branch;line;nd
#ifndef P_A18;763;1
#ifndef P_A19;766;1
#ifndef P_A20;769;1
#ifndef P_A21;772;1
#ifndef P_A22;775;1
#ifndef P_A23;778;1
#ifndef P_A24;781;1
#ifndef P_A25;784;1
#ifndef P_NOR_CLK;787;1
#ifndef P_TMRCLK;790;1
#ifndef P_AMC_ARDY_NOR_WAIT;793;1
#ifndef P_NAND_CE;796;1
#ifndef P_NAND_RB;799;1
#ifndef P_ATAPI_DIOR;802;1
#ifndef P_ATAPI_DIOW;805;1
#ifndef P_ATAPI_CS0;808;1
#ifndef P_ATAPI_CS1;811;1
#ifndef P_ATAPI_DMACK;814;1
#ifndef P_ATAPI_DMARQ;817;1
#ifndef P_ATAPI_INTRQ;820;1
#ifndef P_ATAPI_IORDY;823;1
#ifndef P_AMC_BR;826;1
#ifndef P_AMC_BG;829;1
#ifndef P_AMC_BGH;832;1
#ifndef P_MII0_ETxD0;835;1
#ifndef P_MII0_ETxD1;838;1
#ifndef P_MII0_ETxD2;841;1
#ifndef P_MII0_ETxD3;844;1
#ifndef P_MII0_ETxEN;847;1
#ifndef P_MII0_TxCLK;850;1
#ifndef P_MII0_PHYINT;853;1
#ifndef P_MII0_COL;856;1
#ifndef P_MII0_ERxD0;859;1
#ifndef P_MII0_ERxD1;862;1
#ifndef P_MII0_ERxD2;865;1
#ifndef P_MII0_ERxD3;868;1
#ifndef P_MII0_ERxDV;871;1
#ifndef P_MII0_ERxCLK;874;1
#ifndef P_MII0_ERxER;877;1
#ifndef P_MII0_CRS;880;1
#ifndef P_RMII0_REF_CLK;883;1
#ifndef P_RMII0_MDINT;886;1
#ifndef P_RMII0_CRS_DV;889;1
#ifndef P_MDC;892;1
#ifndef P_MDIO;895;1
#ifdef __KERNEL__;23;1
#ifdef _BOOTROM_GET_DXE_ADDRESS_TWI;53;1
#if defined(CONFIG_BF_REV_0_0);71;1
#elif defined(CONFIG_BF_REV_0_1);73;1
#elif defined(CONFIG_BF_REV_0_2);75;1
#elif defined(CONFIG_BF_REV_0_3);77;1
#elif defined(CONFIG_BF_REV_0_4);79;1
#elif defined(CONFIG_BF_REV_0_5);81;1
#elif defined(CONFIG_BF_REV_0_6);83;1
#elif defined(CONFIG_BF_REV_ANY);85;1
#else;87;1
#ifndef __ASSEMBLY__;4;1
#ifdef CONFIG_ROMKERNEL;9;1
#if defined(CONFIG_SMP) && defined(CONFIG_ICACHE_FLUSH_L1);13;1
#ifdef __ARCH_SYNC_CORE_ICACHE;21;1
#ifdef __ARCH_SYNC_CORE_DCACHE;24;1
#ifdef CONFIG_HOTPLUG_CPU;29;1
#ifndef CONFIG_SMP;3;1
#else;5;1
#ifndef __LINUX_SPINLOCK_TYPES_H;3;1
#ifdef __KERNEL__;4;1
#ifndef CONFIG_SMP;7;1
#else;9;1
#ifdef __KERNEL__;7;3
#ifndef CONFIG_CPU_FREQ;3;1
#else;5;2
#if defined(CONFIG_TICKSOURCE_CORETMR);12;1
#ifdef CONFIG_DEBUG_BFIN_HWTRACE_EXPAND;4;1
#else;6;1
#ifndef __ASSEMBLY__;9;2
#else;27;2
#ifndef __ASSEMBLY__;36;1
#ifndef CONFIG_ACCESS_CHECK;18;1
#else;20;1
#ifndef __ASSEMBLY__;3;4
#ifndef CONFIG_PHY_RAM_BASE_ADDRESS;3;1
#ifndef __ASSEMBLY__;3;1
#ifdef __GNUC__;5;1
#ifdef CONFIG_SMP;94;1
#ifdef ANOMALY_05000261;107;1
#ifdef CONFIG_DEBUG_DOUBLEFAULT;114;1
#ifdef CONFIG_DEBUG_DOUBLEFAULT;121;1
#ifdef CONFIG_SMP;127;1
#if ANOMALY_05000480;21;1
#if defined(CH_MEM_STREAM3_SRC) && defined(CONFIG_BF60x);28;1
#else;31;1
#if defined(CONFIG_DEB_DMA_URGENT);35;1
#ifdef CONFIG_PROC_FS;42;1
#ifdef CONFIG_BF54x;70;1
#if defined(CONFIG_BF561) && ANOMALY_05000182;88;1
#ifdef CONFIG_PM;142;3
#ifdef CONFIG_BF60x;228;1
#if defined(CH_MEM_STREAM3_SRC) && defined(CONFIG_BF60x);247;1
#else;264;1
#ifndef DMA_MMR_SIZE_32;349;1
#ifdef DMA_MMR_SIZE_32;369;1
#else;371;1
#if ANOMALY_05000311 || ANOMALY_05000323;8;2
#else;33;1
#if defined(BF533_FAMILY) || defined(BF538_FAMILY);37;1
#elif defined(CONFIG_BF52x) || defined(BF537_FAMILY) || defined(CONFIG_BF51x);39;1
#elif defined(BF561_FAMILY);43;1
#else;47;1
#if defined(CONFIG_BF52x) || defined(BF537_FAMILY) || defined(CONFIG_BF51x);51;3
#elif defined(BF538_FAMILY);76;1
#if defined(CONFIG_PM);87;2
#if defined(BF538_FAMILY);136;1
#if defined(CONFIG_BF52x) || defined(BF537_FAMILY) || defined(CONFIG_BF51x);149;1
#ifdef BF537_FAMILY;157;1
#elif defined(CONFIG_BF52x) || defined(CONFIG_BF51x);231;1
#else;270;1
#ifdef CONFIG_PM;326;3
#ifdef BFIN_SPECIAL_GPIO_BANKS;578;1
#if defined(CONFIG_PROC_FS);738;1
#ifdef CONFIG_GPIOLIB;774;1
#ifdef CONFIG_SMP;49;2
#ifdef CONFIG_FUNCTION_TRACER;84;1
#ifdef CONFIG_BFIN_EXTMEM_ICACHEABLE;17;1
#ifdef CONFIG_BFIN_EXTMEM_DCACHEABLE;20;2
#ifdef CONFIG_ROMKERNEL;40;1
#if L1_DATA_A_LENGTH > 0 || L1_DATA_B_LENGTH > 0;47;1
#if L1_CODE_LENGTH > 0;51;1
#if L2_LENGTH > 0;55;1
#ifdef CONFIG_EXCPT_IRQ_SYSC_L1;14;1
#else;16;1
#ifdef CONFIG_BFIN_EXTMEM_DCACHEABLE;69;2
#if defined(CONFIG_ROMFS_ON_MTD) && defined(CONFIG_MTD_ROM);82;1
#ifdef CONFIG_BFIN_EXTMEM_ICACHEABLE;147;1
#ifdef CONFIG_BFIN_EXTMEM_DCACHEABLE;271;2
#ifdef CONFIG_DEBUG_HUNT_FOR_ZERO;24;1
#ifdef PAGE_SIZE_16MB;31;1
#else;34;1
#ifdef CONFIG_ROMKERNEL;44;2
#ifdef CONFIG_SMP;67;1
#ifdef CONFIG_MTD_UCLINUX;91;1
#else;93;1
#ifdef CONFIG_EXCPT_IRQ_SYSC_L1;10;1
#else;12;1
#ifdef CONFIG_CPLB_INFO;22;1
#ifdef CONFIG_CPLB_INFO;34;1
#ifdef PAGE_SIZE_16MB;118;1
#else;121;1
#ifdef CONFIG_BF60x;139;1
#ifdef CONFIG_BF60x;12;1
#ifdef BFIN_PORT_MUX;15;1
#ifndef CONFIG_BF60x;51;2
#ifndef CONFIG_BF60x;596;3
#ifdef CONFIG_PRINTK;20;1
#ifdef CONFIG_DEBUG_BFIN_HWTRACE_ON;114;1
#ifdef CONFIG_SERIAL_BFIN;10;1
#ifdef CONFIG_BFIN_JTAG_COMM;14;1
#ifdef CONFIG_SERIAL_CORE;20;2
#ifdef CONFIG_SERIAL_BFIN;95;1
#ifdef CONFIG_BFIN_JTAG_COMM;101;1
#ifdef CONFIG_FB;107;1
#ifdef CONFIG_DEBUG_BFIN_HWTRACE_ON;161;1
#ifdef CONFIG_DYNAMIC_FTRACE;7;1
#ifdef CONFIG_FUNCTION_GRAPH_TRACER;56;2
#ifdef DEBUG;6;1
#else;8;1
#ifndef CONFIG_BF60x;11;1
#else;13;1
#if (MAX_BLACKFIN_GPTIMERS > 3);21;3
#if (MAX_BLACKFIN_GPTIMERS > 8);40;1
#if (MAX_BLACKFIN_GPTIMERS > 3);49;3
#if (MAX_BLACKFIN_GPTIMERS > 3);70;3
#if (MAX_BLACKFIN_GPTIMERS > 3);91;3
#ifdef CONFIG_BF60x;139;1
#ifdef CONFIG_BF60x;154;1
#else;198;1
#ifdef CONFIG_BF60x;263;1
#ifndef CONFIG_BF60x;289;1
#else;296;1
#ifdef CONFIG_IPIPE_DEBUG;153;1
#ifdef CONFIG_CPUMASK_OFFSTACK;22;1
#ifdef CONFIG_PROC_FS;25;1
#ifdef CONFIG_DEBUG_STACKOVERFLOW;37;1
#else;47;1
#ifndef CONFIG_IPIPE;50;1
#else;60;1
#ifdef CONFIG_DO_IRQ_L1;63;1
#ifdef CONFIG_DEBUG_BFIN_HWTRACE_EXPAND;82;1
#if 0;123;1
#ifdef CONFIG_SMP;287;1
#ifdef CONFIG_IPIPE;308;1
#ifdef CONFIG_IPIPE;315;1
#ifdef CONFIG_IPIPE;354;1
#ifdef CONFIG_SMP;384;1
#ifdef CONFIG_IPIPE;399;1
#ifndef CONFIG_SMP;10;1
#if L2_LENGTH;21;1
#ifndef CONFIG_SMP;43;1
#if L2_LENGTH;46;1
#if L2_LENGTH;69;1
#ifdef CONFIG_SMP;120;1
#ifdef CONFIG_PM;145;1
#ifdef CONFIG_IDLE_L1;21;1
#ifdef CONFIG_IPIPE;26;1
#ifdef CONFIG_HOTPLUG_CPU;34;1
#ifndef CONFIG_SMP;45;1
#ifdef __ARCH_SYNC_CORE_DCACHE;60;1
#ifdef CONFIG_BF60x;178;1
#else;180;1
#ifdef COREB_L1_CODE_START;234;1
#if defined(CONFIG_ACCESS_CHECK);259;2
#ifdef CONFIG_APP_STACK_L1;97;1
#ifdef CONFIG_BINFMT_ELF_FDPIC;257;1
#ifndef CONFIG_BF60x;8;2
#else;34;1
#ifdef CONFIG_MTD_UCLINUX;10;1
#ifdef CONFIG_BF60x;27;1
#ifdef CONFIG_SCB_PRIORITY;30;1
#ifdef CONFIG_MTD_UCLINUX;44;1
#if defined(CONFIG_BFIN_DCACHE) || defined(CONFIG_BFIN_ICACHE);74;1
#ifdef CONFIG_BFIN_ICACHE;85;1
#ifdef CONFIG_BFIN_DCACHE;88;1
#ifdef CONFIG_BFIN_ICACHE;92;2
#else;109;1
#ifdef CONFIG_BFIN_DCACHE;112;2
#else;133;1
#if defined(CONFIG_BFIN_DCACHE) || defined(CONFIG_BFIN_ICACHE);145;1
#if defined(CONFIG_SMP) && defined(CONFIG_ICACHE_FLUSH_L1);165;1
#ifdef CONFIG_SMP;171;2
#ifdef CONFIG_ROMKERNEL;194;1
#ifdef CONFIG_EARLY_PRINTK;362;1
#ifdef CONFIG_MTD_UCLINUX;379;1
#if (defined(CONFIG_BFIN_EXTMEM_ICACHEABLE) && ANOMALY_05000263);391;2
#ifdef CONFIG_MPU;400;1
#else;402;1
#if defined(CONFIG_MTD_UCLINUX);405;2
#ifdef CONFIG_MPU;446;2
#ifdef CONFIG_MTD_UCLINUX;470;1
#if DMA_UNCACHED_REGION > 0;473;1
#ifdef CONFIG_MTD_UCLINUX;485;1
#if DMA_UNCACHED_REGION > 0;488;1
#if defined(EBIU_SDBCTL);556;2
#elif defined(EBIU_DDRCTL1);568;1
#elif defined(CONFIG_BF60x);596;1
#ifdef CONFIG_BF60x;627;1
#ifdef CONFIG_DUMMY_CONSOLE;650;1
#if defined(CONFIG_CMDLINE_BOOL);653;1
#ifdef CONFIG_BF60x;661;1
#ifndef CONFIG_BF60x;671;2
#ifdef CONFIG_BFIN_HYSTERESIS_CONTROL;681;1
#ifdef BF561_FAMILY;692;1
#ifndef CONFIG_BF60x;702;2
#ifdef CONFIG_BF60x;762;1
#else;765;1
#ifdef CONFIG_SMP;791;1
#ifdef CONFIG_SCB_PRIORITY;796;1
#ifndef CONFIG_BF60x;810;1
#ifdef BFIN_KERNEL_CLOCK;819;1
#ifndef CONFIG_BF60x;826;1
#ifdef CONFIG_BF60x;845;1
#else;847;1
#ifdef CONFIG_BF60x;867;1
#ifdef CONFIG_BF60x;886;1
#else;888;1
#ifdef CONFIG_MPU;950;1
#else;952;1
#if defined(CONFIG_BFIN_EXTMEM_ICACHEABLE);1003;1
#else;1005;1
#if defined(CONFIG_BFIN_EXTMEM_WRITEBACK);1010;1
#elif defined(CONFIG_BFIN_EXTMEM_WRITETHROUGH);1012;1
#else;1014;1
#ifdef __ARCH_SYNC_CORE_DCACHE;1027;1
#ifdef __ARCH_SYNC_CORE_ICACHE;1030;1
#if defined(CONFIG_BFIN_L2_ICACHEABLE);1039;1
#else;1041;1
#if defined(CONFIG_BFIN_L2_WRITEBACK);1046;1
#elif defined(CONFIG_BFIN_L2_WRITETHROUGH);1048;1
#else;1050;1
#if defined(CONFIG_FB) || defined(CONFIG_FB_MODULE);28;1
#ifdef CONFIG_SYS_BFIN_SPINLOCK_L1;40;1
#if defined(CONFIG_CYCLES_CLOCKSOURCE);14;2
#else;41;1
#ifdef CONFIG_GPTMR0_CLOCKSOURCE;44;2
#else;83;1
#if defined(CONFIG_GPTMR0_CLOCKSOURCE) || defined(CONFIG_CYCLES_CLOCKSOURCE);86;2
#if defined(CONFIG_TICKSOURCE_GPTMR0);96;2
#if defined(CONFIG_TICKSOURCE_CORETMR);183;2
#ifdef CONFIG_RTC_DRV_BFIN;283;1
#if defined(CONFIG_TICKSOURCE_CORETMR);291;1
#if defined(CONFIG_TICKSOURCE_GPTMR0);296;1
#if !defined(CONFIG_TICKSOURCE_CORETMR) && !defined(CONFIG_TICKSOURCE_GPTMR0);302;1
#if defined(CONFIG_IPIPE);15;1
#else;29;1
#if defined(CONFIG_IPIPE);46;1
#else;50;1
#ifdef CONFIG_ARCH_USES_GETTIMEOFFSET;56;2
#ifdef CONFIG_CORE_TIMER_IRQ_L1;76;1
#ifdef CONFIG_IPIPE;82;1
#else;84;1
#ifdef CONFIG_ARCH_USES_GETTIMEOFFSET;98;1
#ifdef CONFIG_RTC_DRV_BFIN;101;1
#ifdef CONFIG_KALLSYMS;25;1
#ifdef CONFIG_KALLSYMS;33;1
#if defined(CONFIG_DEBUG_BFIN_HWTRACE_ON);172;2
#ifdef CONFIG_DEBUG_BFIN_HWTRACE_ON;511;2
#ifndef CONFIG_DEBUG_HWERR;650;1
#else;653;1
#ifdef CONFIG_MPU;687;1
#else;689;1
#ifdef EBIU_ERRMST;707;1
#ifdef CONFIG_KGDB;13;1
#else;17;1
#ifdef CONFIG_DEBUG_VERBOSE;21;1
#else;23;1
#if defined(CONFIG_DEBUG_MMRS) || defined(CONFIG_DEBUG_MMRS_MODULE);26;2
#ifdef CONFIG_DEBUG_BFIN_HWTRACE_ON;44;1
#ifdef CONFIG_BFIN_PSEUDODBG_INSNS;47;1
#if defined(CONFIG_DEBUG_MMRS) || defined(CONFIG_DEBUG_MMRS_MODULE);56;1
#ifdef CONFIG_KGDB;76;1
#ifdef CONFIG_BUG;103;1
#ifdef CONFIG_BFIN_PSEUDODBG_INSNS;117;1
#ifdef CONFIG_DEBUG_HUNT_FOR_ZERO;162;1
#ifdef CONFIG_BF535;179;1
#else;186;1
#ifdef CONFIG_DEBUG_HUNT_FOR_ZERO;208;1
#ifndef CONFIG_DEBUG_BFIN_NO_KERN_HWTRACE;281;1
#ifndef CONFIG_ACCESS_CHECK;292;1
#ifdef CONFIG_DEBUG_VERBOSE;298;1
#ifdef CONFIG_IPIPE;306;1
#ifdef CONFIG_DEBUG_BFIN_HWTRACE_ON;334;1
#ifdef CONFIG_DEBUG_VERBOSE;340;2
#ifdef CONFIG_BUG;387;1
#ifndef CONFIG_DEBUG_VERBOSE;396;1
#ifdef CONFIG_ARITHMETIC_OPS_L1;2;1
#ifdef CONFIG_ARITHMETIC_OPS_L1;2;1
#ifdef CONFIG_ARITHMETIC_OPS_L1;2;1
#if IS_ENABLED(CONFIG_MTD_PHYSMAP);21;2
#if IS_ENABLED(CONFIG_RTC_DRV_BFIN);61;1
#if IS_ENABLED(CONFIG_BFIN_MAC);67;2
#if IS_ENABLED(CONFIG_MTD_M25P80);138;1
#if IS_ENABLED(CONFIG_MMC_SPI);161;1
#if IS_ENABLED(CONFIG_TOUCHSCREEN_AD7877);166;1
#if IS_ENABLED(CONFIG_MTD_M25P80);182;1
#if IS_ENABLED(CONFIG_BFIN_MAC);193;2
#if IS_ENABLED(CONFIG_MMC_SPI);205;1
#if IS_ENABLED(CONFIG_TOUCHSCREEN_AD7877);215;1
#if IS_ENABLED(CONFIG_SND_SOC_WM8731) && defined(CONFIG_SND_SOC_WM8731_SPI);225;1
#if IS_ENABLED(CONFIG_SPI_SPIDEV);234;1
#if IS_ENABLED(CONFIG_FB_BFIN_LQ035Q1);242;1
#if IS_ENABLED(CONFIG_SPI_BFIN5XX);252;1
#if IS_ENABLED(CONFIG_SERIAL_BFIN);316;2
#if IS_ENABLED(CONFIG_BFIN_SIR);410;2
#if IS_ENABLED(CONFIG_SND_BF5XX_I2S);462;1
#if IS_ENABLED(CONFIG_I2C_BLACKFIN_TWI);468;1
#if IS_ENABLED(CONFIG_BFIN_TWI_LCD);493;1
#if IS_ENABLED(CONFIG_INPUT_PCF8574);498;1
#if IS_ENABLED(CONFIG_SND_SOC_SSM2602);504;1
#if IS_ENABLED(CONFIG_SERIAL_BFIN_SPORT);510;2
#if IS_ENABLED(CONFIG_KEYBOARD_GPIO);576;1
#if IS_ENABLED(CONFIG_SDH_BFIN);594;1
#if IS_ENABLED(CONFIG_RTC_DRV_BFIN);629;1
#if IS_ENABLED(CONFIG_BFIN_MAC);632;2
#if IS_ENABLED(CONFIG_SPI_BFIN5XX);639;1
#if IS_ENABLED(CONFIG_SERIAL_BFIN);643;2
#if IS_ENABLED(CONFIG_BFIN_SIR);651;2
#if IS_ENABLED(CONFIG_I2C_BLACKFIN_TWI);659;1
#if IS_ENABLED(CONFIG_SND_BF5XX_I2S);662;1
#if IS_ENABLED(CONFIG_SERIAL_BFIN_SPORT);665;2
#if IS_ENABLED(CONFIG_KEYBOARD_GPIO);673;1
#if IS_ENABLED(CONFIG_SDH_BFIN);676;1
#if IS_ENABLED(CONFIG_MTD_PHYSMAP);679;1
#if !IS_ENABLED(CONFIG_SPI_BFIN5XX);691;1
#if defined(CONFIG_SERIAL_BFIN_CONSOLE) || defined(CONFIG_EARLY_PRINTK);698;2
#if defined(CONFIG_SERIAL_BFIN_SPORT_CONSOLE);706;2
#if IS_ENABLED(CONFIG_MTD_PHYSMAP);21;1
#if IS_ENABLED(CONFIG_RTC_DRV_BFIN);54;1
#if IS_ENABLED(CONFIG_BFIN_MAC);60;1
#if IS_ENABLED(CONFIG_MTD_M25P80);88;1
#if IS_ENABLED(CONFIG_MMC_SPI);111;1
#if IS_ENABLED(CONFIG_TOUCHSCREEN_AD7877);116;1
#if IS_ENABLED(CONFIG_MTD_M25P80);132;1
#if IS_ENABLED(CONFIG_MMC_SPI);143;1
#if IS_ENABLED(CONFIG_TOUCHSCREEN_AD7877);153;1
#if IS_ENABLED(CONFIG_SND_SOC_WM8731) && defined(CONFIG_SND_SOC_WM8731_SPI);163;1
#if IS_ENABLED(CONFIG_SPI_SPIDEV);172;1
#if IS_ENABLED(CONFIG_FB_BFIN_LQ035Q1);180;1
#if IS_ENABLED(CONFIG_SPI_BFIN5XX);190;1
#if IS_ENABLED(CONFIG_SERIAL_BFIN);254;2
#if IS_ENABLED(CONFIG_BFIN_SIR);348;2
#if IS_ENABLED(CONFIG_I2C_BLACKFIN_TWI);400;1
#if IS_ENABLED(CONFIG_BFIN_TWI_LCD);425;1
#if IS_ENABLED(CONFIG_INPUT_PCF8574);430;1
#if IS_ENABLED(CONFIG_SERIAL_BFIN_SPORT);437;2
#if IS_ENABLED(CONFIG_KEYBOARD_GPIO);503;1
#if IS_ENABLED(CONFIG_SDH_BFIN);521;1
#if IS_ENABLED(CONFIG_RTC_DRV_BFIN);556;1
#if IS_ENABLED(CONFIG_BFIN_MAC);559;1
#if IS_ENABLED(CONFIG_SPI_BFIN5XX);563;1
#if IS_ENABLED(CONFIG_SERIAL_BFIN);567;2
#if IS_ENABLED(CONFIG_BFIN_SIR);575;2
#if IS_ENABLED(CONFIG_I2C_BLACKFIN_TWI);583;1
#if IS_ENABLED(CONFIG_SERIAL_BFIN_SPORT);586;2
#if IS_ENABLED(CONFIG_KEYBOARD_GPIO);594;1
#if IS_ENABLED(CONFIG_SDH_BFIN);597;1
#if IS_ENABLED(CONFIG_MTD_PHYSMAP);600;1
#if defined(CONFIG_SERIAL_BFIN_CONSOLE) || defined(CONFIG_EARLY_PRINTK);615;2
#if defined(CONFIG_SERIAL_BFIN_SPORT_CONSOLE);623;2
#if __SILICON_REVISION__ < 0;1;1
#ifndef _MACH_ANOMALY_H_;4;1
#ifdef CONFIG_C_AMBEN_ALL;39;1
#ifdef CONFIG_C_AMBEN;42;1
#ifdef CONFIG_C_AMBEN_B0;45;1
#ifdef CONFIG_C_AMBEN_B0_B1;48;1
#ifdef CONFIG_C_AMBEN_B0_B1_B2;51;1
#ifdef CONFIG_C_AMCKEN;54;1
#else;56;1
#ifdef CONFIG_C_CDPRIO;59;1
#else;61;1
#ifdef CONFIG_BFIN_HYSTERESIS_CONTROL;65;2
#ifdef CONFIG_BF518;157;1
#ifdef CONFIG_BF516;161;1
#ifdef CONFIG_BF514;165;1
#ifdef CONFIG_BF512;169;1
#ifndef CPU;173;1
#ifdef CONFIG_BF512;6;1
#ifdef CONFIG_BF514;9;1
#ifdef CONFIG_BF516;12;1
#ifdef CONFIG_BF518;15;1
#ifndef __ASSEMBLY__;18;2
#if 0;488;1
#ifndef __BFIN_MEM_MAP_H__;3;1
#ifdef CONFIG_BFIN_ICACHE;16;1
#else;18;1
#ifdef CONFIG_BFIN_DCACHE;25;2
#else;39;1
#ifndef CONFIG_BF518_PPI_TMR_PG12;40;1
#else;44;1
#ifndef CONFIG_BF518_PPI_TMR_PG12;90;1
#else;94;1
#ifndef CONFIG_BF518_PWM_PORTF_PORTG;109;1
#else;116;1
#ifndef CONFIG_BF518_PWM_SYNC_PF15;124;1
#else;126;1
#ifndef CONFIG_BF518_PWM_TRIPB_PG14;129;1
#else;131;1
#if IS_ENABLED(CONFIG_USB_MUSB_HDRC);22;2
#if IS_ENABLED(CONFIG_FB_BFIN_RA158Z);74;1
#if IS_ENABLED(CONFIG_MTD_PHYSMAP);89;1
#if IS_ENABLED(CONFIG_MTD_NAND_BF5XX);125;1
#if IS_ENABLED(CONFIG_RTC_DRV_BFIN);167;1
#if IS_ENABLED(CONFIG_BFIN_MAC);173;1
#if IS_ENABLED(CONFIG_MTD_M25P80);201;1
#if IS_ENABLED(CONFIG_MMC_SPI);224;1
#if IS_ENABLED(CONFIG_SND_BF5XX_I2S);229;1
#if IS_ENABLED(CONFIG_MTD_M25P80);236;1
#if IS_ENABLED(CONFIG_SND_BF5XX_SOC_AD183X);247;1
#if IS_ENABLED(CONFIG_MMC_SPI);255;1
#if IS_ENABLED(CONFIG_SPI_SPIDEV);265;1
#if IS_ENABLED(CONFIG_SPI_BFIN5XX);274;1
#if IS_ENABLED(CONFIG_SERIAL_BFIN);307;3
#if IS_ENABLED(CONFIG_BFIN_SIR);413;2
#if IS_ENABLED(CONFIG_TOUCHSCREEN_AD7160);465;1
#if IS_ENABLED(CONFIG_I2C_BLACKFIN_TWI);493;1
#if IS_ENABLED(CONFIG_TOUCHSCREEN_AD7160);518;1
#if IS_ENABLED(CONFIG_SERIAL_BFIN_SPORT);526;2
#if IS_ENABLED(CONFIG_INPUT_BFIN_ROTARY);592;1
#if IS_ENABLED(CONFIG_MTD_NAND_BF5XX);638;1
#if IS_ENABLED(CONFIG_RTC_DRV_BFIN);641;1
#if IS_ENABLED(CONFIG_USB_MUSB_HDRC);644;1
#if IS_ENABLED(CONFIG_BFIN_MAC);647;1
#if IS_ENABLED(CONFIG_SPI_BFIN5XX);651;1
#if IS_ENABLED(CONFIG_SERIAL_BFIN);654;2
#if IS_ENABLED(CONFIG_FB_BFIN_RA158Z);662;1
#if IS_ENABLED(CONFIG_BFIN_SIR);665;2
#if IS_ENABLED(CONFIG_I2C_BLACKFIN_TWI);673;1
#if IS_ENABLED(CONFIG_SERIAL_BFIN_SPORT);676;2
#if IS_ENABLED(CONFIG_INPUT_BFIN_ROTARY);684;1
#if IS_ENABLED(CONFIG_MTD_PHYSMAP);687;1
#if IS_ENABLED(CONFIG_SND_BF5XX_I2S);690;1
#if defined(CONFIG_SERIAL_BFIN_CONSOLE) || defined(CONFIG_EARLY_PRINTK);705;2
#if defined(CONFIG_SERIAL_BFIN_SPORT_CONSOLE);713;2
#if IS_ENABLED(CONFIG_USB_ISP1760_HCD);22;1
#if IS_ENABLED(CONFIG_USB_MUSB_HDRC);54;2
#if IS_ENABLED(CONFIG_MTD_NAND_BF5XX);108;1
#if IS_ENABLED(CONFIG_BFIN_CFPCMCIA);150;1
#if IS_ENABLED(CONFIG_RTC_DRV_BFIN);177;1
#if IS_ENABLED(CONFIG_SMC91X);183;1
#if IS_ENABLED(CONFIG_DM9000);212;1
#if IS_ENABLED(CONFIG_BFIN_MAC);237;1
#if IS_ENABLED(CONFIG_USB_NET2272);265;1
#if IS_ENABLED(CONFIG_MTD_M25P80);284;1
#if IS_ENABLED(CONFIG_MMC_SPI);307;1
#if IS_ENABLED(CONFIG_TOUCHSCREEN_AD7877);312;1
#if IS_ENABLED(CONFIG_MTD_M25P80);328;1
#if IS_ENABLED(CONFIG_SND_BF5XX_SOC_AD183X);339;1
#if IS_ENABLED(CONFIG_MMC_SPI);347;1
#if IS_ENABLED(CONFIG_TOUCHSCREEN_AD7877);357;1
#if IS_ENABLED(CONFIG_SND_SOC_WM8731) && defined(CONFIG_SND_SOC_WM8731_SPI);367;1
#if IS_ENABLED(CONFIG_SPI_SPIDEV);376;1
#if IS_ENABLED(CONFIG_SPI_BFIN5XX);385;1
#if IS_ENABLED(CONFIG_MTD_GPIO_ADDR);418;1
#if IS_ENABLED(CONFIG_SERIAL_BFIN);462;3
#if IS_ENABLED(CONFIG_BFIN_SIR);568;2
#if IS_ENABLED(CONFIG_I2C_BLACKFIN_TWI);620;1
#if IS_ENABLED(CONFIG_BFIN_TWI_LCD);645;1
#if IS_ENABLED(CONFIG_INPUT_PCF8574);650;1
#if IS_ENABLED(CONFIG_FB_BFIN_7393);656;1
#if IS_ENABLED(CONFIG_SERIAL_BFIN_SPORT);662;2
#if IS_ENABLED(CONFIG_KEYBOARD_GPIO);728;1
#if IS_ENABLED(CONFIG_MTD_NAND_BF5XX);766;1
#if IS_ENABLED(CONFIG_BFIN_CFPCMCIA);769;1
#if IS_ENABLED(CONFIG_RTC_DRV_BFIN);772;1
#if IS_ENABLED(CONFIG_USB_ISP1760_HCD);775;1
#if IS_ENABLED(CONFIG_USB_MUSB_HDRC);778;1
#if IS_ENABLED(CONFIG_SMC91X);781;1
#if IS_ENABLED(CONFIG_DM9000);784;1
#if IS_ENABLED(CONFIG_BFIN_MAC);787;1
#if IS_ENABLED(CONFIG_USB_NET2272);791;1
#if IS_ENABLED(CONFIG_SPI_BFIN5XX);794;1
#if IS_ENABLED(CONFIG_SERIAL_BFIN);797;2
#if IS_ENABLED(CONFIG_BFIN_SIR);805;2
#if IS_ENABLED(CONFIG_I2C_BLACKFIN_TWI);813;1
#if IS_ENABLED(CONFIG_SERIAL_BFIN_SPORT);816;2
#if IS_ENABLED(CONFIG_KEYBOARD_GPIO);824;1
#if IS_ENABLED(CONFIG_MTD_GPIO_ADDR);827;1
#if defined(CONFIG_SERIAL_BFIN_CONSOLE) || defined(CONFIG_EARLY_PRINTK);842;2
#if defined(CONFIG_SERIAL_BFIN_SPORT_CONSOLE);850;2
#if IS_ENABLED(CONFIG_USB_MUSB_HDRC);21;2
#if IS_ENABLED(CONFIG_MTD_PHYSMAP);75;1
#if IS_ENABLED(CONFIG_MTD_NAND_BF5XX);111;1
#if IS_ENABLED(CONFIG_RTC_DRV_BFIN);157;1
#if IS_ENABLED(CONFIG_BFIN_MAC);163;1
#if IS_ENABLED(CONFIG_MTD_M25P80);191;1
#if IS_ENABLED(CONFIG_MMC_SPI);214;1
