guard;line;td
#if (!defined _IO_USE_OLD_IO_FILE      && (!defined _G_IO_NO_BACKWARD_COMPAT || _G_IO_NO_BACKWARD_COMPAT == 0));32;2
#if _IO_JUMPS_OFFSET;40;1
#ifdef _IO_USE_OLD_IO_FILE;152;1
#if defined _LIBC || defined _GLIBCPP_USE_WCHAR_T;303;2
#ifndef EOF;459;1
#ifndef NULL;462;1
# if defined __GNUG__ &&     (__GNUC__ > 2 || (__GNUC__ == 2 && __GNUC_MINOR__ >= 8));463;3
# if !defined(__cplusplus);466;1
#if _G_HAVE_MMAP;473;1
# if !defined(MAP_ANONYMOUS) && defined(MAP_ANON);478;2
# if !defined(MAP_ANONYMOUS) || !defined(EXEC_PAGESIZE);481;2
#if _G_HAVE_MMAP;486;1
# ifdef _LIBC;487;1
#ifndef OS_FSTAT;501;1
#ifndef _IO_pos_BAD;505;1
#ifndef _IO_pos_adjust;508;1
#ifndef _IO_pos_0;511;1
#ifdef __cplusplus;514;1
#ifdef _IO_MTSAFE_IO;517;1
# ifdef _IO_USE_OLD_IO_FILE;518;1
# if defined _LIBC || defined _GLIBCPP_USE_WCHAR_T;521;2
# ifdef _IO_USE_OLD_IO_FILE;528;1
# if defined _LIBC || defined _GLIBCPP_USE_WCHAR_T;531;2
#ifdef EINVAL;545;1
#ifdef IO_DEBUG;550;1
#if !defined _IO_MTSAFE_IO && !defined NOT_IN_libc;572;2
#ifdef _IO_MTSAFE_IO;44;1
#ifdef _IO_MTSAFE_IO;53;1
#ifdef _IO_MTSAFE_IO;81;1
#if SHLIB_COMPAT (libc, GLIBC_2_0, GLIBC_2_1);2;3
#ifndef _POSIX_SOURCE;3;1
#ifndef errno;14;1
#ifndef __set_errno;17;1
#ifdef _LIBC;20;1
#if defined SHARED && defined _LIBC;39;2
#ifdef TODO;303;1
#ifdef ESPIPE;310;1
#ifdef TODO;396;1
#ifdef TODO;408;1
#ifdef TODO;419;1
#ifdef _LIBC;532;1
#if SHLIB_COMPAT (libc, GLIBC_2_0, GLIBC_2_1);2;3
#if SHLIB_COMPAT (libc, GLIBC_2_0, GLIBC_2_1);2;3
#ifndef _IO_fcntl;7;1
#ifdef _IO_MTSAFE_IO;21;1
#ifdef F_GETFL;44;1
#ifndef O_ACCMODE;46;1
#ifdef F_SETFL;55;1
#ifdef _IO_MTSAFE_IO;64;1
#if !_IO_UNIFIED_JUMPTABLES;70;1
#if SHLIB_COMPAT (libc, GLIBC_2_0, GLIBC_2_2);4;3
#ifdef EIO;20;1
#ifdef weak_alias;29;1
#if SHLIB_COMPAT (libc, GLIBC_2_1, GLIBC_2_2);4;3
#ifdef EIO;20;1
#ifdef weak_alias;29;1
#if SHLIB_COMPAT (libc, GLIBC_2_0, GLIBC_2_1);2;3
#ifdef _IO_MTSAFE_IO;15;1
#ifdef _IO_MTSAFE_IO;21;1
#if !_IO_UNIFIED_JUMPTABLES;27;1
#if SHLIB_COMPAT (libc, GLIBC_2_0, GLIBC_2_2);4;3
#ifdef EIO;17;1
#ifdef weak_alias;28;1
#if SHLIB_COMPAT (libc, GLIBC_2_1, GLIBC_2_2);4;3
#ifdef EIO;17;1
#ifdef weak_alias;28;1
#ifndef _POSIX_SOURCE;2;1
#ifdef _LIBC;9;1
#ifndef _IO_fork;14;1
#ifdef _LIBC;15;1
#if SHLIB_COMPAT (libc, GLIBC_2_0, GLIBC_2_1);23;3
#ifndef _IO_pipe;24;1
#ifdef _LIBC;25;1
#ifndef _IO_dup2;32;1
#ifdef _LIBC;33;1
#ifndef _IO_waitpid;40;1
#ifdef _LIBC;41;1
#ifndef _IO_execl;47;1
#ifndef _IO__exit;50;1
#ifndef _IO_close;53;1
#ifdef _LIBC;54;1
#ifdef _IO_MTSAFE_IO;68;1
#ifdef _IO_MTSAFE_IO;133;1
#ifdef _IO_MTSAFE_IO;139;1
#ifdef _IO_MTSAFE_IO;155;1
#ifdef _IO_MTSAFE_IO;163;1
#if !_IO_UNIFIED_JUMPTABLES;170;1
#ifdef _IO_MTSAFE_IO;188;1
#ifdef _IO_MTSAFE_IO;201;1
#if SHLIB_COMPAT (libc, GLIBC_2_0, GLIBC_2_1);2;3
#if SHLIB_COMPAT (libc, GLIBC_2_0, GLIBC_2_1);2;3
#ifdef _IO_MTSAFE_IO;5;1
#if defined __GNUC__ && __GNUC__ >= 2;13;1
#if SHLIB_COMPAT (libc, GLIBC_2_0, GLIBC_2_1);2;3
#ifdef weak_alias;18;1
#ifndef _IO_MTSAFE_IO;20;1
#if defined weak_alias && !defined _IO_MTSAFE_IO;14;2
#ifdef _IO_MTSAFE_IO;2;1
# if defined _LIBC || defined _GLIBCPP_USE_WCHAR_T;3;2
# if defined _LIBC || defined _GLIBCPP_USE_WCHAR_T;9;2
#ifdef _LIBC;12;1
#if !defined __need_FILE && !defined __need___FILE;2;2
#if !defined __FILE_defined && defined __need_FILE;13;2
#if defined __USE_LARGEFILE64 || defined __USE_POSIX     || defined __USE_ISOC99 || defined __USE_XOPEN     || defined __USE_POSIX2;18;5
#if !defined ____FILE_defined && defined __need___FILE;24;2
#ifdef _STDIO_H;29;1
#if defined __USE_XOPEN || defined __USE_XOPEN2K8;32;2
# ifdef __GNUC__;33;1
# ifndef _VA_LIST_DEFINED;34;1
#ifdef __USE_XOPEN2K8;42;1
# ifndef __off_t_defined;43;1
# ifndef __USE_FILE_OFFSET64;44;1
# if defined __USE_LARGEFILE64 && !defined __off64_t_defined;51;2
# ifndef __ssize_t_defined;55;1
#ifndef __USE_FILE_OFFSET64;61;1
#ifdef __USE_LARGEFILE64;67;1
#ifndef BUFSIZ;73;1
#ifndef EOF;76;1
#ifdef __USE_GNU;82;1
#if defined __USE_MISC || defined __USE_XOPEN;86;2
#ifdef __USE_ATFILE;100;1
#ifndef __USE_FILE_OFFSET64;105;1
# ifdef __REDIRECT;108;1
#ifdef __USE_LARGEFILE64;114;1
#ifdef __USE_MISC;119;1
#if defined __USE_MISC || defined __USE_XOPEN;122;2
#ifdef __USE_MISC;130;1
#ifdef __USE_GNU;133;1
#ifndef __USE_FILE_OFFSET64;137;1
# ifdef __REDIRECT;144;1
#ifdef __USE_LARGEFILE64;158;1
#ifdef __USE_POSIX;165;1
#ifdef __USE_GNU;168;1
#ifdef __USE_XOPEN2K8;173;1
#ifdef __USE_MISC;183;1
#if defined __USE_ISOC99 || defined __USE_UNIX98;200;2
#ifdef __USE_GNU;210;1
#ifdef __USE_XOPEN2K8;221;1
#if defined __USE_ISOC99 && !defined __USE_GNU     && (!defined __LDBL_COMPAT || !defined __REDIRECT)     && (defined __STRICT_ANSI__ || defined __USE_XOPEN2K);234;6
# ifdef __REDIRECT;235;1
#ifdef __USE_ISOC99;256;1
# if !defined __USE_GNU      && (!defined __LDBL_COMPAT || !defined __REDIRECT)      && (defined __STRICT_ANSI__ || defined __USE_XOPEN2K);266;5
# ifdef __REDIRECT;267;1
#ifdef __USE_POSIX;303;1
#ifdef __USE_MISC;307;1
#ifdef __USE_MISC;316;1
#ifdef __USE_POSIX;319;1
#if defined __USE_MISC     || (defined __USE_XOPEN && !defined __USE_XOPEN2K);323;3
#if !defined __USE_ISOC11     || (defined __cplusplus && __cplusplus <= 201103L);330;2
#ifdef __USE_GNU;334;1
#ifdef __USE_XOPEN2K8;338;1
#ifdef __USE_GNU;358;1
#ifdef __USE_MISC;362;1
#if defined __USE_LARGEFILE || defined __USE_XOPEN2K;373;2
# ifndef __USE_FILE_OFFSET64;374;1
# ifdef __REDIRECT;378;1
#ifndef __USE_FILE_OFFSET64;390;1
# ifdef __REDIRECT;394;1
#ifdef __USE_LARGEFILE64;405;1
#ifdef __USE_MISC;416;1
#ifdef __USE_POSIX;425;1
#ifdef __USE_MISC;428;1
#ifdef __USE_POSIX2;431;1
#ifdef __USE_POSIX;435;1
#ifdef __USE_XOPEN;438;1
#ifdef __USE_GNU;441;1
#ifdef __USE_POSIX;451;1
#if defined __USE_XOPEN && !defined __USE_XOPEN2K && !defined __USE_GNU;456;3
#ifdef __USE_EXTERN_INLINES;460;1
#if __USE_FORTIFY_LEVEL > 0 && defined __extern_always_inline;463;2
#ifdef __LDBL_COMPAT;466;1
#ifdef TODO;2;1
#ifdef ST_NOATIME;37;1
#ifndef CHAR_T;3;1
#ifndef CHAR_T;3;1
#ifdef _IO_MTSAFE_IO;22;1
#ifdef _IO_MTSAFE_IO;56;1
#ifdef _IO_MTSAFE_IO;59;1
#ifndef _POSIX_SOURCE;1;1
#ifdef _LIBC;9;1
#ifndef _LIBC;7;1
#ifdef ESPIPE;382;1
#ifdef _LIBC;728;1
#ifndef _LIBC;5;1
#ifdef _LIBC;9;1
#ifdef _IO_MTSAFE_IO;148;1
#ifdef _LIBC;254;1
#ifdef _LIBC;300;1
#ifdef _LIBC;400;1
#ifdef _LIBC;425;1
#ifdef _LIBC;442;1
#ifdef _LIBC;461;1
#ifdef _LIBC;478;1
#ifdef TODO;603;1
#ifdef _IO_MTSAFE_IO;45;1
#ifdef _IO_MTSAFE_IO;54;1
#ifdef PREDEFINED_CLASSES;469;1
#ifdef PREDEFINED_CLASSES;479;1
#if !defined _LOCALE_H && !defined _LANGINFO_H;1;2
#ifndef _BITS_LOCALE_H;4;1
#ifdef _POSIX_MAPPED_FILES;7;1
#ifdef NL_CURRENT_INDIRECT;13;1
#ifndef hashval_t;1;1
#ifdef __USE_GNU;102;1
#ifdef __USE_GNU;286;1
#ifdef __USE_GNU;290;1
#ifdef __USE_GNU;294;1
#ifdef __USE_GNU;298;1
#ifdef __USE_GNU;302;1
#ifdef __USE_GNU;306;1
#ifdef __USE_GNU;310;1
#ifdef __USE_GNU;314;1
#ifdef __USE_GNU;318;1
#ifdef __USE_GNU;322;1
#ifdef __USE_GNU;326;1
#ifdef __USE_GNU;330;1
#ifdef __USE_GNU;334;1
#ifdef __USE_GNU;338;1
#ifdef __USE_GNU;342;1
#ifdef __USE_GNU;348;1
#ifdef __USE_GNU;352;1
#ifdef __USE_GNU;356;1
#ifdef __USE_GNU;360;1
#ifdef __USE_GNU;364;1
#ifdef __USE_GNU;368;1
#ifdef __USE_GNU;397;1
#ifdef __USE_GNU;403;1
#ifdef __USE_GNU;409;1
#if defined __USE_GNU || (defined __USE_XOPEN && !defined __USE_XOPEN2K);421;3
#if defined __USE_GNU || (defined __USE_XOPEN && !defined __USE_XOPEN2K);425;3
#ifdef __USE_GNU;485;1
#ifdef __USE_XOPEN2K;489;1
#if SHLIB_COMPAT (libc, GLIBC_2_0, GLIBC_2_3);28;3
#ifndef MAP_COPY;23;1
#ifndef MAP_FILE;26;1
#ifdef _POSIX_MAPPED_FILES;8;1
#ifdef _POSIX_MAPPED_FILES;152;1
# ifndef MAP_COPY;153;1
# ifndef MAP_FILE;156;1
#ifdef _POSIX_MAPPED_FILES;189;1
#ifdef _POSIX_MAPPED_FILES;199;1
#ifdef _POSIX_MAPPED_FILES;221;1
#ifdef __USE_ISOC99;42;1
#ifdef __USE_XOPEN2K8;61;1
#if SHLIB_COMPAT (libc, GLIBC_2_0, GLIBC_2_2);42;3
#if defined NL_CURRENT_INDIRECT;19;1
#ifdef ITERATE;111;1
#ifndef NO_ADD_LOCALE;144;1
#ifdef _DIRENT_HAVE_D_TYPE;78;1
#ifdef __GNUC__;14;1
#ifdef __cplusplus;17;1
#ifdef __GNUC__;73;1
#if defined __GNUC_STDC_INLINE__ || defined __GNUC_GNU_INLINE__;75;2
#ifdef HAVE_CONFIG_H;1;1
#ifdef NEED_NULL_POINTER;29;1
#ifndef VERSION;4;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifndef NDEBUG;1643;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef PREDEFINED_CLASSES;24;1
#ifdef PREDEFINED_CLASSES;231;1
#ifdef PREDEFINED_CLASSES;258;1
#ifdef PREDEFINED_CLASSES;265;1
#ifdef PREDEFINED_CLASSES;1699;1
#ifdef PREDEFINED_CLASSES;2150;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifndef NO_TRANSLITERATION;519;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef _DIRENT_HAVE_D_TYPE;200;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef _DIRENT_HAVE_D_TYPE;1016;1
#ifdef _DIRENT_HAVE_D_TYPE;1022;1
#ifdef __GNUC__;14;1
#ifdef __cplusplus;17;1
#ifdef __GNUC__;73;1
#if defined __GNUC_STDC_INLINE__ || defined __GNUC_GNU_INLINE__;75;2
#ifdef HAVE_CONFIG_H;1;1
#ifdef UIO_MAXIOV;596;1
#ifdef _STATBUF_ST_BLKSIZE;656;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_VALUES_H;11;1
#ifndef BITSPERBYTE;17;1
#ifndef bcopy;20;1
#ifdef HAVE_CONFIG_H;1;1
#if STDC_HEADERS || _LIBC;6;2
#ifndef _;20;1
#ifndef EXIT_FAILURE;23;1
#ifdef HAVE_CONFIG_H;1;1
#if defined STDC_HEADERS || defined HAVE_STRING_H || _LIBC;4;3
#ifdef NL_CURRENT_INDIRECT;10;1
#ifdef NL_CURRENT_INDIRECT;45;1
#ifdef NL_CURRENT_INDIRECT;218;1
#ifdef NL_CURRENT_INDIRECT;327;1
#ifdef NL_CURRENT_INDIRECT;13;1
#ifdef NO_WAIVER;56;1
#ifdef NO_WAIVER;61;1
#ifdef NO_WAIVER;101;1
#ifdef NO_WAIVER;51;1
#ifdef NO_WAIVER;75;1
#ifdef NO_WAIVER;185;1
#ifdef NO_WAIVER;38;1
#ifdef NO_WAIVER;65;1
#ifdef DEBUG;107;1
#if (_HAVE_UT_ID - 0) && (_HAVE_UT_TYPE - 0);10;2
#if _HAVE_UT_TYPE - 0;7;1
#if _HAVE_UT_PID - 0;10;1
#if _HAVE_UT_ID - 0;15;1
#if _HAVE_UT_HOST - 0;18;1
#if _HAVE_UT_TV - 0;21;1
#if _HAVE_UT_TYPE - 0;8;1
#if _HAVE_UT_PID - 0;11;1
#if _HAVE_UT_ID - 0;16;1
#if _HAVE_UT_HOST - 0;19;1
#if _HAVE_UT_TV - 0;22;1
#ifdef PATH_MAX;46;1
#if _HAVE_UT_TYPE - 0;55;1
#if _HAVE_UT_PID - 0;58;1
#if defined(LIBC_SCCS) && !defined(lint);1;2
#ifdef TIOCSCTTY;15;1
#if _HAVE_UT_TYPE - 0;14;1
#if _HAVE_UT_HOST - 0;21;1
#if _HAVE_UT_TV - 0;24;1
#if _HAVE_UT_TYPE - 0;32;1
#if _HAVE_UT_PID - 0;11;1
#if _HAVE_UT_TYPE - 0;14;1
#if _HAVE_UT_HOST - 0;19;1
#if _HAVE_UT_TV - 0;22;1
#ifdef PATH_MAX;49;1
#ifdef HAVE_LIBCAP;12;1
#ifdef HAVE_LIBCAP;87;1
#if _HAVE_UT_TYPE;13;1
#if _HAVE_UT_PID;16;1
#if _HAVE_UT_ID;19;1
#if _HAVE_UT_HOST;23;1
#if _HAVE_UT_TV;27;1
#if _HAVE_UT_TYPE;31;1
#if _HAVE_UT_PID;34;1
#if _HAVE_UT_ID;37;1
#if _HAVE_UT_HOST;41;1
#if _HAVE_UT_TV;44;1
#ifdef UTMPX;7;1
#if _HAVE_UT_TYPE || defined UTMPX;20;2
#if _HAVE_UT_TV || defined UTMPX;42;2
#if _HAVE_UT_TV - 0 || defined UTMPX;117;2
#if _HAVE_UT_TV - 0 || defined UTMPX;145;2
#ifndef TRANSFORM_UTMP_FILE_NAME;3;1
#ifdef __USE_MISC;25;1
#ifndef TIMEOUT;18;1
#ifndef TRANSFORM_UTMP_FILE_NAME;44;1
#ifdef O_CLOEXEC;54;1
#ifndef __ASSUME_O_CLOEXEC;63;1
# ifdef O_CLOEXEC;64;1
# ifdef O_CLOEXEC;71;1
#if _HAVE_UT_TYPE - 0;89;1
# if _HAVE_UT_ID - 0;93;1
#if _HAVE_UT_TYPE - 0;138;1
#if _HAVE_UT_TYPE - 0;225;1
#ifndef __ASSUME_O_CLOEXEC;252;1
# ifdef O_CLOEXEC;253;1
# ifdef O_CLOEXEC;260;1
#if _HAVE_UT_TYPE - 0;286;1
#ifndef _EXTERN_INLINE;5;1
#ifndef __USE_GNU;7;1
#ifdef NDR_DEF_HEADER;7;1
#if HAVE_HOST_PAGE_SIZE;16;1
#ifdef MACH_MSG_PORT_DESCRIPTOR;17;1
#ifdef MACH_MSG_OVERWRITE;3;1
#ifdef NDR_CHAR_ASCII;5;1
#ifdef MACH_RCV_LARGE;20;1
#ifdef MACH_RCV_LARGE;69;1
#ifdef STACK_GROWTH_DOWN;27;1
#elif defined (STACK_GROWTH_UP);31;1
#ifndef HEAP_MAX_SIZE;3;1
# ifdef DEFAULT_MMAP_THRESHOLD_MAX;4;1
#ifndef NO_THREADS;33;1
# ifdef ATFORK_MEM;37;1
# ifdef __linux__;137;1
#ifdef SHARED;193;1
#ifdef SHARED;208;1
#ifdef thread_atfork_static;286;1
#if MALLOC_DEBUG > 1;289;1
#if HAVE_MREMAP;241;1
#ifndef void;1;1
#ifndef MALLOC_DEBUG;21;1
#ifdef NDEBUG;24;1
#ifndef INTERNAL_SIZE_T;42;1
#ifndef MALLOC_ALIGNMENT;46;1
# if !SHLIB_COMPAT (libc, GLIBC_2_0, GLIBC_2_16);47;3
#ifndef REALLOC_ZERO_BYTES_FREES;54;1
#ifndef TRIM_FASTBINS;57;1
#ifndef MORECORE;65;1
#ifndef MORECORE_FAILURE;68;1
#ifndef MORECORE_CONTIGUOUS;71;1
#ifndef MORECORE_CLEARS;74;1
#ifndef MMAP_AS_MORECORE_SIZE;77;1
#ifndef HAVE_MREMAP;80;1
#ifndef M_MXFAST;103;1
#ifndef DEFAULT_MXFAST;106;1
#ifndef DEFAULT_TRIM_THRESHOLD;110;1
#ifndef DEFAULT_TOP_PAD;114;1
#ifndef DEFAULT_MMAP_THRESHOLD_MIN;117;1
#ifndef DEFAULT_MMAP_THRESHOLD_MAX;120;1
# if __WORDSIZE == 32;121;1
#ifndef DEFAULT_MMAP_THRESHOLD;128;1
#ifndef DEFAULT_MMAP_MAX;132;1
#ifndef RETURN_ADDRESS;136;1
#ifndef internal_function;139;1
#if HAVE_MREMAP;154;1
#ifndef NO_THREADS;163;1
#if !defined(MAP_ANONYMOUS) && defined(MAP_ANON);169;2
#ifndef MAP_NORESERVE;172;1
#if MORECORE_CONTIGUOUS;315;1
#ifndef weak_variable;327;1
#ifndef DEFAULT_CHECK_ACTION;348;1
#if !MALLOC_DEBUG;367;1
#if HAVE_MREMAP;883;1
#if REALLOC_ZERO_BYTES_FREES;986;1
#if HAVE_MREMAP;1006;1
#if MORECORE_CLEARS;1156;1
# if MORECORE_CLEARS < 2;1159;1
#if MORECORE_CLEARS;1196;1
#if TRIM_FASTBINS;1602;1
#ifndef MORECORE_CANNOT_TRIM;1725;1
#if MALLOC_DEBUG;2023;1
#ifndef MORECORE_CANNOT_TRIM;2032;1
#if MALLOC_DEBUG > 1;2166;1
#ifdef _LIBC;6;1
#ifndef M_MXFAST;42;1
#ifndef M_NLBLKS;45;1
#ifndef M_GRAIN;48;1
#ifndef M_KEEP;51;1
#ifndef _MALLOC_INTERNAL;1;1
#if defined _LIBC || defined STDC_HEADERS || defined USG;34;3
#ifdef _LIBC;92;1
#ifdef _LIBC;290;1
#ifdef _LIBC;320;1
#ifdef STACK_GROWS_UPWARD;94;1
#ifndef N_;24;1
#ifndef _MALLOC_INTERNAL;1;1
#ifndef __GNU_LIBRARY__;5;1
#ifdef __GNU_LIBRARY__;8;1
#ifndef NULL;14;1
#ifndef _MALLOC_INTERNAL;1;1
#ifdef _LIBC;179;1
#ifdef _LIBC;190;1
#ifdef _LIBC;196;1
#ifndef __ASSUME_O_CLOEXEC;209;1
#ifdef _LIBC;228;1
#ifdef _LIBC;1;1
#if !defined _LIBC && defined __GNU_LIBRARY__ && __GNU_LIBRARY__ > 1;10;2
# if _GNU_OBSTACK_INTERFACE_VERSION == OBSTACK_INTERFACE_VERSION;12;2
#ifndef ELIDE_CODE;17;1
# ifndef COPYING_UNIT;35;1
# ifdef _LIBC;41;1
# ifdef _LIBC;47;1
# if SHLIB_COMPAT (libc, GLIBC_2_0, GLIBC_2_3_4);48;3
# ifdef _LIBC;167;1
# ifdef _LIBC;207;1
# ifdef _LIBC;221;1
# ifndef _;226;1
# ifdef _LIBC;229;1
# ifdef _LIBC;235;1
#ifdef __PTRDIFF_TYPE__;3;1
#ifndef __attribute_pure__;12;1
#ifdef __cplusplus;15;1
#ifndef __obstack_free;51;1
#if defined __GNUC__;70;1
# if ! (2 < __GNUC__ + (8 <= __GNUC_MINOR__));71;2
#ifdef __cplusplus;109;1
#ifdef _LIBC_REENTRANT;4;1
#if PRINT_ERRORS;103;1
#if BITS_PER_MP_LIMB == 64;15;1
#elif BITS_PER_MP_LIMB == 32;17;1
#if PRINT_ERRORS;136;1
#if PRINT_ERRORS;125;1
#ifndef NO_LONG_DOUBLE;20;1
#ifndef NO_LONG_DOUBLE;34;1
#ifndef _COMPLEX_H;1;1
#ifdef __USE_GNU;19;1
#if defined __GNUC__ && !__GNUC_PREREQ (2, 97) && defined __OPTIMIZE__     && defined __extern_inline;30;3
#ifndef _MATH_H;1;1
#ifdef __MATH_DECLARE_LDOUBLE;6;1
# ifdef __NO_LONG_DOUBLE_MATH;7;1
#if defined __USE_XOPEN_EXTENDED || defined __USE_ISOC99;13;2
# ifdef __MATH_DECLARE_LDOUBLE;16;1
# ifdef __NO_LONG_DOUBLE_MATH;17;1
#ifdef __MATH_DECLARE_LDOUBLE;26;1
# ifdef __NO_LONG_DOUBLE_MATH;27;1
#ifdef __MATH_DECLARE_LDOUBLE;35;1
# ifdef __NO_LONG_DOUBLE_MATH;36;1
#if defined __USE_XOPEN_EXTENDED || defined __USE_ISOC99;44;2
# ifdef __MATH_DECLARE_LDOUBLE;47;1
# ifdef __NO_LONG_DOUBLE_MATH;48;1
#ifdef __MATH_DECLARE_LDOUBLE;57;1
# ifdef __NO_LONG_DOUBLE_MATH;58;1
#ifdef __MATH_DECLARE_LDOUBLE;66;1
# ifdef __NO_LONG_DOUBLE_MATH;67;1
#ifdef __USE_GNU;73;1
# ifdef __MATH_DECLARE_LDOUBLE;76;1
# ifdef __NO_LONG_DOUBLE_MATH;77;1
# ifdef __MATH_DECLARE_LDOUBLE;85;1
# ifdef __NO_LONG_DOUBLE_MATH;86;1
#ifdef __USE_ISOC99;93;1
# ifdef __MATH_DECLARE_LDOUBLE;96;1
# ifdef __NO_LONG_DOUBLE_MATH;97;1
#ifdef __MATH_DECLARE_LDOUBLE;106;1
# ifdef __NO_LONG_DOUBLE_MATH;107;1
#ifdef __USE_ISOC99;115;1
# ifdef __MATH_DECLARE_LDOUBLE;118;1
# ifdef __NO_LONG_DOUBLE_MATH;119;1
#if defined __USE_MISC || defined __USE_XOPEN;128;2
# ifdef __MATH_DECLARE_LDOUBLE;131;1
# ifdef __NO_LONG_DOUBLE_MATH;132;1
# ifdef __MATH_DECLARE_LDOUBLE;140;1
# ifdef __NO_LONG_DOUBLE_MATH;141;1
# ifdef __MATH_DECLARE_LDOUBLE;149;1
# ifdef __NO_LONG_DOUBLE_MATH;150;1
# ifdef __MATH_DECLARE_LDOUBLE;158;1
# ifdef __NO_LONG_DOUBLE_MATH;159;1
# ifdef __MATH_DECLARE_LDOUBLE;167;1
# ifdef __NO_LONG_DOUBLE_MATH;168;1
# ifdef __MATH_DECLARE_LDOUBLE;176;1
# ifdef __NO_LONG_DOUBLE_MATH;177;1
#ifdef __USE_MISC;184;1
# ifdef __MATH_DECLARE_LDOUBLE;187;1
# ifdef __NO_LONG_DOUBLE_MATH;188;1
#if defined __USE_XOPEN || defined __USE_ISOC99;197;2
# ifdef __USE_ISOC99;200;1
# ifdef __USE_ISOC99;209;1
# ifdef __MATH_DECLARE_LDOUBLE;216;1
# ifdef __USE_ISOC99;219;1
#if defined __USE_MISC || defined __USE_XOPEN;228;2
# ifdef __USE_ISOC99;231;1
# ifdef __USE_ISOC99;240;1
# ifdef __MATH_DECLARE_LDOUBLE;247;1
# ifdef __USE_ISOC99;250;1
#ifdef __MATH_DECLARE_LDOUBLE;261;1
# ifdef __NO_LONG_DOUBLE_MATH;262;1
#ifdef __MATH_DECLARE_LDOUBLE;270;1
# ifdef __NO_LONG_DOUBLE_MATH;271;1
#ifdef __USE_ISOC99;277;1
# ifdef __MATH_DECLARE_LDOUBLE;280;1
# ifdef __NO_LONG_DOUBLE_MATH;281;1
#ifdef __MATH_DECLARE_LDOUBLE;290;1
#ifdef __MATH_DECLARE_LDOUBLE;295;1
# ifdef __NO_LONG_DOUBLE_MATH;296;1
#ifdef __MATH_DECLARE_LDOUBLE;306;1
# ifdef __NO_LONG_DOUBLE_MATH;307;1
#if defined __USE_MISC || defined __USE_XOPEN_EXTENDED;315;2
# ifdef __MATH_DECLARE_LDOUBLE;318;1
# ifdef __NO_LONG_DOUBLE_MATH;319;1
#ifdef __MATH_DECLARE_LDOUBLE;330;1
# ifdef __NO_LONG_DOUBLE_MATH;331;1
#ifdef __MATH_DECLARE_LDOUBLE;339;1
# ifdef __NO_LONG_DOUBLE_MATH;340;1
#ifdef __USE_ISOC99;346;1
# ifdef __MATH_DECLARE_LDOUBLE;361;1
# ifdef __NO_LONG_DOUBLE_MATH;366;1
#ifndef _MATH_H;1;1
#ifdef __USE_GNU;16;1
#if defined __USE_XOPEN_EXTENDED || defined __USE_ISOC99;20;2
#ifdef __USE_GNU;35;1
#if defined __USE_XOPEN_EXTENDED || defined __USE_ISOC99;39;2
#ifdef __USE_ISOC99;46;1
#if defined __USE_XOPEN || defined __USE_ISOC99;56;2
#if defined __USE_XOPEN_EXTENDED || defined __USE_ISOC99;61;2
#ifdef __USE_MISC;74;1
#ifdef __USE_ISOC99;80;1
#ifdef __USE_ISOC99;85;1
#if defined __USE_MISC || defined __USE_XOPEN;91;2
#if defined __USE_XOPEN || defined __USE_ISOC99;100;2
#ifdef __USE_ISOC99;107;1
#if defined __USE_MISC || defined __USE_XOPEN;112;2
#ifdef __USE_MISC;115;1
#if defined __USE_XOPEN_EXTENDED || defined __USE_ISOC99;118;2
# if defined __USE_ISOC99 && !defined __LDBL_COMPAT;122;2
# ifdef __USE_ISOC99;126;1
#ifdef __USE_ISOC99;131;1
#if defined __USE_XOPEN_EXTENDED || defined __USE_ISOC99;152;2
#ifdef __USE_GNU;155;1
#if defined __USE_MISC || defined __USE_XOPEN_EXTENDED;159;2
#if !defined(FE_OVERFLOW) && !defined(FE_UNDERFLOW);7;2
#ifndef NO_LONG_DOUBLE;212;1
#if !defined(FE_OVERFLOW) && !defined(FE_UNDERFLOW);7;2
#ifndef NO_LONG_DOUBLE;214;1
#ifdef NO_LONG_DOUBLE;9;1
#ifdef NO_LONG_DOUBLE;9;1
#ifdef NO_LONG_DOUBLE;8;1
#if defined __USE_ISOC11 && __GNUC_PREREQ (4, 7);13;1
#ifndef _Mfloat_;26;1
#if !(defined __NO_LONG_DOUBLE_MATH && defined _LIBC)     || defined __LDBL_COMPAT;34;3
# ifdef __LDBL_COMPAT;35;1
# ifndef _Mlong_double_;39;1
#ifdef NO_LONG_DOUBLE;8;1
