Class,Methods,Over-exposed methods
XMLException in net::n3::nanoxml (Class),14,0
AbstractProjectAction in org::jhotdraw::app::action (Class),10,2
ClearAction in org::jhotdraw::app::action (Class),3,0
JSheet in org::jhotdraw::gui (Class),41,6
ChopTriangleConnector in org::jhotdraw::draw (Class),3,0
anonymous(AbstractAction) in org::jhotdraw::samples::svg::figures::SVGPath.getActions() (Class),1,0
ToolButtonListener in org::jhotdraw::samples::net::NetApplicationModel (Class),2,0
anonymous(AbstractUndoableEdit) in org::jhotdraw::draw::LineConnectionFigure.handleMouseClick() (Class),2,0
anonymous(PropertyChangeListener) in org::jhotdraw::app::DefaultMDIApplication.createMenuBar() (Class),1,0
ToolListener in org::jhotdraw::draw (Class),3,0
DOMStorable in org::jhotdraw::xml (Class),2,0
Arrangeable in org::jhotdraw::app::action (Class),4,0
StdXMLReader in net::n3::nanoxml (Class),21,0
anonymous(CompositeEdit) in org::jhotdraw::draw::action::UngroupAction.actionPerformed() (Class),2,0
ToolButtonListener in org::jhotdraw::samples::pert::PertApplicationModel (Class),2,0
AlignAction in org::jhotdraw::draw::action (Class),5,1
West in org::jhotdraw::draw::action::AlignAction (Class),2,0
anonymous(Runnable) in org::jhotdraw::app::AbstractApplication.launch() (Class),1,0
SetBoundsEdit in org::jhotdraw::draw (Class),6,0
ExportAction in org::jhotdraw::app::action (Class),6,0
DefaultAttributeAction in org::jhotdraw::draw::action (Class),9,1
anonymous(PropertyChangeListener) in org::jhotdraw::draw::action::AbstractViewAction.<Initializer>() (Class),1,0
DragTracker in org::jhotdraw::draw (Class),5,0
CompositeTransferable in org::jhotdraw::gui::datatransfer (Class),7,0
AbstractApplication in org::jhotdraw::app (Class),26,4
SVGRect in org::jhotdraw::samples::svg::figures (Class),6,0
SVGText in org::jhotdraw::samples::svg::figures (Class),12,0
AbstractDrawing in org::jhotdraw::draw (Class),25,2
CDATAReader in net::n3::nanoxml (Class),4,0
anonymous(ActionListener) in org::jhotdraw::app::OSXPaletteHandler.OSXPaletteHandler() (Class),1,0
anonymous(Worker) in org::jhotdraw::app::action::OSXDropOnDockAction.actionPerformed() (Class),2,0
UndoRedoManager in org::jhotdraw::undo (Class),21,1
LocatorHandle in org::jhotdraw::draw (Class),4,2
anonymous(Worker) in org::jhotdraw::app::action::SaveAction.saveToFile() (Class),2,0
GeneralPathTip in org::jhotdraw::draw (Class),4,0
anonymous(PropertyChangeListener) in org::jhotdraw::app::action::AbstractApplicationAction.createApplicationListener() (Class),1,0
FigureSelectionListener in org::jhotdraw::draw (Class),1,0
UndoAction in org::jhotdraw::app::action (Class),8,1
BorderRectangleFigure in org::jhotdraw::draw (Class),3,0
GeometryEdit in org::jhotdraw::draw (Class),4,0
QuadTreeDrawing in org::jhotdraw::draw (Class),28,0
QuadNode in org::jhotdraw::geom::QuadTree2DDouble (Class),9,3
anonymous(PropertyChangeListener) in org::jhotdraw::gui::JSheet.createSheet() (Class),1,0
anonymous(CompositeEdit) in org::jhotdraw::draw::action::GroupAction.actionPerformed() (Class),3,0
ConnectionTool in org::jhotdraw::draw (Class),40,6
anonymous(PropertyChangeListener) in org::jhotdraw::app::DefaultSDIApplication.createMenuBar() (Class),1,0
ChangeConnectionStartHandle in org::jhotdraw::draw (Class),7,0
NanoXMLDOMInput in org::jhotdraw::xml (Class),19,4
anonymous(PropertyChangeListener) in org::jhotdraw::app::DefaultOSXApplication.show() (Class),1,0
ChopBoxConnector in org::jhotdraw::draw (Class),5,0
anonymous(PropertyChangeListener) in org::jhotdraw::draw::action::AbstractSelectedAction.<Initializer>() (Class),1,0
anonymous(Runnable) in org::jhotdraw::samples::svg::SVGProject.read() (Class),1,0
MoveHandle in org::jhotdraw::draw (Class),14,0
BezierPointLocator in org::jhotdraw::draw (Class),5,0
LabelFigure in org::jhotdraw::draw (Class),12,0
anonymous(Worker) in org::jhotdraw::app::action::LoadRecentAction.doIt() (Class),2,0
TextHolder in org::jhotdraw::draw (Class),12,9
NetPanel in org::jhotdraw::samples::net (Class),7,1
RelativeLocator in org::jhotdraw::draw (Class),14,0
ColorChooserAction in org::jhotdraw::draw::action (Class),7,0
DrawingEvent in org::jhotdraw::draw (Class),4,3
NetFactory in org::jhotdraw::samples::net (Class),2,1
PertApplicationModel in org::jhotdraw::samples::pert (Class),8,2
