Class,Methods,Over-exposed methods
ClassDocByCheckNameComparator in com::puppycrawl::tools::checkstyle::doclets::CheckDocsDoclet (Class),2,0
InputInvalidLabelIndent in com::puppycrawl::tools::checkstyle::indentation (Class),1,0
AnotherClass in com::puppycrawl::tools::checkstyle::coding (Class),1,0
AnonymousInnerClass in com::puppycrawl::tools::checkstyle::checks::usage::transmogrify (Class),2,1
anonymous(java.lang.Thread) in com::puppycrawl::tools::checkstyle::usage::Outer3.dotted() (Class),1,0
Inner in com::puppycrawl::tools::checkstyle::InputMethNameEqualClsName (Class),2,0
TestException2 in com::puppycrawl::tools::checkstyle::checks::javadoc::Input_02 (Class),1,0
DefaultLogger in com::puppycrawl::tools::checkstyle (Class),10,1
InputExplicitInit in <Default Package> (Class),2,0
Counter in com::puppycrawl::tools::checkstyle::checks::metrics::JavaNCSSCheck (Class),3,2
Listener in com::puppycrawl::tools::checkstyle::CheckStyleTask (Class),2,0
anonymous(SuppressWarningsCompact) in com::puppycrawl::tools::checkstyle::annotation::SuppressWarningsCompact::Duh.foo() (Class),1,0
LabelHandler in com::puppycrawl::tools::checkstyle::checks::indentation (Class),5,0
SuppressWithNearbyCommentFilter in com::puppycrawl::tools::checkstyle::filters (Class),15,1
FileContentsHolder in com::puppycrawl::tools::checkstyle::checks (Class),5,0
InputDefaultComesLast in <Default Package> (Class),1,0
Junk in com::puppycrawl::tools::checkstyle::annotation::SuppressWarningsSingle (Class),2,0
NegativeOctalHex in com::puppycrawl::tools::checkstyle (Class),1,0
InnerInterfaceInnerClass in com::puppycrawl::tools::checkstyle::InputInner::InnerInterface2 (Class),0,0
FileSetCheck in com::puppycrawl::tools::checkstyle::api (Class),6,0
BaseScope in com::puppycrawl::tools::checkstyle::checks::usage::transmogrify (Class),5,0
MissingCtorCheck in com::puppycrawl::tools::checkstyle::checks::coding (Class),4,0
BadTest3 in com::puppycrawl::tools::checkstyle::checks::coding (Class),4,0
JavaNCSSCheck in com::puppycrawl::tools::checkstyle::checks::metrics (Class),13,0
foo4 in com::puppycrawl::tools::checkstyle::indentation::InputValidClassDefIndent6 (Class),0,0
Span in com::puppycrawl::tools::checkstyle::checks::usage::transmogrify (Class),16,4
InputImportOrder_Top in com::puppycrawl::tools::checkstyle::imports (Class),0,0
D in com::puppycrawl::tools::checkstyle (Class),0,0
AbstractViolationReporterTest in com::puppycrawl::tools::checkstyle::api (Class),6,0
foo in com::puppycrawl::tools::checkstyle::indentation::InputValidClassDefIndent6 (Class),0,0
Outer2 in com::puppycrawl::tools::checkstyle::usage (Class),1,0
EmptyForIteratorPadCheckTest in com::puppycrawl::tools::checkstyle::checks::whitespace (Class),3,0
InnerInMethod1 in com::puppycrawl::tools::checkstyle::design::InputInnerClassCheck.methodTestInner1() (Class),1,0
MethodCountCheckTest in com::puppycrawl::tools::checkstyle::checks::sizes (Class),3,0
MethodTypeParameterNameCheck in com::puppycrawl::tools::checkstyle::checks::naming (Class),2,0
BadDeprecatedAnnotation in com::puppycrawl::tools::checkstyle::annotation (Class),2,0
InputClone in com::puppycrawl::tools::checkstyle::coding (Class),4,0
InputNoJavadoc in <Default Package> (Class),4,0
UncommentedMainTest6 in com::puppycrawl::tools::checkstyle (Class),1,0
IDefinition in com::puppycrawl::tools::checkstyle::checks::usage::transmogrify (Class),6,5
SuppressWarningsSingle in com::puppycrawl::tools::checkstyle::annotation (Class),0,0
E in com::puppycrawl::tools::checkstyle (Class),0,0
anonymous(JavadocTagInfo) in com::puppycrawl::tools::checkstyle::api::JavadocTagInfo (Class),1,0
InputJavadoc in com::puppycrawl::tools::checkstyle (Class),0,0
InputImportOrderCaseInsensitive in <Default Package> (Class),0,0
CovariantEqualsCheckTest in com::puppycrawl::tools::checkstyle::checks::coding (Class),1,0
WhitespaceAfterCheckTest in com::puppycrawl::tools::checkstyle::checks::whitespace (Class),7,0
Inner in com::puppycrawl::tools::checkstyle::usage::Outer3.method() (Class),1,0
ParameterNumberCheck in com::puppycrawl::tools::checkstyle::checks::sizes (Class),4,0
SweetInterface in com::puppycrawl::tools::checkstyle (Class),1,0
AnnotationUseNoTrailingComma in com::puppycrawl::tools::checkstyle::annotation (Class),0,0
InputValidClassDefIndent3 in com::puppycrawl::tools::checkstyle::indentation (Class),0,0
BlockFrame in com::puppycrawl::tools::checkstyle::checks::DeclarationCollector (Class),1,0
TokenTypesTest in com::puppycrawl::tools::checkstyle::api (Class),1,0
InputRegexpSmallHeader in blah (Class),0,0
InputUnusedLocal in com::puppycrawl::tools::checkstyle::usage (Class),6,0
UnicodeEscape in com::puppycrawl::tools::checkstyle::grammars (Class),1,0
ConstantPool in com::puppycrawl::tools::checkstyle::InputInterfaceIsType (Class),1,0
InputReturnCount in com::puppycrawl::tools::checkstyle::checks::coding (Class),3,0
InvokeReference in com::puppycrawl::tools::checkstyle::bcel::generic (Class),4,0
InputAnonInnerLength in com::puppycrawl::tools::checkstyle (Class),3,0
anonymous(Runnable) in com::puppycrawl::tools::checkstyle::ComplexityCheckTestInput.foo() (Class),1,0
PublicInner in <Default Package>::PackageClass (Class),4,0
GoodOverrideFromObject in com::puppycrawl::tools::checkstyle::annotation (Class),2,0
foo3 in com::puppycrawl::tools::checkstyle::indention::InputValidClassDefIndent6 (Class),0,0
AnonInnerLengthCheck in com::puppycrawl::tools::checkstyle::checks::sizes (Class),4,0
PkgControlRegExpTest in com::puppycrawl::tools::checkstyle::checks::imports (Class),6,0
JavadocUtilsTest in com::puppycrawl::tools::checkstyle::checks::javadoc (Class),6,0
EqualsVsHashCode6 in com::puppycrawl::tools::checkstyle::InputSemantic (Class),1,0
IllegalTokenCheck in com::puppycrawl::tools::checkstyle::checks::coding (Class),3,0
anonymous(Runnable) in com::puppycrawl::tools::checkstyle::coding::InputFinalLocalVariable.<Initializer>() (Class),1,0
FieldFrame in com::puppycrawl::tools::checkstyle::checks::coding::HiddenFieldCheck (Class),8,2
AbstractSuperCheck in com::puppycrawl::tools::checkstyle::checks::coding (Class),8,1
test6 in com::puppycrawl::tools::checkstyle (Class),1,0
AbstractUsageCheck in com::puppycrawl::tools::checkstyle::checks::usage (Class),13,2
ElseHandler in com::puppycrawl::tools::checkstyle::checks::indentation (Class),3,0
PackageClass in <Default Package> (Class),4,0
IntRangeFilter in com::puppycrawl::tools::checkstyle::filters (Class),6,0
EqualsVsHashCode4 in com::puppycrawl::tools::checkstyle::InputSemantic (Class),1,0
NeedBracesCheck in com::puppycrawl::tools::checkstyle::checks::blocks (Class),2,0
InputUnusedParameter in com::puppycrawl::tools::checkstyle::usage (Class),5,0
FooError in com::puppycrawl::tools::checkstyle::checks::design::InputMutableException (Class),0,0
Class1Factory in com::puppycrawl::tools::checkstyle::checks::naming (Class),0,0
CSVFilterTest in com::puppycrawl::tools::checkstyle::filters (Class),5,0
AbstractHeaderCheck in com::puppycrawl::tools::checkstyle::checks::header (Class),10,1
LeftCurlyCheck in com::puppycrawl::tools::checkstyle::checks::blocks (Class),8,0
CommentSuppressor in com::puppycrawl::tools::checkstyle::checks::regexp (Class),3,0
anonymous(AnInterfaceFooWithALongName) in <Default Package>::InputValidAssignIndent.foo() (Class),1,0
TestException1 in com::puppycrawl::tools::checkstyle::checks::javadoc::Input_03 (Class),1,0
DefaultConfiguration in com::puppycrawl::tools::checkstyle (Class),12,3
CatchHandler in com::puppycrawl::tools::checkstyle::checks::indentation (Class),4,0
BriefLogger in com::puppycrawl::tools::checkstyle::bcel::BcelCheckTestCase (Class),4,0
anonymous(Object) in com::puppycrawl::tools::checkstyle::indentation::Test.main() (Class),1,0
Configurable in com::puppycrawl::tools::checkstyle::api (Class),1,0
B in <Default Package> (Class),1,0
HandlerFactory in com::puppycrawl::tools::checkstyle::checks::indentation (Class),8,2
InputReturnFromCatchCheck in com::puppycrawl::tools::checkstyle::coding (Class),2,0
InputImportControl in com::puppycrawl::tools::checkstyle::imports (Class),0,0
MutableExceptionCheck in com::puppycrawl::tools::checkstyle::checks::design (Class),10,0
Class2Factory in com::puppycrawl::tools::checkstyle::checks::naming (Class),0,0
IllegalInstantiationCheck in com::puppycrawl::tools::checkstyle::checks::coding (Class),14,0
ClassDefHandler in com::puppycrawl::tools::checkstyle::checks::indentation (Class),7,0
InnerPublic in com::puppycrawl::tools::checkstyle::InputScopeInnerClasses (Class),0,0
anonymous(AbstractAction) in com::puppycrawl::tools::checkstyle::InputFinalParameters.holder() (Class),2,0
ImportOrderCheckTest in com::puppycrawl::tools::checkstyle::checks::imports (Class),14,0
anonymous(Serializable) in com::puppycrawl::tools::checkstyle::InputModifiedControl.method1() (Class),2,0
InputArrayTypeStyle in com::puppycrawl::tools::checkstyle (Class),3,0
UpperEllCheckTest in com::puppycrawl::tools::checkstyle::checks (Class),1,0
NoFinalizerCheck in com::puppycrawl::tools::checkstyle::checks::coding (Class),1,0
InputUseTwoSpaces in com::puppycrawl::tools::checkstyle::indentation (Class),1,0
AvoidNestedBlocksCheck in com::puppycrawl::tools::checkstyle::checks::blocks (Class),3,0
Operation2 in com::puppycrawl::tools::checkstyle (Class),2,0
InputValidClassDefIndent2 in com::puppycrawl::tools::checkstyle::indentation (Class),0,0
FooExceptionThisIsNot in com::puppycrawl::tools::checkstyle::checks::design::InputMutableException::FooException (Class),2,0
InputSuppressWithNearbyCommentFilter in com::puppycrawl::tools::checkstyle::filters (Class),5,0
IntFilter in com::puppycrawl::tools::checkstyle::filters (Class),1,0
ParenPadCheck in com::puppycrawl::tools::checkstyle::checks::whitespace (Class),4,0
ModifiedControlVariableCheckTest in com::puppycrawl::tools::checkstyle::checks::coding (Class),1,0
Resolver in com::puppycrawl::tools::checkstyle::checks::usage::transmogrify (Class),56,1
TreeTableModel in com::puppycrawl::tools::checkstyle::gui (Class),6,0
ParameterAssignmentCheck in com::puppycrawl::tools::checkstyle::checks::coding (Class),12,0
PrivateHiddenPublic in com::puppycrawl::tools::checkstyle::InputScopeInnerClasses::InnerPublic::InnerProtected::InnerPackage::InnerPrivate (Class),0,0
Outer4 in com::puppycrawl::tools::checkstyle::usage (Class),1,0
ScopeState in com::puppycrawl::tools::checkstyle::checks::coding::DeclarationOrderCheck (Class),2,0
InputScopeInnerClasses in com::puppycrawl::tools::checkstyle (Class),0,0
InheritLibrary in com::puppycrawl::tools::checkstyle::bcel::checks (Class),0,0
GuardTest in com::puppycrawl::tools::checkstyle::checks::imports (Class),9,0
MultilineDetector in com::puppycrawl::tools::checkstyle::checks::regexp (Class),5,0
InputValidClassDefIndent5 in com::puppycrawl::tools::checkstyle::indention (Class),0,0
anonymous(Operation2) in com::puppycrawl::tools::checkstyle::Operation2.<Initializer>() (Class),1,0
PropertiesExpander in com::puppycrawl::tools::checkstyle (Class),2,0
InputInnerUsedMethod in com::puppycrawl::tools::checkstyle::usage (Class),2,0
Filter in com::puppycrawl::tools::checkstyle::api (Class),1,0
anonymous(SuppressWarningsSingle) in com::puppycrawl::tools::checkstyle::annotation::SuppressWarningsSingle::Duh.foo() (Class),1,0
TagParser in com::puppycrawl::tools::checkstyle::checks::javadoc (Class),12,2
MissingSwitchDefaultCheck in com::puppycrawl::tools::checkstyle::checks::coding (Class),3,0
UncommentedMainCheck in com::puppycrawl::tools::checkstyle::checks (Class),15,0
ExpressionHandler in com::puppycrawl::tools::checkstyle::checks::indentation (Class),31,3
localFoo2 in com::puppycrawl::tools::checkstyle::indention::InputValidClassDefIndent6.myMethod() (Class),1,0
IfHandler in com::puppycrawl::tools::checkstyle::checks::indentation (Class),7,0
InnerInner2 in com::puppycrawl::tools::checkstyle::InputInner (Class),0,0
JavadocVariableCheck in com::puppycrawl::tools::checkstyle::checks::javadoc (Class),6,0
NothingHiddenReorder in com::puppycrawl::tools::checkstyle (Class),2,0
InnerImplementation in com::puppycrawl::tools::checkstyle (Class),2,0
SuppressionCommentFilter in com::puppycrawl::tools::checkstyle::filters (Class),16,1
Foo in com::puppycrawl::tools::checkstyle (Class),2,0
TranslationCheck in com::puppycrawl::tools::checkstyle::checks (Class),11,0
ListSelectionHandler in com::puppycrawl::tools::checkstyle::gui::JTreeTable::ListToTreeSelectionModelWrapper (Class),2,0
foo4 in com::puppycrawl::tools::checkstyle::indention::InputValidClassDefIndent6 (Class),0,0
anonymous(ByteArrayOutputStream) in com::puppycrawl::tools::checkstyle::InputSemantic::EqualsVsHashCode4.<Initializer>() (Class),1,0
Inter in com::puppycrawl::tools::checkstyle::InputInner (Class),0,0
Outer3 in com::puppycrawl::tools::checkstyle::usage (Class),2,0
ModifiedControlVariableCheck in com::puppycrawl::tools::checkstyle::checks::coding (Class),12,0
ThrowsCountCheck in com::puppycrawl::tools::checkstyle::checks::design (Class),8,1
MyClassWithGenericSuperMethod1 in com::puppycrawl::tools::checkstyle::coding (Class),1,0
InputNoNewlineAtEndOfFile in com::puppycrawl::tools::checkstyle (Class),0,0
anonymous(HiddenEnum1) in com::puppycrawl::tools::checkstyle::HiddenEnum1 (Class),1,0
FooException in com::puppycrawl::tools::checkstyle::checks::design::InputMutableException (Class),2,0
NothingHidden in com::puppycrawl::tools::checkstyle (Class),2,0
DefaultScope in com::puppycrawl::tools::checkstyle::checks::usage::transmogrify (Class),6,0
OuterTypeFilenameCheckTest in com::puppycrawl::tools::checkstyle::checks (Class),2,0
foo2 in com::puppycrawl::tools::checkstyle::indention::InputValidClassDefIndent6 (Class),0,0
InputImportOrder in <Default Package> (Class),0,0
InputInvalidClassDefIndentB in com::puppycrawl::tools::checkstyle::indention (Class),0,0
AssignHandler in com::puppycrawl::tools::checkstyle::checks::indentation (Class),4,0
Contextualizable in com::puppycrawl::tools::checkstyle::api (Class),1,0
PUTSTATICReference in com::puppycrawl::tools::checkstyle::bcel::generic (Class),2,0
UnknownClass in com::puppycrawl::tools::checkstyle::checks::usage::transmogrify (Class),21,1
NoSuperFinalize in com::puppycrawl::tools::checkstyle::coding (Class),1,0
TestHashCodeMethod in com::puppycrawl::tools::checkstyle (Class),6,0
AbstractParenPadCheck in com::puppycrawl::tools::checkstyle::checks::whitespace (Class),3,0
MethodCounter in com::puppycrawl::tools::checkstyle::checks::sizes::MethodCountCheck (Class),5,0
InnerClass in com::puppycrawl::tools::checkstyle::checks::metrics::ClassCouplingCheckTestInput (Class),2,0
Inner2 in com::puppycrawl::tools::checkstyle::coding::Bug2123003 (Class),0,0
CheckstyleException in com::puppycrawl::tools::checkstyle::api (Class),3,0
InputInvalidWhileIndent in com::puppycrawl::tools::checkstyle::indentation (Class),2,0
ClassDataAbstractionCouplingCheck in com::puppycrawl::tools::checkstyle::checks::metrics (Class),4,0
Inner1 in com::puppycrawl::tools::checkstyle::design::Temp2 (Class),2,0
MethodDefinition in com::puppycrawl::tools::checkstyle::bcel::classfile (Class),17,1
InnerInMethod3 in com::puppycrawl::tools::checkstyle::design::InputInnerClassCheck::Inner1.methodTestInner3() (Class),1,0
AbstractClass in com::puppycrawl::tools::checkstyle::coding (Class),1,0
InputValidInterfaceDefIndent in com::puppycrawl::tools::checkstyle::indentation (Class),1,0
CyclomaticComplexityCheck in com::puppycrawl::tools::checkstyle::checks::metrics (Class),5,0
MissingOverrideCheck in com::puppycrawl::tools::checkstyle::checks::annotation (Class),7,0
PackageNamesLoaderTest in com::puppycrawl::tools::checkstyle (Class),2,0
ParenthesizedExpression in com::puppycrawl::tools::checkstyle::usage (Class),2,0
anonymous(InputLeftCurlyMethodEnum) in com::puppycrawl::tools::checkstyle::InputLeftCurlyMethodEnum (Class),6,0
OneStatementPerLineCheck in com::puppycrawl::tools::checkstyle::checks::coding (Class),7,0
GeneratedJava14LexerTest in com::puppycrawl::tools::checkstyle::grammars (Class),1,0
anonymous(Runnable) in com::puppycrawl::tools::checkstyle::annotation::BadAnnonOverride.<Initializer>() (Class),1,0
InputImportOrder_InFlow in com::puppycrawl::tools::checkstyle::imports (Class),0,0
SuppressionsLoaderTest in com::puppycrawl::tools::checkstyle::filters (Class),6,0
AbstractClass in com::puppycrawl::tools::checkstyle (Class),1,0
TextfileChecksumGenerator in com::puppycrawl::tools::checkstyle::checks::duplicates::StrictDuplicateCodeCheck (Class),3,0
JavaNCSSCheckTestInput in com::puppycrawl::tools::checkstyle::metrics (Class),3,0
InputValidClassDefIndent4 in com::puppycrawl::tools::checkstyle::indentation (Class),0,0
InputDoubleCheckedLocking in com::puppycrawl::tools::checkstyle (Class),4,0
FinalParametersCheckTest in com::puppycrawl::tools::checkstyle::checks (Class),5,0
Interface in com::puppycrawl::tools::checkstyle::usage (Class),1,0
InputValidTryIndent in com::puppycrawl::tools::checkstyle::indentation (Class),2,0
anonymous(MethodCountCheckInput2) in com::puppycrawl::tools::checkstyle::checks::sizes::MethodCountCheckInput2 (Class),3,0
PrivateInner in <Default Package>::InputNoJavadoc (Class),4,0
ExceptionInfo in com::puppycrawl::tools::checkstyle::checks::javadoc::JavadocMethodCheck (Class),5,0
SuperFinalizeCheckTest in com::puppycrawl::tools::checkstyle::checks::coding (Class),1,0
InputValidArrayInitIndent in com::puppycrawl::tools::checkstyle::indentation (Class),3,0
InputBraces in com::puppycrawl::tools::checkstyle (Class),8,2
InputThrowsCount in com::puppycrawl::tools::checkstyle::checks::design (Class),6,0
WrongException in com::puppycrawl::tools::checkstyle::checks::javadoc (Class),0,0
UnicodeEscapeTest in com::puppycrawl::tools::checkstyle::grammars (Class),1,0
Inner1 in com::puppycrawl::tools::checkstyle::design::InputInnerClassCheck (Class),2,0
anonymous(ActionListener) in com::puppycrawl::tools::checkstyle::indention::InputValidClassDefIndent6.myMethod() (Class),1,0
RegexpSinglelineJavaCheck in com::puppycrawl::tools::checkstyle::checks::regexp (Class),10,0
InputInvalidClassDefIndent in com::puppycrawl::tools::checkstyle::indention (Class),0,0
TodoCommentCheck in com::puppycrawl::tools::checkstyle::checks (Class),5,0
UpperEllCheck in com::puppycrawl::tools::checkstyle::checks (Class),2,0
LocalFinalVariableNameCheckTest in com::puppycrawl::tools::checkstyle::checks::naming (Class),3,0
IntRangeFilterTest in com::puppycrawl::tools::checkstyle::filters (Class),4,0
InputMissingSwitchDefault in <Default Package> (Class),1,0
InputCaseLevel in com::puppycrawl::tools::checkstyle::indentation (Class),1,0
SimplifyBooleanExpressionCheckTest in com::puppycrawl::tools::checkstyle::checks::coding (Class),1,0
InputIllegalTokens in com::puppycrawl::tools::checkstyle (Class),3,0
OneStatementPerLineCheckTest in com::puppycrawl::tools::checkstyle::checks::coding (Class),1,0
Input_01 in com::puppycrawl::tools::checkstyle::checks::javadoc (Class),3,1
HiddenStaticMethodCheck in com::puppycrawl::tools::checkstyle::bcel::checks (Class),3,0
Operation in com::puppycrawl::tools::checkstyle (Class),3,0
Bug1155921 in com::puppycrawl::tools::checkstyle::coding (Class),4,0
MethodParamPadCheck in com::puppycrawl::tools::checkstyle::checks::whitespace (Class),4,0
anonymous(java.util.ArrayList) in com::puppycrawl::tools::checkstyle::ComplexAndFlagged.<Initializer>() (Class),1,0
InputIllegalCatchCheck in com::puppycrawl::tools::checkstyle::checks::coding (Class),2,0
RegexpHeaderCheck in com::puppycrawl::tools::checkstyle::checks::header (Class),6,0
InputHasFinalizer in com::puppycrawl::tools::checkstyle::coding (Class),2,0
TrailingCommentCheckTest in com::puppycrawl::tools::checkstyle::checks (Class),3,0
LineCommentAtTheEndOfFileTest in com::puppycrawl::tools::checkstyle::grammars (Class),1,0
ImportHandler in com::puppycrawl::tools::checkstyle::checks::indentation (Class),2,0
InnerCheck in com::puppycrawl::tools::checkstyle::design::Temp3 (Class),1,0
FinalClassCheck in com::puppycrawl::tools::checkstyle::checks::design (Class),4,0
IllegalTokenTextCheckTest in com::puppycrawl::tools::checkstyle::checks::coding (Class),2,0
MyInterface1 in com::puppycrawl::tools::checkstyle::InputScopeInnerInterfaces (Class),0,0
SimplifyBooleanExpressionCheck in com::puppycrawl::tools::checkstyle::checks::coding (Class),4,0
anonymous(MouseAdapter) in com::puppycrawl::tools::checkstyle::InputScopeAnonInner.InputScopeAnonInner() (Class),1,0
InnerInterface2 in com::puppycrawl::tools::checkstyle::InputInner (Class),1,0
anonymous(Comparable) in com::puppycrawl::tools::checkstyle::Anonymous.<Initializer>() (Class),2,0
anonymous(Runnable) in com::puppycrawl::tools::checkstyle::InputWhitespace.donBradman() (Class),1,0
ImportControlCheckRegExTest in com::puppycrawl::tools::checkstyle::checks::imports (Class),2,0
anonymous(InputWhitespace) in com::puppycrawl::tools::checkstyle::InputWhitespace.bug806243() (Class),0,0
GETFIELDReference in com::puppycrawl::tools::checkstyle::bcel::generic (Class),2,0
SymTabASTFactory in com::puppycrawl::tools::checkstyle::checks::usage::transmogrify (Class),5,0
InputFinalize in com::puppycrawl::tools::checkstyle::coding (Class),4,0
anonymous(Runnable) in com::puppycrawl::tools::checkstyle::InputPublicOnly::InnerInterface::InnerInnerClass.method2() (Class),1,0
OuterTypeNumberCheck in com::puppycrawl::tools::checkstyle::checks::sizes (Class),7,0
DefaultComesLastCheck in com::puppycrawl::tools::checkstyle::checks::coding (Class),4,0
CaseHandler in com::puppycrawl::tools::checkstyle::checks::indentation (Class),6,0
InterfaceIsTypeCheckTest in com::puppycrawl::tools::checkstyle::checks::design (Class),2,0
BriefLogger in com::puppycrawl::tools::checkstyle::BaseCheckTestSupport (Class),4,0
InnerClass in net::ubiquity::tools::checkstyle::tests::InputDeclarationOrderEnum (Class),2,0
anonymous(JavadocTagInfo) in com::puppycrawl::tools::checkstyle::api::JavadocTagInfo (Class),1,0
MissingCtorCheckTest in com::puppycrawl::tools::checkstyle::checks::coding (Class),1,0
FullIdent in com::puppycrawl::tools::checkstyle::api (Class),11,0
MethodFinisher in com::puppycrawl::tools::checkstyle::checks::usage::transmogrify::TableMaker (Class),8,0
InputInheritDoc in <Default Package> (Class),9,0
NoFinalizerCheckTest in com::puppycrawl::tools::checkstyle::checks::coding (Class),2,0
InnerAssignmentCheckTest in com::puppycrawl::tools::checkstyle::checks::coding (Class),1,0
XMLLogger in com::puppycrawl::tools::checkstyle (Class),11,0
Anonymous in com::puppycrawl::tools::checkstyle (Class),3,0
JavaChecksumGenerator in com::puppycrawl::tools::checkstyle::checks::duplicates::StrictDuplicateCodeCheck (Class),2,0
anonymous(Inter) in com::puppycrawl::tools::checkstyle::InputInner.main() (Class),1,0
LiteralResolver in com::puppycrawl::tools::checkstyle::checks::usage::transmogrify (Class),6,1
TokenTypes in com::puppycrawl::tools::checkstyle::api (Class),5,0
InputAbstractClassName in com::puppycrawl::tools::checkstyle::checks::naming (Class),0,0
NestedIfDepthCheck in com::puppycrawl::tools::checkstyle::checks::coding (Class),7,0
anonymous(JavadocTagInfo) in com::puppycrawl::tools::checkstyle::api::JavadocTagInfo (Class),1,0
Wildcard in com::puppycrawl::tools::checkstyle (Class),1,0
ArrayTypeStyleCheck in com::puppycrawl::tools::checkstyle::checks (Class),4,0
OuterTypeNumberCheckTest in com::puppycrawl::tools::checkstyle::checks::sizes (Class),2,0
anonymous(Runnable) in com::puppycrawl::tools::checkstyle::annotation::GoodAnnonOverride.doFoo() (Class),1,0
ProtectedInner in <Default Package>::InputNoJavadoc (Class),4,0
Property in com::puppycrawl::tools::checkstyle::CheckStyleTask (Class),5,2
InputEqualsAvoidNullInner in com::puppycrawl::tools::checkstyle::coding::InputEqualsAvoidNullOutter (Class),2,1
MethodSpecificityComparator in com::puppycrawl::tools::checkstyle::checks::usage::transmogrify (Class),2,1
AbstractReferenceCheck in com::puppycrawl::tools::checkstyle::bcel::checks (Class),11,1
JavadocMethodCheckTest in com::puppycrawl::tools::checkstyle::checks::javadoc (Class),26,0
AbstractClassName2 in com::puppycrawl::tools::checkstyle::checks::naming (Class),0,0
InputImportOrder_Bottom in com::puppycrawl::tools::checkstyle::imports (Class),0,0
BadTest1 in com::puppycrawl::tools::checkstyle::checks::coding (Class),3,0
Event in com::puppycrawl::tools::checkstyle::design::HideUtilityClassContructor3041574_3 (Class),2,0
ArrayTrailingCommaCheck in com::puppycrawl::tools::checkstyle::checks::coding (Class),2,0
test2 in com::puppycrawl::tools::checkstyle (Class),0,0
Token in com::puppycrawl::tools::checkstyle::checks::AbstractTypeAwareCheck (Class),6,3
InputNonUtilityClass in com::puppycrawl::tools::checkstyle::checks::design (Class),2,0
MethodLengthCheck in com::puppycrawl::tools::checkstyle::checks::sizes (Class),5,0
H1 in com::puppycrawl::tools::checkstyle::checks::header (Class),0,0
someinnerClass in com::puppycrawl::tools::checkstyle::testenum2 (Class),1,0
MethodNode in com::puppycrawl::tools::checkstyle::checks::coding::AbstractSuperCheck (Class),4,3
JavadocTags in com::puppycrawl::tools::checkstyle::checks::javadoc (Class),3,1
SeverityLevelCounter in com::puppycrawl::tools::checkstyle::api (Class),8,0
RedundantImportCheckTest in com::puppycrawl::tools::checkstyle::checks::imports (Class),1,0
ConstantNameCheck in com::puppycrawl::tools::checkstyle::checks::naming (Class),3,0
TableMaker in com::puppycrawl::tools::checkstyle::checks::usage::transmogrify (Class),38,2
anonymous(InputExplicitInit3) in <Default Package>::InputExplicitInit3 (Class),1,0
LocalVariableNameCheckTest in com::puppycrawl::tools::checkstyle::checks::naming (Class),3,0
JavadocMethodCheck in com::puppycrawl::tools::checkstyle::checks::javadoc (Class),29,0
ParenPadCheckTest in com::puppycrawl::tools::checkstyle::checks::whitespace (Class),5,0
foo4c in com::puppycrawl::tools::checkstyle::indention::InputValidClassDefIndent6 (Class),0,0
anonymous(MouseAdapter) in com::puppycrawl::tools::checkstyle::InputAnonInnerLength.addInputAnonInner() (Class),1,0
AvoidInlineConditionalsCheck in com::puppycrawl::tools::checkstyle::checks::coding (Class),3,0
ExternalDefinition in com::puppycrawl::tools::checkstyle::checks::usage::transmogrify (Class),4,0
InputCovariant2 in com::puppycrawl::tools::checkstyle (Class),2,0
InputIllegalType in com::puppycrawl::tools::checkstyle::checks::coding (Class),3,0
InputMagicNumber in com::puppycrawl::tools::checkstyle (Class),1,0
MoreJunk2 in com::puppycrawl::tools::checkstyle::annotation (Class),2,0
IllegalInstantiationCheckTest in com::puppycrawl::tools::checkstyle::checks::coding (Class),1,0
Inner in com::puppycrawl::tools::checkstyle::coding::InnerFinalize.finalize() (Class),1,0
InputJava7Diamond in com::puppycrawl::tools::checkstyle::grammars (Class),1,0
MethodCallHandler in com::puppycrawl::tools::checkstyle::checks::indentation (Class),6,0
anonymous(InputMethNameEqualClsName) in com::puppycrawl::tools::checkstyle::InputMethNameEqualClsName.anotherMethod() (Class),1,0
CorrectClass in <Default Package> (Class),1,0
TestException2 in com::puppycrawl::tools::checkstyle::checks::javadoc::Input_03 (Class),1,0
InputScopeAnonInner in com::puppycrawl::tools::checkstyle (Class),3,0
RegexpSinglelineJavaCheckTest in com::puppycrawl::tools::checkstyle::checks::regexp (Class),19,0
MultipleVariableDeclarationsCheckTest in com::puppycrawl::tools::checkstyle::checks::coding (Class),1,0
anonymous(Check) in com::puppycrawl::tools::checkstyle::api::AbstractViolationReporterTest.<Initializer>() (Class),1,0
Operator in com::puppycrawl::tools::checkstyle::indentation (Class),1,0
FileTabCharacterCheck in com::puppycrawl::tools::checkstyle::checks::whitespace (Class),2,0
InputUseTabs in com::puppycrawl::tools::checkstyle::indentation (Class),1,0
InputScopeInnerInterfaces in com::puppycrawl::tools::checkstyle (Class),0,0
AnnotationUtility in com::puppycrawl::tools::checkstyle::api (Class),7,0
EmptyForInitializerPadCheck in com::puppycrawl::tools::checkstyle::checks::whitespace (Class),3,0
anonymous(JavadocTagInfo) in com::puppycrawl::tools::checkstyle::api::JavadocTagInfo (Class),1,0
LotsOfEmptyLines in <Default Package> (Class),0,0
MemberNameCheckTest in com::puppycrawl::tools::checkstyle::checks::naming (Class),9,0
anonymous(JavadocTagInfo) in com::puppycrawl::tools::checkstyle::api::JavadocTagInfo (Class),1,0
