Class,Methods,Over-exposed methods
AntFTPRootFile in org::apache::tools::ant::taskdefs::optional::net::FTPTaskMirrorImpl::FTPDirectoryScanner (Class),4,0
ExitException in org::apache::tools::ant (Class),4,1
Socket in org::apache::tools::ant::taskdefs::condition (Class),4,0
SunJavah in org::apache::tools::ant::taskdefs::optional::javah (Class),4,1
ZipEncodingTest in org::apache::tools::zip (Class),6,0
DefaultCompilerAdapterTest in org::apache::tools::ant::taskdefs::compilers (Class),10,0
Majority in org::apache::tools::ant::types::resources::selectors (Class),5,0
MaskJavaTabLiteralsFilter in org::apache::tools::ant::filters::FixCrLfFilter (Class),4,0
anonymous(AttributeSetter) in org::apache::tools::ant::IntrospectionHelper.createAttributeSetter() (Class),1,0
ResourceList in org::apache::tools::ant::types::resources (Class),13,2
AntSoundPlayer in org::apache::tools::ant::taskdefs::optional::sound (Class),15,1
anonymous(JUnitResultFormatter) in org::apache::tools::ant::taskdefs::optional::junit::JUnitTestRunner.transferFormatters() (Class),9,0
Compatability in org::apache::tools::ant::taskdefs::optional::extension (Class),2,0
StringUtils in org::apache::tools::ant::util (Class),11,0
CompressedResource in org::apache::tools::ant::types::resources (Class),4,1
DiagnosticsTask in org::apache::tools::ant::taskdefs (Class),2,0
FTPSystemType in org::apache::tools::ant::taskdefs::optional::net::FTPTask (Class),4,1
IsFalse in org::apache::tools::ant::taskdefs::condition (Class),3,0
EchoProperties in org::apache::tools::ant::taskdefs::optional (Class),14,0
LayoutPreservingProperties in org::apache::tools::ant::util (Class),25,2
FixCrLfTest in org::apache::tools::ant::taskdefs (Class),38,0
JavahAdapterFactory in org::apache::tools::ant::taskdefs::optional::javah (Class),4,0
ANTLRTest in org::apache::tools::ant::taskdefs::optional (Class),20,0
SelectorScanner in org::apache::tools::ant::types::selectors (Class),3,0
MyAntTypeDefinition in org::apache::tools::ant::taskdefs::MacroDef (Class),4,0
Or in org::apache::tools::ant::taskdefs::condition (Class),1,0
FlatFileNameMapper in org::apache::tools::ant::util (Class),4,0
ZipUtil in org::apache::tools::zip (Class),1,0
Delete in org::apache::tools::ant::taskdefs (Class),49,1
ReaderInputStream in org::apache::tools::ant::util (Class),10,0
TargetOs in org::apache::tools::ant::taskdefs::PathConvert (Class),2,1
CachedIterator in org::apache::tools::ant::types::resources::LazyResourceCollectionWrapper (Class),5,1
MockCache in org::apache::tools::ant::types::selectors (Class),11,0
Child in org::apache::tools::ant::util::XMLFragment (Class),4,0
DispatchTask in org::apache::tools::ant::dispatch (Class),3,0
DummyTaskWithoutDefaultConstructor in org::apache::tools::ant (Class),2,0
EachHandler in org::apache::tools::ant::taskdefs::Length (Class),2,0
Draw in org::apache::tools::ant::types::optional::image (Class),8,0
Provider in org::apache::tools::ant::types::spi (Class),4,3
ScriptRunner in org::apache::tools::ant::util::optional (Class),8,0
JakartaOroRegexpTest in org::apache::tools::ant::util::regexp (Class),2,0
Taskdef in org::apache::tools::ant::taskdefs (Class),1,0
EchoLocation in task (Class),1,0
ReverseDirs in org::apache::tools::ant::taskdefs::Delete (Class),5,0
JUnitClassLoaderTest in org::apache::tools::ant::taskdefs::optional::junit (Class),2,0
E in <Default Package> (Class),1,0
FileType in org::apache::tools::ant::types::selectors::TypeSelector (Class),3,1
CCLock in org::apache::tools::ant::taskdefs::optional::clearcase (Class),20,5
IPlanetDeploymentTool in org::apache::tools::ant::taskdefs::optional::ejb (Class),14,1
JavahTest in org::apache::tools::ant::taskdefs::optional (Class),6,0
TarFileSetTest in org::apache::tools::ant::types (Class),3,0
anonymous(PropertyEvaluator) in org::apache::tools::ant::PropertyHelper.<Initializer>() (Class),3,0
VerboseAttr in org::apache::tools::ant::taskdefs::optional::NetRexxC (Class),2,1
NestedElementHandler in org::apache::tools::ant::helper::ProjectHelperImpl (Class),5,0
Attribute in org::apache::tools::ant::taskdefs::XSLTProcess::Factory (Class),4,2
AttributeSetter in org::apache::tools::ant::IntrospectionHelper (Class),3,0
Data in org::apache::tools::bzip2::CBZip2OutputStream (Class),2,0
TokenizedPatternTest in org::apache::tools::ant::types::selectors (Class),5,0
Parent in org::apache::tools::ant::UnknownElementTest (Class),4,0
JarLibResolveTask in org::apache::tools::ant::taskdefs::optional::extension (Class),13,0
LineOrientedOutputStream in org::apache::tools::ant::util (Class),8,0
EnabledAssertion in org::apache::tools::ant::types::Assertions (Class),2,1
InvertedPatternSet in org::apache::tools::ant::types::PatternSet (Class),3,0
ClassToJavadoc in etc::testcases::taskdefs::javadoc::java (Class),3,0
anonymous(AttributeSetter) in org::apache::tools::ant::IntrospectionHelper.createAttributeSetter() (Class),1,0
anonymous(Runnable) in org::apache::tools::ant::taskdefs::JavaTest.testReleasedInput() (Class),1,0
StrictMode in org::apache::tools::ant::taskdefs::Jar (Class),4,1
Transaction in org::apache::tools::ant::taskdefs::SQLExec (Class),7,1
AbstractScriptComponent in org::apache::tools::ant::types::optional (Class),13,1
ImageTest in org::apache::tools::ant::taskdefs::optional::image (Class),11,0
anonymous(ThreadLocal) in org::apache::tools::ant::taskdefs::Zip.<Initializer>() (Class),1,0
XmlValidateTest in org::apache::tools::ant::taskdefs::optional (Class),17,0
MimeMail in org::apache::tools::ant::taskdefs::optional::net (Class),1,0
anonymous(AttributeSetter) in org::apache::tools::ant::IntrospectionHelper.createAttributeSetter() (Class),1,0
Pack in org::apache::tools::ant::taskdefs (Class),14,3
DefaultExcludesTest in org::apache::tools::ant::taskdefs (Class),7,0
Duplicate in org::apache::tools::ant::taskdefs::Zip (Class),1,0
NoneSelector in org::apache::tools::ant::types::selectors (Class),3,0
ZipOutputStreamTest in org::apache::tools::zip (Class),5,0
Untar in org::apache::tools::ant::taskdefs (Class),7,0
MajoritySelector in org::apache::tools::ant::types::selectors (Class),5,0
PackageName in org::apache::tools::ant::taskdefs::Javadoc (Class),4,1
BasedirChecker in org::apache::tools::ant::taskdefs::SubAntTest (Class),11,0
ReplaceTokensTest in org::apache::tools::ant::filters (Class),6,0
JUnitTaskTest in org::apache::tools::ant::taskdefs::optional::junit (Class),20,1
CRC in org::apache::tools::bzip2 (Class),8,0
Exists in org::apache::tools::ant::types::resources::comparators (Class),1,0
TaskdefForMakingBed in org::apache::tools::ant::types::selectors::BaseSelectorTest (Class),6,4
ConstantCPInfo in org::apache::tools::ant::taskdefs::optional::depend::constantpool (Class),3,1
DataTypeHandler in org::apache::tools::ant::helper::ProjectHelperImpl (Class),5,0
WhichResource in org::apache::tools::ant::taskdefs (Class),8,1
AntClassLoaderTest in org::apache::tools::ant (Class),10,0
Continuus in org::apache::tools::ant::taskdefs::optional::ccm (Class),8,1
AntRefTable in org::apache::tools::ant::Project (Class),3,0
TaskAdapter in org::apache::tools::ant (Class),7,1
P4HandlerAdapter in org::apache::tools::ant::taskdefs::optional::perforce (Class),8,0
FileSystem in org::apache::tools::ant::types::resources::comparators (Class),3,0
FooNodeFilter in org::apache::tools::ant::taskdefs::optional::junit::DOMUtilTest (Class),2,1
InputRequest in org::apache::tools::ant::input (Class),7,3
Unit in org::apache::tools::ant::taskdefs::optional::PropertyFile (Class),4,0
DummyTaskOkNonTask in org::apache::tools::ant (Class),2,0
UnicodeUtil in org::apache::tools::ant::util (Class),1,0
SchemaValidate in org::apache::tools::ant::taskdefs::optional (Class),17,5
Funtest in org::apache::tools::ant::taskdefs::optional::testing (Class),27,1
AntAnalyzer in org::apache::tools::ant::taskdefs::optional::depend (Class),3,1
Funnel in org::apache::tools::ant::util::OutputStreamFunneler (Class),7,0
MyFileSet in org::apache::tools::ant::types::PolyTest (Class),0,0
NoExitSecurityManager in org::apache::tools::ant::util::optional (Class),2,0
ThreadedOutput in org::example::junit (Class),2,0
DirSet in org::apache::tools::ant::types (Class),7,0
LoaderRefTest in org::apache::tools::ant (Class),4,0
ManifestClassPathTest in org::apache::tools::ant::taskdefs (Class),16,0
TarUtils in org::apache::tools::tar (Class),8,0
Gcjh in org::apache::tools::ant::taskdefs::optional::javah (Class),4,1
DelegateElement in org::apache::tools::ant::taskdefs::PropertyHelperTask (Class),4,0
AntRExecClient in org::apache::tools::ant::taskdefs::optional::net::RExecTask (Class),9,1
Copyfile in org::apache::tools::ant::taskdefs (Class),6,0
WritableFiles in org::apache::tools::ant::taskdefs::optional::vss::MSVSS (Class),2,1
Definer in org::apache::tools::ant::taskdefs (Class),25,0
Filter in org::apache::tools::ant::taskdefs (Class),5,1
anonymous(Predicate) in org::apache::tools::ant::types::Quantifier.<Initializer>() (Class),1,0
anonymous(Touch.DateFormatFactory) in org::apache::tools::ant::taskdefs::condition::IsLastModified.setPattern() (Class),2,0
UnsupportedElementException in org::apache::tools::ant (Class),2,1
XorTest in org::apache::tools::ant::taskdefs::condition (Class),9,0
AntTest in org::apache::tools::ant::taskdefs (Class),37,0
CvsTagDiff in org::apache::tools::ant::taskdefs::cvslib (Class),18,0
XmlConstants in org::apache::tools::ant::util (Class),1,0
UUEncoder in org::apache::tools::ant::util (Class),7,0
ManifestTest in org::apache::tools::ant::taskdefs (Class),31,0
DependTest in org::apache::tools::ant::taskdefs::optional::depend (Class),14,0
BZip2Test in org::apache::tools::ant::taskdefs (Class),6,0
LocalPropertyStack in org::apache::tools::ant::property (Class),10,4
Factory in org::apache::tools::ant::taskdefs::XSLTProcess (Class),6,3
Jdk14RegexpMatcherTest in org::apache::tools::ant::util::regexp (Class),6,0
Touch in org::apache::tools::ant::taskdefs (Class),20,2
ScpFromMessageBySftp in org::apache::tools::ant::taskdefs::optional::ssh (Class),9,0
Main in org::apache::tools::ant (Class),32,2
Jvc in org::apache::tools::ant::taskdefs::compilers (Class),2,1
Quantifier in org::apache::tools::ant::types (Class),6,0
XmlLogger in org::apache::tools::ant (Class),17,0
RedirectorElementTest in org::apache::tools::ant::types (Class),8,0
ScriptCommandLauncher in org::apache::tools::ant::taskdefs::Execute (Class),2,0
RmicTest in org::apache::tools::ant::taskdefs (Class),4,0
FacadeTaskHelperTest in org::apache::tools::ant::util::facade (Class),3,0
UnknownElement in org::apache::tools::ant (Class),32,5
anonymous(Iterator) in org::apache::tools::ant::types::Resource.iterator() (Class),4,0
SleepTest in org::apache::tools::ant::taskdefs (Class),9,0
P4OutputHandler in org::apache::tools::ant::taskdefs::optional::perforce (Class),1,0
VectorSet in org::apache::tools::ant::util (Class),27,0
DynamicTask in org::apache::tools::ant::taskdefs (Class),3,0
MyRunnable in org::apache::tools::ant::taskdefs::TypeAdapterTest (Class),2,0
DepthSelectorTest in org::apache::tools::ant::types::selectors (Class),4,0
Kaffeh in org::apache::tools::ant::taskdefs::optional::javah (Class),4,1
ZipLong in org::apache::tools::zip (Class),12,3
Delegate in org::apache::tools::ant::PropertyHelper (Class),0,0
Last in org::apache::tools::ant::types::resources (Class),1,0
SimpleAuthenticator in org::apache::tools::ant::taskdefs::email::MimeMailer (Class),3,0
ScriptMapper in org::apache::tools::ant::types::optional (Class),6,1
anonymous(Runnable) in org::apache::tools::ant::taskdefs::JavaTest.testFlushedInput() (Class),1,0
FixCRLF in org::apache::tools::ant::taskdefs (Class),18,0
UnicodeUtilTest in org::apache::tools::ant::util (Class),1,0
FileSet in org::apache::tools::ant::types (Class),6,0
SourceTargetHelper in org::apache::tools::ant::taskdefs::compilers::DefaultCompilerAdapterTest (Class),4,0
anonymous(FilterReader) in org::apache::tools::ant::filters::util::ChainReaderHelper.getAssembledReader() (Class),2,0
IdentityMapper in org::apache::tools::ant::util (Class),4,0
Variable in org::apache::tools::ant::types::Environment (Class),9,0
BaseResourceCollectionContainer in org::apache::tools::ant::types::resources (Class),17,4
UnzipTest in org::apache::tools::ant::taskdefs (Class),26,0
InnerClassFilenameFilter in org::apache::tools::ant::taskdefs::optional::ejb (Class),2,0
DependencyAnalyzer in org::apache::tools::ant::util::depend (Class),10,0
WorkerAnt in org::apache::tools::ant::util (Class),11,0
OS2CommandLauncher in org::apache::tools::ant::taskdefs::Execute (Class),2,0
OutErrSummaryJUnitResultFormatter in org::apache::tools::ant::taskdefs::optional::junit (Class),1,0
Parameter in org::apache::tools::ant::types (Class),8,1
RootHandler in org::apache::tools::ant::helper::ProjectHelperImpl (Class),4,0
SoundTask in org::apache::tools::ant::taskdefs::optional::sound (Class),6,0
War in org::apache::tools::ant::taskdefs (Class),11,0
JAXPUtilsTest in org::apache::tools::ant::util (Class),2,0
ConditionTest in org::apache::tools::ant::taskdefs (Class),53,0
ProjectHandler in org::apache::tools::ant::helper::ProjectHelper2 (Class),3,1
EchoTestLogger in org::apache::tools::ant::taskdefs::EchoTest (Class),2,1
anonymous(Predicate) in org::apache::tools::ant::types::Quantifier.<Initializer>() (Class),1,0
VectorSetTest in org::apache::tools::ant::util (Class),24,0
Child in org::apache::tools::ant::UnknownElementTest (Class),2,0
P4Counter in org::apache::tools::ant::taskdefs::optional::perforce (Class),5,0
TarResourceTest in org::apache::tools::ant::types::resources (Class),5,0
TraXLiaison in org::apache::tools::ant::taskdefs::optional (Class),25,1
XMLCatalog in org::apache::tools::ant::types (Class),25,2
ProjectHandler in org::apache::tools::ant::helper::ProjectHelperImpl (Class),4,0
ScriptSelector in org::apache::tools::ant::types::optional (Class),17,1
TarOutputStream in org::apache::tools::tar (Class),16,1
NullDriver in org::apache::tools::ant::taskdefs::SQLExecTest (Class),7,0
Junk1 in <Default Package> (Class),18,0
Execute in org::apache::tools::ant::taskdefs (Class),32,9
LogicalLine in org::apache::tools::ant::util::LayoutPreservingProperties (Class),3,0
anonymous(ThreadLocal) in org::apache::tools::ant::ProjectHelper.<Initializer>() (Class),1,0
BufferLine in org::apache::tools::ant::taskdefs::FixCRLF::OneLiner (Class),20,0
TestProcess in org::apache::tools::ant::taskdefs (Class),6,2
ClassConstants in org::apache::tools::ant::filters (Class),5,0
XsltTest in org::apache::tools::ant::taskdefs::optional (Class),9,0
anonymous(ThreadLocal) in org::apache::tools::ant::Project.<Initializer>() (Class),1,0
MatchingTask in org::apache::tools::ant::taskdefs (Class),43,5
DelimiterType in org::apache::tools::ant::taskdefs::SQLExec (Class),3,1
SSHBase in org::apache::tools::ant::taskdefs::optional::ssh (Class),19,3
AbstractSelectorContainer in org::apache::tools::ant::types::selectors (Class),32,4
BImpl in org::apache::tools::ant::types::AddTypeTest (Class),0,0
XmlNamespacePolicy in org::apache::tools::ant::util::DOMElementWriter (Class),2,0
MacroInstance in org::apache::tools::ant::taskdefs (Class),12,0
DummyTaskPrivate in org::apache::tools::ant::ProjectTest (Class),2,0
SQLExec in org::apache::tools::ant::taskdefs (Class),46,5
MailMessageTest in org::apache::tools::mail (Class),10,0
JavaTest in org::apache::tools::ant::taskdefs (Class),30,0
StringResource in org::apache::tools::ant::types::resources (Class),20,1
ChainedMapper in org::apache::tools::ant::util (Class),1,0
NamespacePolicy in org::apache::tools::ant::taskdefs::EchoXML (Class),5,1
TarInputStream in org::apache::tools::tar (Class),16,0
DummyTaskAbstract in org::apache::tools::ant (Class),3,0
MergingMapper in org::apache::tools::ant::util (Class),6,0
MockBuildListener in org::apache::tools::ant (Class),11,1
CBZip2OutputStream in org::apache::tools::bzip2 (Class),42,1
ResourceFactory in org::apache::tools::ant::types (Class),1,0
Native2Ascii in org::apache::tools::ant::taskdefs::optional (Class),18,5
Comment in org::apache::tools::ant::filters::StripLineComments (Class),3,1
RExecSubTask in org::apache::tools::ant::taskdefs::optional::net::RExecTask (Class),4,0
SuiteTestCase in org::apache::tools::ant::taskdefs::optional::junit::JUnitTestRunnerTest (Class),2,0
LoadProperties in org::apache::tools::ant::taskdefs (Class),14,0
Type in org::apache::tools::ant::taskdefs::optional::PropertyFile::Entry (Class),3,0
DateUtils in org::apache::tools::ant::util (Class),12,0
Marker in org::apache::tools::ant::types::Commandline (Class),7,0
BUnzip2 in org::apache::tools::ant::taskdefs (Class),4,0
MockComparator in org::apache::tools::ant::types::selectors (Class),2,0
NameAndComment in org::apache::tools::zip::ZipFile (Class),1,0
anonymous(Retryable) in org::apache::tools::ant::taskdefs::optional::net::FTP.transferFiles() (Class),1,0
P4Resolve in org::apache::tools::ant::taskdefs::optional::perforce (Class),12,4
DirectoryScannerTest in org::apache::tools::ant (Class),34,0
InitializeClassTest in org::apache::tools::ant::taskdefs (Class),5,0
anonymous(Delete) in org::apache::tools::ant::taskdefs::optional::junit::XMLResultAggregatorTest.testFrames() (Class),1,0
GetTest in org::apache::tools::ant::taskdefs (Class),11,0
IsFileSelectedTest in org::apache::tools::ant::taskdefs::condition (Class),7,0
BCFileSet in org::apache::tools::ant::types::resources (Class),4,0
CustomFilter in org::apache::tools::ant::filters::DynamicFilterTest (Class),4,0
FloatCPInfo in org::apache::tools::ant::taskdefs::optional::depend::constantpool (Class),3,1
Module in org::apache::tools::ant::taskdefs::AbstractCvsTask (Class),2,1
RedirectingOutputStream in org::apache::tools::ant::taskdefs::cvslib (Class),2,0
AntTimestamp in <Default Package> (Class),1,0
LogOutputResource in org::apache::tools::ant::types::resources (Class),5,0
BuiltinPropertySetName in org::apache::tools::ant::types::PropertySet (Class),3,1
IntrospectionHelper in org::apache::tools::ant (Class),44,7
PackageNameMapper in org::apache::tools::ant::util (Class),2,1
SignedSelectorTest in org::apache::tools::ant::types::selectors (Class),5,0
SchemaValidateTest in org::apache::tools::ant::taskdefs::optional (Class),12,0
Componentdef in org::apache::tools::ant::taskdefs (Class),1,0
JavaCC in org::apache::tools::ant::taskdefs::optional::javacc (Class),35,0
Trim in org::apache::tools::ant::filters::TokenFilter (Class),1,0
GenericDeploymentTool in org::apache::tools::ant::taskdefs::optional::ejb (Class),34,3
FailFast in org::apache::tools::ant::types::resources (Class),9,0
Tokens in org::apache::tools::ant::types::resources (Class),4,0
DateUtilsTest in org::apache::tools::ant::util (Class),8,0
DistinguishedName in org::apache::tools::ant::taskdefs::GenerateKey (Class),6,1
AptTest in org::apache::tools::ant::taskdefs (Class),10,0
ImplementationSpecificArgument in org::apache::tools::ant::util::facade (Class),3,0
SecureInputHandler in org::apache::tools::ant::input (Class),2,0
Native2AsciiAdapterFactory in org::apache::tools::ant::taskdefs::optional::native2ascii (Class),4,0
anonymous(ReaderFactory) in org::apache::tools::ant::taskdefs::Concat.<Initializer>() (Class),1,0
Message in org::apache::tools::ant::taskdefs::email (Class),12,4
Algorithm in org::apache::tools::ant::types::selectors::modifiedselector (Class),2,0
anonymous(Comparator) in org::apache::tools::ant::taskdefs::Checksum.generateChecksums() (Class),1,0
Property in org::apache::tools::ant::taskdefs::optional::XMLValidateTask (Class),5,3
HasMethod in org::apache::tools::ant::taskdefs::condition (Class),12,1
MakeUrl in org::apache::tools::ant::taskdefs (Class),14,0
Utf8CPInfo in org::apache::tools::ant::taskdefs::optional::depend::constantpool (Class),4,2
CloseResources in org::apache::tools::ant::taskdefs (Class),3,0
SymlinkUtilsTest in org::apache::tools::ant::util (Class),2,0
Location in org::apache::tools::ant (Class),11,1
IsFailure in org::apache::tools::ant::taskdefs::condition (Class),3,0
TransformOperation in org::apache::tools::ant::types::optional::image (Class),3,0
anonymous(Exception) in org::apache::tools::ant::DefaultLoggerTest.testThrowableMessage() (Class),1,0
StyleTest in org::apache::tools::ant::taskdefs (Class),26,0
IsSigned in org::apache::tools::ant::taskdefs::condition (Class),7,0
Foo1 in org::apache::tools::ant::taskdefs::optional::junit::JUnitVersionHelperTest (Class),2,1
anonymous(NestedCreator) in org::apache::tools::ant::IntrospectionHelper.createAddTypeCreator() (Class),3,0
anonymous(Retryable) in org::apache::tools::ant::taskdefs::optional::net::FTPTaskMirrorImpl.doFTP() (Class),1,0
Config in org::apache::tools::ant::taskdefs::optional::ejb::EjbJar (Class),2,0
PropertyExpansionTest in org::apache::tools::ant (Class),6,0
ScpToMessageBySftp in org::apache::tools::ant::taskdefs::optional::ssh (Class),16,0
Date in org::apache::tools::ant::types::resources::selectors (Class),13,0
ClassFileIterator in org::apache::tools::ant::taskdefs::optional::depend (Class),1,0
Granularity in org::apache::tools::ant::taskdefs::optional::net::FTP (Class),5,1
anonymous(Properties) in org::apache::tools::ant::taskdefs::optional::EchoProperties.saveProperties() (Class),3,0
CCMReconfigure in org::apache::tools::ant::taskdefs::optional::ccm (Class),10,3
InvalidSuiteTestCase in org::apache::tools::ant::taskdefs::optional::junit::JUnitTestRunnerTest (Class),2,0
anonymous(InputStream) in org::apache::tools::ant::util::FileUtils.getDefaultEncoding() (Class),1,0
MailPrintStream in org::apache::tools::mail (Class),5,0
anonymous(LogListener) in org::apache::tools::ant::taskdefs::optional::ssh::AbstractSshMessage.<Initializer>() (Class),1,0
TraXLiaisonTest in org::apache::tools::ant::taskdefs::optional (Class),7,0
Foo4 in org::apache::tools::ant::taskdefs::optional::junit::JUnitVersionHelperTest (Class),2,1
Retry in org::apache::tools::ant::taskdefs (Class),5,0
Granularity in org::apache::tools::ant::taskdefs::optional::net::FTPTask (Class),5,1
AntStructure in org::apache::tools::ant::taskdefs (Class),6,0
BUnzip2Test in org::apache::tools::ant::taskdefs (Class),8,0
DescriptorHandler in org::apache::tools::ant::taskdefs::optional::ejb (Class),12,4
NodeFilter in org::apache::tools::ant::taskdefs::optional::junit::DOMUtil (Class),1,0
PathTest in org::apache::tools::ant::types (Class),18,0
Nice in org::apache::tools::ant::taskdefs (Class),3,0
Chown in org::apache::tools::ant::taskdefs::optional::unix (Class),5,0
URLResource in org::apache::tools::ant::types::resources (Class),27,2
anonymous(P4HandlerAdapter) in org::apache::tools::ant::taskdefs::optional::perforce::P4Change.execute() (Class),1,0
DynamicElementNS in org::apache::tools::ant (Class),1,0
FirstMatchMapper in org::apache::tools::ant::util (Class),1,0
ProcessDestroyerImpl in org::apache::tools::ant::taskdefs::ProcessDestroyer (Class),4,1
ExtraFieldUtils in org::apache::tools::zip (Class),8,0
anonymous(Retryable) in org::apache::tools::ant::taskdefs::optional::net::FTPTaskMirrorImpl.doFTP() (Class),1,0
PumpStreamHandler in org::apache::tools::ant::taskdefs (Class),19,3
LocationTest in org::apache::tools::ant (Class),6,0
KeepAliveInputStream in org::apache::tools::ant::util (Class),3,0
SmtpResponseReader in org::apache::tools::mail (Class),6,2
NestedCreator in org::apache::tools::ant::IntrospectionHelper (Class),6,1
ClassVisitor in <Default Package>::DistributedAnnotationProcessor (Class),2,0
Header in org::apache::tools::ant::taskdefs::email (Class),5,3
ProjectHelperRepository in org::apache::tools::ant (Class),13,2
MultipleChoiceInputRequest in org::apache::tools::ant::input (Class),3,1
anonymous(DateFormatFactory) in org::apache::tools::ant::taskdefs::Touch.<Initializer>() (Class),2,0
NodeListImpl in org::apache::tools::ant::taskdefs::optional::junit::DOMUtil (Class),4,1
MyAddConfigured in org::apache::tools::ant::types::AddTypeTest (Class),3,0
DummyTaskWithoutExecute in org::apache::tools::ant (Class),2,0
TarCompressionMethod in org::apache::tools::ant::taskdefs::Tar (Class),4,1
InputHandler in org::apache::tools::ant::input (Class),1,0
MappedResource in org::apache::tools::ant::types::resources (Class),6,0
anonymous(NestedCreator) in org::apache::tools::ant::IntrospectionHelper.getNestedCreator() (Class),1,0
AntlibDefinition in org::apache::tools::ant::taskdefs (Class),5,2
LaunchException in org::apache::tools::ant::launch (Class),1,0
Javah in org::apache::tools::ant::taskdefs::optional (Class),34,13
Task1 in <Default Package> (Class),0,0
Filter in org::apache::tools::ant::types::FilterSet (Class),6,2
Printer in org::apache::tools::ant::taskdefs::optional::junit (Class),3,0
Transform in org::apache::tools::ant::taskdefs (Class),0,0
DrawOperation in org::apache::tools::ant::types::optional::image (Class),2,0
anonymous(OutputStream) in org::apache::tools::ant::taskdefs::Execute.spawn() (Class),1,0
TaskdefForRegexpTest in org::apache::tools::ant::types::selectors::ContainsRegexpTest (Class),4,2
IsReferenceTest in org::apache::tools::ant::taskdefs::condition (Class),5,0
ConcatTest in org::apache::tools::ant::taskdefs (Class),28,1
ResourcesMatch in org::apache::tools::ant::taskdefs::condition (Class),4,0
StringDataSource in org::apache::tools::ant::taskdefs::email::MimeMailer (Class),9,1
DocletInfo in org::apache::tools::ant::taskdefs::Javadoc (Class),4,2
anonymous(Appendable) in org::apache::tools::ant::types::resources::ContentTransformingResource.as() (Class),1,0
RegexpTest in org::apache::tools::ant::util::regexp (Class),7,1
Length in org::apache::tools::ant::taskdefs (Class),18,1
anonymous(Iterator) in org::apache::tools::ant::types::resources::Resources.<Initializer>() (Class),3,0
StripLineBreaks in org::apache::tools::ant::filters (Class),8,0
JJDoc in org::apache::tools::ant::taskdefs::optional::javacc (Class),10,0
SimpleEncodingHolder in org::apache::tools::zip::ZipEncodingHelper (Class),2,1
AntClassLoaderDelegationTest in org::apache::tools::ant (Class),6,0
DnameParam in org::apache::tools::ant::taskdefs::GenerateKey (Class),5,0
CVSEntry in org::apache::tools::ant::taskdefs::cvslib (Class),10,4
NullReturn in org::apache::tools::ant::property (Class),3,0
ProgressMonitor in org::apache::tools::ant::taskdefs::optional::ssh::AbstractSshMessage (Class),6,0
JonasDeploymentTool in org::apache::tools::ant::taskdefs::optional::ejb (Class),29,1
Classloader in org::apache::tools::ant::taskdefs (Class),11,0
JUnitLogStreamHandler in org::apache::tools::ant::taskdefs::optional::junit::JUnitTask (Class),1,0
TabsToSpaces in org::apache::tools::ant::filters (Class),8,0
StringResourceIterator in org::apache::tools::ant::types::resources::LazyResourceCollectionTest (Class),5,0
ProxyAuth in org::apache::tools::ant::taskdefs::optional::net::SetProxy (Class),2,0
SingleCheckExecutor in org::apache::tools::ant::helper (Class),3,1
EmailAddress in org::apache::tools::ant::taskdefs::email (Class),8,2
Truncate in org::apache::tools::ant::taskdefs (Class),11,0
SOS in org::apache::tools::ant::taskdefs::optional::sos (Class),38,11
ActionChoices in org::apache::tools::ant::taskdefs::Recorder (Class),2,0
FTPTest in org::apache::tools::ant::taskdefs::optional::net (Class),47,0
WeblogicDeploymentTool in org::apache::tools::ant::taskdefs::optional::ejb (Class),32,2
ScriptRunnerBase in org::apache::tools::ant::util (Class),28,4
Mailer in org::apache::tools::ant::taskdefs::email (Class),25,0
anonymous(BuildListener) in org::apache::tools::ant::UnknownElementTest.XtestTaskFinishedEvent() (Class),8,0
UnrecognizedExtraField in org::apache::tools::zip (Class),11,6
BaseParamFilterReader in org::apache::tools::ant::filters (Class),4,0
XMLResultAggregatorTest in org::apache::tools::ant::taskdefs::optional::junit (Class),2,0
RmicAdapterFactory in org::apache::tools::ant::taskdefs::rmic (Class),5,0
TaskOutputStream in org::apache::tools::ant::taskdefs (Class),3,0
anonymous(Retryable) in org::apache::tools::ant::taskdefs::optional::net::FTPTaskMirrorImpl.transferFiles() (Class),1,0
Foo in org::apache::tools::ant::taskdefs::optional::junit::JUnitVersionHelperTest (Class),2,0
TaskHandler in org::apache::tools::ant::helper::ProjectHelperImpl (Class),5,0
anonymous(Retryable) in org::apache::tools::ant::taskdefs::optional::net::FTPTaskMirrorImpl.doFTP() (Class),1,0
Param in org::apache::tools::ant::taskdefs::XSLTProcess (Class),12,4
B in org::apache::tools::ant::types::AddTypeTest (Class),0,0
Native2AsciiTest in org::apache::tools::ant::taskdefs::optional (Class),5,0
ExtraAttribute in org::apache::tools::ant::taskdefs::optional::extension (Class),5,0
MkdirTest in org::apache::tools::ant::taskdefs (Class),5,0
PropertyFileTest in org::apache::tools::ant::taskdefs::optional (Class),13,0
LazyResourceCollectionTest in org::apache::tools::ant::types::resources (Class),3,0
MSVSSCHECKIN in org::apache::tools::ant::taskdefs::optional::vss (Class),7,1
ZipResource in org::apache::tools::ant::types::resources (Class),14,2
ClassNameReader in org::apache::tools::ant::taskdefs::optional::jlink (Class),2,0
anonymous(Retryable) in org::apache::tools::ant::taskdefs::optional::net::FTP.execute() (Class),1,0
NameAndTypeCPInfo in org::apache::tools::ant::taskdefs::optional::depend::constantpool (Class),6,3
