Class,Methods,Over-exposed methods
FloatAssertTest in junit::tests::framework (Class),8,0
anonymous(TextFeedbackTest) in junit::tests::runner::TextFeedbackTest.testError() (Class),1,0
Category2 in org::junit::tests::experimental::categories::CategoryTest (Class),0,0
RunClassAsCategory in org::junit::tests::experimental::categories::CategoryTest (Class),0,0
ExpectsSubstring in org::junit::tests::experimental::rules::ExpectedExceptionTest (Class),2,0
ErrorReportingRunner in org::junit::internal::runners (Class),6,0
UseSuiteAsASuperclassTest in org::junit::tests::running::classes (Class),1,0
RunnerScheduler in org::junit::runners::model (Class),2,0
anonymous(Runnable) in org::junit::runners::ParentRunner.runChildren() (Class),1,0
OneFast in org::junit::tests::experimental::categories::CategoryTest (Class),1,0
MethodRule in org::junit::rules (Class),1,0
anonymous(RunListener) in org::junit::tests::junit3compatibility::JUnit38ClassRunnerTest.testListener() (Class),1,0
JunitDependencyTest in <Default Package> (Class),1,0
FailureListener in org::junit::runner::notification::RunNotifierTest (Class),2,0
FruitTest in org::junit::tests::running::classes::ParentRunnerTest (Class),2,0
TestClass in org::junit::runners::model (Class),15,0
DoesntUseParams in org::junit::tests::experimental::theories::runner::UnsuccessfulWithDataPointFields (Class),2,0
anonymous(Statement) in org::junit::rules::ExternalResource.statement() (Class),1,0
ErrorRememberingListener in org::junit::tests::junit3compatibility::InitializationErrorForwardCompatibilityTest (Class),6,1
StaticInnerClass in org::junit::tests::running::classes::TestClassTest::OuterClass2 (Class),0,0
SomeAreSlow in org::junit::tests::experimental::categories::CategoryTest (Class),5,0
BeforesAndAfters in org::junit::tests::experimental::rules::TestRuleTest (Class),4,0
TypeVariableOnParameterizedTheoryParm in org::junit::tests::experimental::theories::runner::WithUnresolvedGenericTypeVariablesOnTheoryParms (Class),2,0
DummySortWithNameAsc in org::junit::internal::MethodSorterTest (Class),6,0
Example in org::junit::tests::running::core::CommandLineTest (Class),1,0
None in org::junit::Test (Class),2,0
OneTest in org::junit::tests::listening::ListenerTest (Class),1,0
anonymous(TornDown) in junit::tests::extensions::ExtensionTest.testSetupErrorDontTearDown() (Class),1,0
DummySortJvm in org::junit::internal::MethodSorterTest (Class),6,0
CountingFilter in org::junit::tests::running::classes::ParentRunnerFilteringTest (Class),5,0
anonymous(ReflectiveCallable) in org::junit::runners::BlockJUnit4ClassRunner.methodBlock() (Class),1,0
BeforeAndAfterOnSameInstance in org::junit::tests::experimental::theories::runner::SuccessfulWithDataPointFields (Class),3,0
ExitException in org::junit::tests::running::core::MainRunner (Class),3,1
anonymous(Filter) in org::junit::runner::manipulation::Filter.matchMethodDescription() (Class),2,0
ExpectsMatcher in org::junit::tests::experimental::rules::ExpectedExceptionTest (Class),2,0
JUnit4Test in org::junit::tests::junit3compatibility::AllTestsTest (Class),1,0
DataPointsMustBeStatic in org::junit::tests::experimental::theories::runner::UnsuccessfulWithDataPointFields (Class),2,0
TimeoutTest in org::junit::tests::running::methods (Class),10,0
anonymous(TornDown) in junit::tests::framework::TestCaseTest.testExceptionRunningAndTearDown() (Class),1,0
MethodTestWithArbitraryObjectWithRuleAnnotation in org::junit::tests::experimental::rules::RuleFieldValidatorTest (Class),1,0
OldTestClassAdaptingListenerTest in org::junit::tests::junit3compatibility (Class),1,0
anonymous(Callable) in org::junit::tests::experimental::rules::VerifierRuleTest::UsesErrorCollectorCheckSucceeds.example() (Class),1,0
ThrowExceptionWithExpectedType in org::junit::tests::experimental::rules::ExpectedExceptionTest (Class),2,0
anonymous(RunListener) in junit::framework::JUnit4TestAdapterCache.getNotifier() (Class),3,0
anonymous(TestWatchman) in org::junit::tests::experimental::rules::MethodRulesTest::BeforesAndAfters.<Initializer>() (Class),3,0
anonymous(TestCase) in junit::tests::runner::TextFeedbackTest.testFailure() (Class),1,0
PositiveInts in org::junit::tests::experimental::theories::runner::SuccessfulWithDataPointFields (Class),3,0
JUnitCore in org::junit::runner (Class),16,0
HasDataPointMethod in org::junit::tests::experimental::theories::runner::WithDataPointMethod (Class),2,0
NewExample in org::junit::tests::listening::RunnerTest (Class),1,0
TestDecorator in junit::extensions (Class),6,1
ExampleRunner in org::junit::tests::running::classes::RunWithTest (Class),4,0
WrongTypedField in org::junit::tests::experimental::rules::TestRuleTest (Class),2,0
ParameterSupplier in org::junit::experimental::theories (Class),1,0
SetupTest in org::junit::tests::running::methods::AnnotationTest (Class),2,0
TestCase in junit::framework (Class),13,5
ExternalResource in org::junit::rules (Class),4,2
OneVerySlowTest in org::junit::tests::experimental::categories::CategoryTest (Class),1,0
MatcherTest in org::junit::tests::experimental (Class),3,0
AssertTest in junit::tests::framework (Class),16,0
Succeed in org::junit::tests::running::core::JUnitCoreReturnsCorrectExitCodeTest (Class),1,0
ParameterizedTestMethodTest in org::junit::tests::running::methods (Class),5,0
UsesFieldAndMethodRule in org::junit::tests::experimental::rules::TestRuleTest (Class),3,0
anonymous(Filter) in org::junit::runner::manipulation::Filter.<Initializer>() (Class),4,0
OrderTestRule in org::junit::tests::experimental::rules::TestRuleTest (Class),2,0
ExceptionInBeforeTest in org::junit::tests::junit3compatibility::ForwardCompatibilityTest (Class),2,0
TestListener in junit::framework (Class),4,0
RunAfters in org::junit::internal::runners::statements (Class),2,0
CustomCounter in org::junit::tests::experimental::rules::ClassRulesTest (Class),3,0
JUnit4ClassRunner in org::junit::internal::runners (Class),18,6
ParameterizedOneTimeBeforeClass in org::junit::tests::manipulation::SingleMethodTest (Class),4,0
anonymous(BlockJUnit4ClassRunner) in org::junit::experimental::theories::Theories::TheoryAnchor.runWithCompleteAssignment() (Class),4,0
anonymous(BaseDescription) in org::junit::tests::experimental::theories::extendingwithstubs::Guesser.reguesses() (Class),5,0
SonOfExampleTest in org::junit::tests::experimental::rules::MethodRulesTest (Class),0,0
SuiteMethod in org::junit::internal::runners (Class),2,0
anonymous(TestCase) in junit::tests::framework::TestCaseTest.testTearDownFails() (Class),2,0
BlockJUnit4ClassRunnerOverrideTest in org::junit::tests::experimental::rules (Class),2,0
OneTestTwoAnnotations in org::junit::tests::experimental::theories::runner::SuccessfulWithDataPointFields (Class),4,0
MarkerRunner in org::junit::tests::junit3compatibility::ForwardCompatibilityTest (Class),4,0
RealSystem in org::junit::internal (Class),2,0
ListTest in org::junit::samples (Class),10,1
AssumptionViolatedException in org::junit::internal (Class),8,0
UsesErrorCollectorCheckThat in org::junit::tests::experimental::rules::VerifierRuleTest (Class),2,0
anonymous(BaseMatcher) in org::junit::experimental::results::ResultMatchers.hasSingleFailureContaining() (Class),2,0
FilterableTest in org::junit::tests::manipulation (Class),1,0
JUnit4TestAdapterCache in junit::framework (Class),7,2
OverrideTestRulesRunner in org::junit::tests::experimental::rules::BlockJUnit4ClassRunnerOverrideTest (Class),2,0
anonymous(ForwardCompatibilityPrintingTest) in org::junit::tests::junit3compatibility::ForwardCompatibilityPrintingTest.testErrorAdapted() (Class),1,0
InvalidMethodTest in org::junit::tests::junit3compatibility::ForwardCompatibilityTest (Class),2,0
CustomTestName in org::junit::tests::experimental::rules::TestRuleTest (Class),3,0
StringableObject in org::junit::tests::experimental::theories::extendingwithstubs (Class),4,1
DataPointMalformedArrayMethods in org::junit::tests::experimental::theories::runner::WithExtendedParameterSources (Class),5,0
SonOfExampleTest in org::junit::tests::experimental::rules::TestRuleTest (Class),0,0
anonymous(RunListener) in org::junit::tests::listening::ListenerTest.notifyListenersInTheOrderInWhichTheyAreAdded() (Class),1,0
anonymous(Runnable) in org::junit::internal::runners::JUnit4ClassRunner.run() (Class),1,0
RunSlowFromVerySlow in org::junit::tests::experimental::categories::CategoryTest (Class),0,0
TemporaryFolderUsageTest in org::junit::tests::experimental::rules (Class),21,0
anonymous(TestCase) in org::junit::tests::junit3compatibility::ForwardCompatibilityPrintingTest.testError() (Class),1,0
JUnit4Test in org::junit::tests::experimental::max::JUnit38SortingTest (Class),1,0
SuperWrong in org::junit::tests::running::methods::ParameterizedTestMethodTest (Class),1,0
anonymous(TestCase) in junit::tests::extensions::ExtensionTest.testRunningErrorInTestSetup() (Class),1,0
WillTimeOut in org::junit::tests::running::methods::TimeoutTest (Class),3,0
AllMembersSupplier in org::junit::experimental::theories::internal (Class),7,0
PrintableResultTest in org::junit::tests::experimental::results (Class),3,0
UnExpectedExceptionTest in org::junit::tests::junit3compatibility::ForwardCompatibilityTest (Class),1,0
ExpectException in org::junit::internal::runners::statements (Class),2,0
anonymous(Throwable) in org::junit::tests::experimental::results::PrintableResultTest.backTraceHasGoodToString() (Class),2,0
ErrorTest in org::junit::tests::junit3compatibility::ForwardCompatibilityTest (Class),1,0
C in org::junit::tests::experimental::categories::CategoryTest (Class),1,0
WrongBeforeClass in org::junit::tests::validation::ValidationTest (Class),1,0
NoTestCases in junit::tests::framework (Class),1,0
TestListenerTest in junit::tests::framework (Class),8,0
Confused in org::junit::tests::running::methods::TestMethodTest (Class),2,0
anonymous(Statement) in org::junit::tests::experimental::rules::ClassRulesTest::CustomCounter.apply() (Class),1,0
CreatesRandomSubFolders in org::junit::tests::experimental::rules::TempFolderRuleTest (Class),2,0
ActiveTestSuite in junit::extensions (Class),8,1
BaseTestRunnerTest in junit::tests::runner (Class),2,0
TimeoutFailureTest in org::junit::tests::running::methods::TimeoutTest (Class),1,0
OverrideRulesRunner in org::junit::tests::experimental::rules::BlockJUnit4ClassRunnerOverrideTest (Class),2,0
SuiteDescriptionTest in org::junit::tests::description (Class),4,0
MySuite in org::junit::tests::running::classes::UseSuiteAsASuperclassTest (Class),1,0
anonymous(Runnable) in org::junit::internal::runners::MethodRoadie.runWithTimeout() (Class),1,0
Filterable in org::junit::runner::manipulation (Class),1,0
PotentialAssignment in org::junit::experimental::theories (Class),4,1
NoTestCaseClass in junit::tests::framework (Class),1,0
AllJUnit4 in org::junit::tests::junit3compatibility::AllTestsTest (Class),1,0
SubShadows in org::junit::tests::running::methods::ParameterizedTestMethodTest (Class),1,0
HonorTimeout in org::junit::tests::experimental::theories::runner::WithOnlyTestAnnotations (Class),1,0
CategoryTest in org::junit::tests::experimental::categories (Class),12,0
IgnoredTest in org::junit::tests::running::methods::TestMethodTest (Class),3,0
InvokeMethod in org::junit::internal::runners::statements (Class),2,0
RuleChain in org::junit::rules (Class),6,1
JUnit38ClassRunner in org::junit::internal::runners (Class),11,0
ParentRunnerTest in org::junit::tests::running::classes (Class),7,0
anonymous(TestCase) in junit::tests::framework::TestListenerTest.testStartStop() (Class),1,0
SystemExitTest in org::junit::tests::running::core (Class),2,0
InitializesWithError in org::junit::tests::junit3compatibility::InitializationErrorForwardCompatibilityTest (Class),1,0
TwoConstructors in org::junit::tests::running::classes::TestClassTest (Class),2,0
ParameterizedTestTest in org::junit::tests::running::classes (Class),12,0
BadSuiteMethod in org::junit::tests::junit3compatibility::AllTestsTest (Class),1,0
anonymous(Callable) in org::junit::internal::runners::MethodRoadie.runWithTimeout()::anonymous(Runnable).run() (Class),1,0
CompatibilityTest in org::junit::tests::junit3compatibility::SuiteMethodTest (Class),2,0
HasPassingAssumption in org::junit::tests::experimental::AssumptionTest (Class),1,0
SuperShadowing in org::junit::tests::running::methods::AnnotationTest (Class),2,0
ObjectContractTest in org::junit::tests (Class),4,0
TestWatcherTest in org::junit::tests::experimental::rules (Class),2,0
SetupFailureTest in org::junit::tests::running::methods::AnnotationTest (Class),2,0
anonymous(ExternalResource) in org::junit::tests::experimental::rules::ExternalResourceRuleTest::UsesExternalResource.<Initializer>() (Class),2,0
TypeVariableOnTheoryOnly in org::junit::tests::experimental::theories::runner::WithUnresolvedGenericTypeVariablesOnTheoryParms (Class),2,0
anonymous(TestWatcher) in org::junit::tests::experimental::rules::TestRuleTest::WatchmanTest.<Initializer>() (Class),2,0
MethodRoadie in org::junit::internal::runners (Class),9,3
SuperWrong in org::junit::tests::running::methods::TestMethodTest (Class),1,0
TestResultPrinter in org::junit::tests::junit3compatibility::ForwardCompatibilityPrintingTest (Class),2,0
anonymous(TypeSafeMatcher) in org::junit::tests::experimental::rules::EventCollector.hasSingleFailureWithMessage() (Class),2,0
ThrowNoExceptionButExpectExceptionWithType in org::junit::tests::experimental::rules::ExpectedExceptionTest (Class),2,0
Correspondent in org::junit::tests::experimental::theories::extendingwithstubs (Class),1,0
AssertionFailedErrorTest in junit::tests::framework (Class),4,0
AllWithMySuite in org::junit::tests::running::classes::UseSuiteAsASuperclassTest (Class),0,0
TestListenerTest in org::junit::tests::listening (Class),3,0
MaxHistory in org::junit::experimental::max (Class),12,2
NewObjectEachTime in org::junit::tests::experimental::theories::runner::SuccessfulWithDataPointFields (Class),2,0
NonStaticOneTimeSetup in org::junit::tests::running::methods::AnnotationTest (Class),2,0
TestClassRunnerForParameters in org::junit::runners::Parameterized (Class),7,1
OnFailureTest in org::junit::tests::experimental::rules::MethodRulesTest (Class),2,0
MultipleRuleTest in org::junit::tests::experimental::rules::TestRuleTest (Class),2,0
FibonacciTest in org::junit::tests::running::classes::ParameterizedTestTest (Class),4,0
RunWithTest in org::junit::tests::running::classes (Class),3,0
WellBehavedParameterizedTest in org::junit::tests::experimental::categories::CategoriesAndParameterizedTest (Class),3,0
DataPointArrayMethod in org::junit::tests::experimental::theories::runner::WithExtendedParameterSources (Class),3,0
JUnitCoreReturnsCorrectExitCodeTest in org::junit::tests::running::core (Class),4,0
anonymous(TestRule) in org::junit::tests::experimental::rules::TestRuleTest::ExampleTest.<Initializer>() (Class),1,0
NewTestSuiteNotUsed in org::junit::tests::junit3compatibility::SuiteMethodTest (Class),3,0
Assert in org::junit (Class),62,0
UnconstructableExample in org::junit::tests::deprecated::JUnit4ClassRunnerTest (Class),3,0
TestResultPrinter in junit::tests::runner::TextFeedbackTest (Class),2,0
JUnitMatchers in org::junit::matchers (Class),1,0
MethodExampleTestWithClassRule in org::junit::tests::experimental::rules::ClassRulesTest (Class),4,0
anonymous(RunnerScheduler) in org::junit::experimental::ParallelComputer.parallelize() (Class),4,0
MethodValidator in org::junit::internal::runners (Class),8,5
anonymous(Comparator) in org::junit::internal::runners::JUnit4ClassRunner.sort() (Class),1,0
ThrowUnexpectedAssertionError in org::junit::tests::experimental::rules::ExpectedExceptionTest (Class),2,0
TemporaryFolder in org::junit::rules (Class),14,0
SubTest in org::junit::tests::running::methods::AnnotationTest (Class),1,0
WatchmanTest in org::junit::tests::experimental::rules::TestRuleTest (Class),3,0
ParallelComputer in org::junit::experimental (Class),6,0
OneTest in org::junit::tests::listening::TextListenerTest (Class),1,0
CreatesRandomFiles in org::junit::tests::experimental::rules::TempFolderRuleTest (Class),2,0
TestRunListener in junit::runner (Class),7,0
Fail in org::junit::internal::runners::statements (Class),2,0
SubclassOfTestWithClassRule in org::junit::tests::experimental::rules::ClassRulesTest (Class),0,0
AllTests in org::junit::runners (Class),1,0
anonymous(TestWatchman) in org::junit::tests::experimental::rules::MethodRulesTest::OnFailureTest.<Initializer>() (Class),1,0
MalformedJUnit38TestMethod in org::junit::tests::experimental::max::MaxStarterTest (Class),1,0
ParameterTokenSuiteMalformed in org::junit::tests::experimental::categories::CategoriesAndParameterizedTest (Class),0,0
RunAllAfterClassesRegardless in org::junit::tests::running::methods::AnnotationTest (Class),3,0
TestClass in org::junit::internal::runners (Class),12,4
anonymous(TestCase) in junit::tests::framework::TestCaseTest.testSuccess() (Class),1,0
MaxStarterTest in org::junit::tests::experimental::max (Class),20,0
EventCollector in org::junit::tests::experimental::rules (Class),20,0
FailingTest in org::junit::tests::experimental::rules::TestWatchmanTest (Class),2,0
Increment in org::junit::tests::experimental::rules::MethodRulesTest::MultipleRuleTest (Class),2,0
ExampleSuite in org::junit::tests::experimental::parallel::ParallelClassTest (Class),0,0
AllMembersSupplierTest in org::junit::tests::experimental::theories (Class),1,0
anonymous(Comparator) in org::junit::tests::manipulation::SortableTest.backward() (Class),1,0
InitializationErrorForwardCompatibilityTest in org::junit::tests::junit3compatibility (Class),4,0
TestWithStaticTestRule in org::junit::tests::experimental::rules::RuleFieldValidatorTest (Class),1,0
Parameterized in org::junit::runners (Class),8,0
AssumptionsFail in org::junit::tests::experimental::theories::runner::WhenNoParametersMatch (Class),2,0
MethodTestWithMethodRule in org::junit::tests::experimental::rules::RuleFieldValidatorTest (Class),1,0
Statement in org::junit::runners::model (Class),1,0
ThreeTestCases in junit::tests::framework (Class),3,0
Token in org::junit::tests::experimental::categories::CategoriesAndParameterizedTest (Class),0,0
NoGenericTypeParametersValidator in org::junit::runners::model (Class),6,0
SubExampleTest in org::junit::tests::running::classes::RunWithTest (Class),0,0
Dummy in org::junit::tests::experimental::rules::TestRuleTest::CallMethodOnlyOnceRule (Class),2,0
BadRunner in org::junit::tests::running::classes::RunWithTest (Class),2,0
CorruptListener in org::junit::runner::notification::RunNotifierTest (Class),3,0
InexactComparisonCriteria in org::junit::internal (Class),3,0
anonymous(TestWatcher) in org::junit::tests::experimental::rules::TestRuleTest::MethodOnFailureTest.<Initializer>() (Class),1,0
HasDateMethod in org::junit::tests::experimental::theories::runner::WithDataPointMethod (Class),5,0
TestWithNonStaticClassRule in org::junit::tests::experimental::rules::RuleFieldValidatorTest (Class),1,0
ExceptionListener in org::junit::tests::listening::TestListenerTest (Class),2,0
MethodSorterTest in org::junit::internal (Class),7,0
anonymous(TypeSafeMatcher) in org::junit::tests::experimental::rules::ExpectedExceptionTest.startsWith() (Class),2,0
Description in org::junit::runner (Class),25,0
ExampleTestWithCustomClassRule in org::junit::tests::experimental::rules::ClassRulesTest (Class),3,0
SingleMethodTest in org::junit::tests::manipulation (Class),8,0
Increment in org::junit::tests::experimental::rules::TestRuleTest::MethodMultipleRuleTest (Class),2,0
WasRun in junit::tests (Class),3,1
JustA in org::junit::tests::experimental::categories::CategoryTest (Class),0,0
SimpleTest in junit::samples (Class),6,1
ThrowExceptionWithWrongType in org::junit::tests::experimental::rules::ExpectedExceptionTest (Class),2,0
Assert in junit::framework (Class),39,0
AssumptionFailureInConstructor in org::junit::tests::experimental::AssumptionTest (Class),2,0
anonymous(TestCase) in junit::tests::framework::TestCaseTest.testSetupFails() (Class),2,0
anonymous(TestCase) in junit::tests::extensions::ExtensionTest.testRunningErrorsInTestSetup() (Class),1,0
ForwardCompatibilityTest in org::junit::tests::junit3compatibility (Class),13,0
FrameworkField in org::junit::runners::model (Class),9,2
SortingRequest in org::junit::internal::requests (Class),2,0
MyTest in org::junit::tests::junit3compatibility::JUnit38ClassRunnerTest (Class),1,0
RunAllAfterClasses in org::junit::tests::running::methods::AnnotationTest (Class),5,0
TypeVariableOnWildcardLowerBoundOnTheoryParm in org::junit::tests::experimental::theories::runner::WithUnresolvedGenericTypeVariablesOnTheoryParms (Class),2,0
MethodTestWithNonStaticClassRule in org::junit::tests::experimental::rules::RuleFieldValidatorTest (Class),1,0
ClassRequestTest in org::junit::tests::junit3compatibility (Class),1,0
FilteredRunner in org::junit::tests::manipulation::FilterableTest (Class),1,0
StubbedTheoryAnchor in org::junit::tests::experimental::theories::extendingwithstubs::StubbedTheories (Class),5,0
TestResult in junit::framework (Class),18,0
OnlyTestIsIgnored in org::junit::tests::running::methods::TestMethodTest (Class),1,0
ListTest in junit::samples (Class),8,1
NoTestsRemainException in org::junit::runner::manipulation (Class),2,0
PositiveIntsWithNegativeField in org::junit::tests::experimental::theories::runner::SuccessfulWithDataPointFields (Class),3,0
InfiniteLoopTest in org::junit::tests::running::methods::TimeoutTest (Class),2,0
Exclude in org::junit::tests::running::classes::ParentRunnerTest (Class),3,0
anonymous(Comparator) in org::junit::runner::manipulation::Sorter.<Initializer>() (Class),1,0
EverythingWrong in org::junit::tests::running::methods::ParameterizedTestMethodTest (Class),26,0
BadlyFormedClassesTest in org::junit::tests::validation (Class),4,0
anonymous(TornDown) in junit::tests::framework::TestCaseTest.testRunAndTearDownFails() (Class),2,0
ExpectsMessageMatcher in org::junit::tests::experimental::rules::ExpectedExceptionTest (Class),2,0
TestedOnSupplierTest in org::junit::tests::experimental::theories (Class),3,0
MaxCore in org::junit::experimental::max (Class),14,0
InheritedTestCase in junit::tests::framework (Class),1,0
UseRuleChain in org::junit::tests::experimental::rules::RuleChainTest (Class),2,0
EachTestNotifier in org::junit::internal::runners::model (Class),7,0
FlipBitRule in org::junit::tests::experimental::rules::BlockJUnit4ClassRunnerOverrideTest (Class),2,0
CategoriesAndParameterizedTest in org::junit::tests::experimental::categories (Class),3,0
anonymous(TestCase) in junit::tests::runner::TextFeedbackTest.testOneTest() (Class),1,0
UsesCustomMethodRule in org::junit::tests::experimental::rules::MethodRulesTest (Class),2,0
UsesFieldAndMethodRule in org::junit::tests::experimental::rules::ClassRulesTest (Class),3,0
ImpatientLoopTest in org::junit::tests::running::methods::TimeoutTest (Class),2,0
OuterClass2 in org::junit::tests::running::classes::TestClassTest (Class),0,0
UserStopTest in org::junit::tests::listening (Class),3,0
MethodMultipleRuleTest in org::junit::tests::experimental::rules::TestRuleTest (Class),4,0
ForwardCompatibilityPrintingTest in org::junit::tests::junit3compatibility (Class),3,0
anonymous(Callable) in org::junit::rules::ErrorCollector.checkThat() (Class),1,0
MultipleFailureExceptionTest in org::junit::tests::assertion (Class),3,0
ParallelClassTest in org::junit::tests::experimental::parallel (Class),2,0
anonymous(TestCase) in junit::tests::framework::TestCaseTest.testErrorTearingDownDoesntMaskErrorRunning() (Class),2,0
Filter in org::junit::runner::manipulation (Class),6,0
OneFieldTwoKindsOfRule in org::junit::tests::experimental::rules::TestRuleTest (Class),2,0
FailureTest in org::junit::tests::running::methods::AnnotationTest (Class),1,0
SuiteTest in junit::tests::framework (Class),14,1
anonymous(TestWatcher) in org::junit::tests::experimental::rules::TestRuleTest::MethodBeforesAndAfters.<Initializer>() (Class),3,0
MethodCall in org::junit::tests::experimental::theories::extendingwithstubs (Class),8,0
ManyMethods in org::junit::tests::running::classes::TestClassTest (Class),10,0
TheoriesMustBePublic in org::junit::tests::experimental::theories::runner::UnsuccessfulWithDataPointFields (Class),2,0
RunNotifier in org::junit::runner::notification (Class),14,0
TwoUnEqualTests in org::junit::tests::experimental::max::MaxStarterTest (Class),2,0
anonymous(SafeNotifier) in org::junit::runner::notification::RunNotifier.fireTestStarted() (Class),1,0
IncludeAndExcludeSuite in org::junit::tests::experimental::categories::CategoryTest (Class),0,0
Hydra in org::junit::tests::running::classes::SuiteTest (Class),0,0
B in org::junit::tests::manipulation::SortableTest::TestClassRunnerIsSortable::Enclosing (Class),3,0
UsesCustomMethodRule in org::junit::tests::experimental::rules::TestRuleTest (Class),2,0
TestWithArbitraryObjectWithRuleAnnotation in org::junit::tests::experimental::rules::RuleFieldValidatorTest (Class),1,0
anonymous(TestCase) in junit::tests::runner::TextFeedbackTest.testError() (Class),1,0
SubclassWithField in org::junit::tests::running::classes::TestClassTest (Class),0,0
ExpectedTest in org::junit::tests::running::methods (Class),4,0
OneThatIsBothFastAndSlow in org::junit::tests::experimental::categories::CategoryTest (Class),1,0
MoneyTest in org::junit::samples::money (Class),25,0
TestCaseTest in junit::tests::framework (Class),17,0
ThrowExpectedAssumptionViolatedException in org::junit::tests::experimental::rules::ExpectedExceptionTest (Class),2,0
MethodExampleTest in org::junit::tests::experimental::rules::TestRuleTest (Class),3,0
MethodRulesTest in org::junit::tests::experimental::rules (Class),11,0
Dummy in org::junit::internal::MethodSorterTest (Class),6,0
WithExtendedParameterSources in org::junit::tests::experimental::theories::runner (Class),6,0
Listener in org::junit::runner::Result (Class),7,0
MultipleFailureException in org::junit::internal::runners::model (Class),2,0
anonymous(Filter) in org::junit::tests::manipulation::FilterableTest::FilteredRunner.FilteredRunner() (Class),2,0
ClassRulesTest in org::junit::tests::experimental::rules (Class),9,0
A in org::junit::tests::running::classes::EnclosedTest::Enclosing (Class),2,0
LoggingRule in org::junit::tests::experimental::rules::RuleChainTest (Class),3,0
TheoryAnchor in org::junit::experimental::theories::Theories (Class),12,1
Suite in org::junit::runners (Class),10,0
HasWrongMessage in org::junit::tests::experimental::rules::ExpectedExceptionTest (Class),2,0
TeardownAfterFailureTest in org::junit::tests::running::methods::AnnotationTest (Class),2,0
anonymous(Statement) in org::junit::tests::experimental::rules::MethodRulesTest::CustomTestName.apply() (Class),1,0
anonymous(TypeSafeMatcher) in org::junit::tests::experimental::rules::EventCollector.hasNumberOfFailures() (Class),2,0
anonymous(Request) in org::junit::runner::Request.runner() (Class),1,0
ShouldFilterNull in org::junit::tests::experimental::theories::runner::WithExtendedParameterSources (Class),2,0
Dummy in org::junit::tests::experimental::rules::ClassRulesTest::CallMethodOnlyOnceRule (Class),2,0
anonymous(MethodRule) in org::junit::tests::experimental::rules::MethodRulesTest::ExampleTest.<Initializer>() (Class),1,0
Sub in org::junit::tests::running::methods::InheritedTestTest (Class),0,0
anonymous(TestCase) in junit::tests::runner::TextFeedbackTest.testTwoTests() (Class),1,0
MultipleFailureException in org::junit::runners::model (Class),5,0
anonymous(Verifier) in org::junit::tests::experimental::rules::VerifierRuleTest::UsesVerifier.<Initializer>() (Class),1,0
AssumptionTest in org::junit::tests::experimental (Class),17,0
All in org::junit::tests::junit3compatibility::AllTestsTest (Class),1,0
FrameworkMethod in org::junit::runners::model (Class),18,1
MultipleCallsTest in org::junit::tests::experimental::rules::TestRuleTest (Class),2,0
Category1 in org::junit::tests::experimental::categories::CategoryTest (Class),0,0
anonymous(Ignore) in org::junit::tests::description::AnnotatedDescriptionTest.characterizeCreatingMyOwnAnnotation() (Class),2,0
InfiniteLoopStatement in org::junit::tests::internal::runners::statements::FailOnTimeoutTest (Class),3,0
A in org::junit::tests::experimental::categories::CategoryTest (Class),2,0
anonymous(TestCase) in junit::tests::extensions::ExtensionTest.testRunningErrorsInTestSetup() (Class),1,0
NoTests in org::junit::tests::junit3compatibility::ForwardCompatibilityTest (Class),0,0
anonymous(Runnable) in org::junit::tests::running::core::JUnitCoreReturnsCorrectExitCodeTest.runClass() (Class),1,0
SuccessTest in junit::tests::extensions::ActiveTestTest (Class),2,1
Sortable in org::junit::runner::manipulation (Class),1,0
anonymous(TestCase) in junit::tests::framework::TestCaseTest.testNamelessTestCase() (Class),0,0
AllDefaultPossibilitiesBuilder in org::junit::internal::builders (Class),7,5
MethodSonOfWrongTypedField in org::junit::tests::experimental::rules::TestRuleTest (Class),0,0
TornDown in junit::tests::extensions::ExtensionTest (Class),3,0
ExampleSuite in org::junit::tests::running::classes::ParentRunnerFilteringTest (Class),0,0
anonymous(TestWatcher) in org::junit::tests::experimental::rules::TestRuleTest::MethodWatchmanTest.<Initializer>() (Class),2,0
InfiniteLoop in org::junit::tests::running::classes::SuiteTest (Class),0,0
WithoutDefaultConstructor in org::junit::tests::running::classes::SuiteTest (Class),0,0
CallMethodOnlyOnceRule in org::junit::tests::experimental::rules::TestRuleTest (Class),3,0
Money in junit::samples::money (Class),14,3
TwoTests in org::junit::tests::running::methods::AnnotationTest (Class),2,0
IgnoreClassTest in org::junit::tests::running::classes (Class),1,0
PrivateConstructor in org::junit::tests::running::classes::ParameterizedTestTest (Class),3,0
ParameterAnnotations in org::junit::tests::experimental::theories::runner::WithExtendedParameterSources (Class),1,0
TextRunnerTest in junit::tests::runner (Class),5,0
anonymous(Object) in org::junit::tests::experimental::theories::ParameterizedAssertionErrorTest.canJoinWhenToStringFails() (Class),1,0
OrderTestRule in org::junit::tests::experimental::rules::ClassRulesTest (Class),2,0
anonymous(Statement) in org::junit::tests::experimental::rules::MethodRulesTest::ExampleTest.<Initializer>()::anonymous(MethodRule).apply() (Class),1,0
NoArgTestCaseTest in junit::tests::framework (Class),1,0
AnnotatedClass in org::junit::tests::description::AnnotatedDescriptionTest (Class),1,0
SubWrong in org::junit::tests::running::methods::ParameterizedTestMethodTest (Class),1,0
ExpectsSubstringNullMessage in org::junit::tests::experimental::rules::ExpectedExceptionTest (Class),2,0
