Class,Methods,Over-exposed methods
MemState in com::cburch::logisim::std::memory (Class),232,1
Bounds in com::cburch::logisim::data (Class),272,0
BundleMap in com::cburch::logisim::circuit::CircuitWires (Class),112,0
Pokable in com::cburch::logisim::tools (Class),11,0
AddCircuit in com::cburch::logisim::file::LogisimFileActions (Class),31,0
ExportImage in com::cburch::logisim::gui::main (Class),12,0
XmlWriter in com::cburch::logisim::file (Class),131,1
SelectionAttributes in com::cburch::logisim::tools (Class),98,1
Row in com::cburch::logisim::util::TableSorter (Class),10,0
anonymous(AbstractAction) in com::cburch::logisim::analyze::gui::TableTabCaret.TableTabCaret() (Class),1,0
SplashScreen in com::cburch::logisim::gui::start (Class),42,2
Strings in com::cburch::draw::model (Class),3,0
anonymous(AbstractAction) in com::cburch::hex::Caret.Caret() (Class),1,0
MenuTool in com::cburch::logisim::tools (Class),71,0
JTreeUtil in com::cburch::logisim::util (Class),21,0
About in com::cburch::logisim::gui::start (Class),22,1
TextTool in com::cburch::draw::tools (Class),71,0
Strings in com::cburch::logisim::proj (Class),31,0
anonymous(Comparator) in com::cburch::logisim::circuit::Analyze.getPinLabels() (Class),1,0
ToolbarModelListener in com::cburch::draw::toolbar (Class),16,0
SimulateListener in com::cburch::logisim::gui::menu (Class),10,0
Strings in com::cburch::logisim::analyze::model (Class),31,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.constantGetter() (Class),1,0
ModelAction in com::cburch::draw::actions (Class),66,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.isCnf() (Class),7,0
CanvasPainter in com::cburch::logisim::gui::main (Class),114,0
OvalTool in com::cburch::draw::tools (Class),41,0
StatisticsTable in com::cburch::logisim::gui::main::StatisticsDialog (Class),19,0
Strings in com::cburch::draw::gui (Class),17,0
MenuComponent in com::cburch::logisim::tools::MenuTool (Class),12,0
ProjectLibraryActions in com::cburch::logisim::gui::menu (Class),51,0
MyListener in com::cburch::logisim::gui::main::Toolbar (Class),21,0
MyWindowListener in com::cburch::logisim::gui::main::Frame (Class),21,0
Probe in com::cburch::logisim::std::wiring (Class),50,1
AttrTableSetException in com::cburch::logisim::gui::generic (Class),1,0
OddParityGate in com::cburch::logisim::std::gates (Class),72,0
Request in com::cburch::logisim::util::ZipClassLoader (Class),40,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.formatter() (Class),1,0
anonymous(Comparator) in com::cburch::logisim::circuit::Analyze.getPinLabels() (Class),1,0
MyListener in com::cburch::logisim::gui::main::Canvas (Class),162,0
Constant in com::cburch::logisim::analyze::model::Expressions (Class),61,0
CustomHandles in com::cburch::logisim::tools (Class),10,0
anonymous(WireRepair) in com::cburch::logisim::std::gates::ControlledBuffer.getInstanceFeature() (Class),1,0
LibraryListener in com::cburch::logisim::file (Class),10,0
anonymous(WindowFocusListener) in com::cburch::logisim::gui::menu::ProjectCircuitActions.promptForCircuitName() (Class),2,0
ZoomModel in com::cburch::logisim::gui::generic (Class),57,0
MyDragbar in com::cburch::logisim::util::VerticalSplitPane (Class),21,0
FormatModel in com::cburch::logisim::analyze::gui::MinimizedTab (Class),29,0
MyListener in com::cburch::logisim::gui::opts::CanvasOptions (Class),25,0
anonymous(ExpressionVisitor) in com::cburch::logisim::analyze::gui::ExpressionView::ExpressionData.computeText() (Class),7,0
TransmissionGate in com::cburch::logisim::std::wiring (Class),43,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.formatter() (Class),1,0
LogPanel in com::cburch::logisim::gui::log (Class),83,0
StatelessState in com::cburch::logisim::in (Class),2,0
Data in com::cburch::logisim::analyze::gui::TableTabClip (Class),31,0
AttributeTableListener in com::cburch::logisim::gui::main (Class),2,0
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::NotGate.getInstanceFeature() (Class),1,0
anonymous(AbstractAction) in com::cburch::hex::Caret.Caret() (Class),1,0
Dependencies in com::cburch::logisim::proj (Class),42,0
Arrow in com::cburch::logisim::util::TableSorter (Class),28,0
WireFactory in com::cburch::logisim::circuit (Class),62,0
Polygon in com::cburch::draw::model (Class),11,0
DrawAttr in com::cburch::draw::shapes (Class),22,0
WireRepair in com::cburch::logisim::circuit (Class),61,0
anonymous(ComponentListener) in com::cburch::logisim::analyze::gui::Analyzer.addTab() (Class),4,0
CanvasActionAdapter in com::cburch::logisim::gui::appear (Class),33,0
Listener in com::cburch::logisim::circuit::CircuitAttributes (Class),13,0
CanvasModelEvent in com::cburch::draw::canvas (Class),13,2
anonymous(Comparator) in com::cburch::logisim::util::TableSorter.<Initializer>() (Class),1,0
ManagedComponent in com::cburch::logisim::comp (Class),242,0
anonymous(Comparator) in com::cburch::logisim::util::TableSorter.<Initializer>() (Class),1,0
InstancePoker in com::cburch::logisim::instance (Class),100,0
Node in com::cburch::logisim::util::Dag (Class),2,0
anonymous(ExpressionVisitor) in com::cburch::logisim::analyze::model::Expression.replaceVariable() (Class),6,0
JoinedConfigurator in com::cburch::logisim::tools::key (Class),42,0
MenuSimulate in com::cburch::logisim::gui::menu (Class),56,0
CircuitPoints in com::cburch::logisim::circuit (Class),182,1
Ram in com::cburch::logisim::std::memory (Class),98,0
MyListener in com::cburch::logisim::proj::Project (Class),21,0
GateFunctions in com::cburch::logisim::std::gates (Class),41,0
StateData in com::cburch::logisim::std::memory::Random (Class),22,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.evaluate() (Class),6,0
InputEventUtil in com::cburch::logisim::util (Class),52,0
GroupedReader in com::cburch::logisim::legacy (Class),81,2
Strings in com::cburch::logisim::std::io (Class),41,0
anonymous(Comparator) in com::cburch::logisim::tools::move::Connector.sortConnects() (Class),1,0
JarDescriptor in com::cburch::logisim::file::LibraryManager (Class),51,0
MyListener in com::cburch::logisim::util::WindowMenuItemManager (Class),71,0
LDialog in com::cburch::logisim::gui::generic (Class),5,0
anonymous(Visitor) in com::cburch::logisim::analyze::model::Expression.toString() (Class),7,0
anonymous(Comparator) in com::cburch::logisim::util::TableSorter.<Initializer>() (Class),1,0
LogThread in com::cburch::logisim::gui::log (Class),72,1
anonymous(WindowFocusListener) in com::cburch::logisim::gui::menu::ProjectCircuitActions.promptForCircuitName() (Class),2,0
Listener in com::cburch::logisim::analyze::gui::TableTabCaret (Class),141,0
BuildCircuitButton in com::cburch::logisim::analyze::gui (Class),22,0
Variable in com::cburch::logisim::analyze::model::Expressions (Class),61,0
State in com::cburch::logisim::std::io::DotMatrix (Class),60,0
FillableCanvasObject in com::cburch::draw::shapes (Class),47,0
AbstractComponentFactory in com::cburch::logisim::comp (Class),125,2
CircuitMutator in com::cburch::logisim::circuit (Class),70,0
anonymous(Comparator) in com::cburch::logisim::tools::move::Connector.sortConnects() (Class),1,0
TunnelAttributes in com::cburch::logisim::std::base (Class),86,1
ComboOption in com::cburch::logisim::gui::prefs (Class),18,0
State in com::cburch::logisim::std::io::Joystick (Class),10,0
Logger in com::cburch::logisim::std::memory::Ram (Class),29,0
Version1Support in com::cburch::logisim::legacy (Class),62,0
JoinedAction in com::cburch::logisim::proj (Class),82,0
ModelMoveHandleAction in com::cburch::draw::actions (Class),43,0
SplitterAttributes in com::cburch::logisim::circuit (Class),77,0
ComponentUserEvent in com::cburch::logisim::comp (Class),43,0
CaretListener in com::cburch::logisim::tools (Class),20,0
AppearanceElement in com::cburch::logisim::circuit::appear (Class),96,2
Determine in com::cburch::logisim::std::gates::CircuitDetermination (Class),71,0
OutputSelector in com::cburch::logisim::analyze::gui (Class),64,1
Toolbox in com::cburch::logisim::gui::main (Class),5,0
StateData in com::cburch::logisim::std::base::Probe (Class),7,0
ListenerData in com::cburch::logisim::util::PropertyChangeWeakSupport (Class),1,0
Popups in com::cburch::logisim::gui::menu (Class),40,0
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::AbstractGate.getInstanceFeature() (Class),1,0
InstanceListener in com::cburch::logisim::in (Class),1,0
CircuitException in com::cburch::logisim::circuit (Class),1,0
DotMatrix in com::cburch::logisim::std::io (Class),72,0
anonymous(AbstractAction) in com::cburch::logisim::analyze::gui::TableTabCaret.TableTabCaret() (Class),1,0
AttrTableModel in com::cburch::logisim::gui::generic (Class),20,1
DeleteAction in com::cburch::logisim::gui::main::ProjectExplorer (Class),4,0
AttributeMapKey in com::cburch::draw::canvas (Class),5,0
TickFrequencyChoice in com::cburch::logisim::gui::menu::MenuSimulate (Class),21,1
LogisimToolbarItem in com::cburch::logisim::gui::main (Class),29,1
MyListener in com::cburch::logisim::analyze::gui::TableTab (Class),21,0
LibraryManager in com::cburch::logisim::file (Class),112,0
anonymous(Comparator) in com::cburch::logisim::circuit::Analyze.getPinLabels() (Class),1,0
AttrList in com::cburch::logisim::data::AttributeSetImpl (Class),51,0
Poker in com::cburch::logisim::std::io::Joystick (Class),50,0
ClockState in com::cburch::logisim::std::base::Clock (Class),8,0
ToolAttributeAction in com::cburch::logisim::gui::main (Class),21,0
IntlOptions in com::cburch::logisim::gui::prefs (Class),36,0
MenuListener in com::cburch::logisim::gui::main (Class),50,0
Listener in com::cburch::logisim::gui::main::EditHandler (Class),8,0
MyListener in com::cburch::logisim::circuit::CircuitAttributes (Class),25,0
TitleLabel in com::cburch::logisim::gui::generic::AttrTable (Class),5,0
CircuitData in com::cburch::logisim::file::XmlReader (Class),1,0
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::AbstractGate.getInstanceFeature() (Class),1,0
BitOutAttribute in com::cburch::logisim::circuit::SplitterAttributes (Class),61,1
CompCaret in com::cburch::logisim::legacy::Register (Class),19,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.constantGetter() (Class),1,0
ExpressionView in com::cburch::logisim::analyze::gui (Class),32,1
TtyState in com::cburch::logisim::std::io (Class),101,3
MyListener in com::cburch::logisim::gui::prefs::TemplateOptions (Class),41,0
LogisimFileFilter in com::cburch::logisim::file::Loader (Class),21,0
ConstantConfigurator in com::cburch::logisim::std::wiring (Class),9,1
ArrayIterator in com::cburch::logisim::util::ArraySet (Class),32,0
anonymous(AbstractAction) in com::cburch::logisim::analyze::gui::TableTabCaret.TableTabCaret() (Class),1,0
LocationData in com::cburch::logisim::circuit::CircuitPoints (Class),2,0
ActionData in com::cburch::logisim::proj::Project (Class),1,0
LogisimFile in com::cburch::logisim::file (Class),361,1
LineTool in com::cburch::draw::tools (Class),106,0
ParallelConfigurator in com::cburch::logisim::tools::key (Class),42,0
WireBundle in com::cburch::logisim::circuit (Class),102,0
AbstractFlipFlop in com::cburch::logisim::std::memory (Class),59,0
Selection in com::cburch::logisim::gui::main (Class),138,1
CompareString in com::cburch::logisim::gui::main::StatisticsDialog (Class),11,0
MyListener in com::cburch::logisim::util::WindowMenu (Class),31,1
Instance in com::cburch::logisim::instance (Class),179,0
MyCellRenderer in com::cburch::logisim::gui::main::Explorer (Class),7,0
CircuitPins in com::cburch::logisim::circuit::appear (Class),17,1
LocaleListener in com::cburch::logisim::util (Class),16,2
AttributeOption in com::cburch::logisim::data (Class),31,0
Constant in com::cburch::logisim::std::gates (Class),61,1
WindowMenuManager in com::cburch::logisim::gui::log::LogFrame (Class),35,0
Painter in com::cburch::logisim::in (Class),9,0
Listener in com::cburch::logisim::tools::PokeTool (Class),11,0
AttributeData in com::cburch::logisim::gui::generic::AttributeTable (Class),1,0
anonymous(AttributeSet) in com::cburch::logisim::data::AttributeSets.<Initializer>() (Class),11,0
MyListener in com::cburch::logisim::gui::hex::HexFrame (Class),22,1
CellEditor in com::cburch::logisim::gui::generic::AttributeTable (Class),53,1
LibraryEventSource in com::cburch::logisim::file (Class),20,0
CircuitAppearanceEvent in com::cburch::logisim::circuit::appear (Class),18,0
KeyboardToolSelection in com::cburch::logisim::gui::main (Class),17,0
WindowMenuItemManager in com::cburch::logisim::util (Class),112,1
Ticker in com::cburch::logisim::circuit::Simulator (Class),14,1
AttrTableComponentModel in com::cburch::logisim::gui::main (Class),17,0
CellEditor in com::cburch::logisim::gui::main::AttributeTable (Class),27,3
Radix10Unsigned in com::cburch::logisim::circuit::RadixOption (Class),21,0
Line in com::cburch::draw::model (Class),18,2
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.isCircular() (Class),7,0
Strings in com::cburch::logisim::gui::log (Class),29,0
anonymous(AbstractAction) in com::cburch::logisim::analyze::gui::TableTabCaret.TableTabCaret() (Class),1,0
anonymous(WireRepair) in com::cburch::logisim::std::gates::ControlledBuffer.getInstanceFeature() (Class),1,0
Port in com::cburch::logisim::in (Class),7,0
Icons in com::cburch::logisim::util (Class),22,0
PrefMonitorBoolean in com::cburch::logisim::proj (Class),19,0
SelectionPanel in com::cburch::logisim::gui::log (Class),42,0
StaticListener in com::cburch::logisim::circuit::CircuitAttributes (Class),13,0
CurveUtil in com::cburch::draw::shapes (Class),51,0
TableTabCaret in com::cburch::logisim::analyze::gui (Class),92,0
Event in com::cburch::logisim::gui::main::ProjectExplorer (Class),6,2
ZoomModelListener in com::cburch::logisim::gui::generic (Class),0,0
SubcircuitPoker in com::cburch::logisim::circuit (Class),36,0
IntegerRangeAttribute in com::cburch::logisim::data::Attributes (Class),22,0
MouseMappings in com::cburch::logisim::file (Class),151,2
VariableListListener in com::cburch::logisim::analyze::model (Class),10,0
SetAttributeAction in com::cburch::logisim::tools (Class),51,1
AbstractToolbarModel in com::cburch::draw::toolbar (Class),57,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.containsXor() (Class),6,0
ColorAttribute in com::cburch::logisim::data::Attributes (Class),51,0
ByteContents in com::cburch::logisim::std::memory::MemContentsSub (Class),61,0
MyListener in com::cburch::logisim::analyze::gui::BuildCircuitButton (Class),11,0
anonymous(ExpressionVisitor) in com::cburch::logisim::analyze::model::Expression.removeVariable() (Class),6,0
OptionsPanel in com::cburch::logisim::gui::opts (Class),72,0
BitAdder in com::cburch::logisim::std::arith (Class),51,0
DurationAttribute in com::cburch::logisim::std::wiring (Class),13,0
ClockState in com::cburch::logisim::std::wiring::Clock (Class),6,0
Listener in com::cburch::logisim::gui::main::ProjectExplorer (Class),15,0
ComboOption in com::cburch::logisim::gui::opts (Class),31,0
LocaleManager in com::cburch::logisim::util (Class),172,0
Paste in com::cburch::logisim::gui::main::SelectionActions (Class),35,0
anonymous(ComponentListener) in com::cburch::logisim::analyze::gui::Analyzer.addTab() (Class),4,0
SingleInput in com::cburch::logisim::std::gates::CircuitBuilder (Class),2,0
KeyConfigurator in com::cburch::logisim::tools::key (Class),20,0
Listener in com::cburch::logisim::gui::log::SelectionPanel (Class),71,0
anonymous(WireRepair) in com::cburch::logisim::std::gates::ControlledBuffer.getInstanceFeature() (Class),1,0
MenuFile in com::cburch::logisim::gui::menu (Class),32,0
DataPoker in com::cburch::logisim::std::memory::MemPoker (Class),51,0
ToolbarSeparator in com::cburch::draw::toolbar (Class),33,0
CaretEvent in com::cburch::logisim::tools (Class),31,0
MyListener in com::cburch::logisim::proj::Projects (Class),29,0
ToolbarData in com::cburch::logisim::file (Class),198,1
anonymous(Comparator) in com::cburch::logisim::circuit::Analyze.getPinLabels() (Class),1,0
Separator in com::cburch::logisim::gui::main::Toolbar (Class),9,0
Startup in com::cburch::logisim::gui::start (Class),142,0
Random in com::cburch::logisim::std::memory (Class),32,0
Clock in com::cburch::logisim::std::base (Class),56,1
Memory in com::cburch::logisim::std::memory (Class),32,0
ExplorerToolbarModel in com::cburch::logisim::gui::main (Class),17,0
SelectionAction in com::cburch::logisim::gui::appear (Class),30,0
NotData in com::cburch::logisim::analyze::gui::ExpressionView (Class),1,0
ExplorerManip in com::cburch::logisim::gui::main (Class),32,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.containsXor() (Class),6,0
AppearanceZoomModel in com::cburch::logisim::gui::appear (Class),30,1
ShiftRegister in com::cburch::logisim::std::memory (Class),72,0
CompareYs in com::cburch::logisim::std::gates::CircuitBuilder (Class),11,0
Strings in com::cburch::logisim::util (Class),27,0
SvgCreator in com::cburch::draw::shapes (Class),99,0
CircuitTransactionResult in com::cburch::logisim::circuit (Class),31,1
Builtin in com::cburch::logisim::std (Class),42,0
anonymous(AttributeSet) in com::cburch::logisim::data::AttributeSets.<Initializer>() (Class),11,0
ProjectToolbar in com::cburch::logisim::gui::main (Class),28,0
MyListener in com::cburch::logisim::analyze::gui::MinimizedTab (Class),31,0
Port in com::cburch::logisim::instance (Class),80,2
Model in com::cburch::hex::Test (Class),92,0
UndoLog in com::cburch::draw::undo (Class),90,0
Context in com::cburch::logisim::analyze::model::Parser (Class),1,0
EditableLabelField in com::cburch::draw::util (Class),9,0
Legacy in com::cburch::logisim::legacy (Class),20,0
PortManager in com::cburch::logisim::circuit::appear (Class),33,0
EndChangedTransaction in com::cburch::logisim::circuit::Circuit (Class),22,0
SplitterDistributeItem in com::cburch::logisim::circuit (Class),9,0
TruthTablePanel in com::cburch::logisim::analyze::gui (Class),42,1
LibraryLoader in com::cburch::logisim::file (Class),30,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.formatter() (Class),1,0
Register in com::cburch::logisim::std::memory (Class),37,0
RadixOpt in com::cburch::logisim::gui::opts::CanvasOptions (Class),7,0
LayoutOptions in com::cburch::logisim::gui::prefs (Class),13,0
TFlipFlop in com::cburch::logisim::std::memory (Class),27,0
CounterPoker in com::cburch::gray (Class),31,0
MappingsModel in com::cburch::logisim::gui::opts::MouseOptions (Class),70,0
anonymous(Comparator) in com::cburch::logisim::tools::move::Connector.sortConnects() (Class),1,0
ProbeLogger in com::cburch::logisim::std::wiring::Probe (Class),9,0
TextAttributes in com::cburch::logisim::std::base (Class),102,1
LogFrame in com::cburch::logisim::gui::log (Class),62,1
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.isCircular() (Class),7,0
CreateFrame in com::cburch::logisim::proj::ProjectActions (Class),10,0
Marker in com::cburch::logisim::gui::start::SplashScreen (Class),1,0
Template in com::cburch::logisim::prefs (Class),13,0
TableModelAdapter in com::cburch::logisim::gui::generic::AttrTable (Class),56,0
anonymous(Runnable) in com::cburch::logisim::gui::start::SplashScreen.setProgress() (Class),1,0
AppPreferences in com::cburch::logisim::prefs (Class),93,0
SimulationTreeCircuitNode in com::cburch::logisim::gui::main (Class),65,1
BuiltinOption in com::cburch::logisim::gui::menu::ProjectLibraryActions (Class),11,0
MyCellRenderer in com::cburch::logisim::gui::log::SelectionList (Class),11,0
Wire in com::cburch::logisim::circuit (Class),430,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.evaluate() (Class),6,0
CanvasModelListener in com::cburch::draw::model (Class),7,0
RecentItem in com::cburch::logisim::gui::menu::OpenRecent (Class),5,0
TableConstraints in com::cburch::logisim::util (Class),31,0
anonymous(Runnable) in com::cburch::logisim::gui::start::SplashScreen.setProgress() (Class),1,0
TemplateOptions in com::cburch::logisim::gui::prefs (Class),32,0
ProjectListener in com::cburch::logisim::proj (Class),10,0
anonymous(ComponentListener) in com::cburch::logisim::analyze::gui::Analyzer.addTab() (Class),4,0
AbstractComponent in com::cburch::logisim::comp (Class),101,2
anonymous(WireRepair) in com::cburch::logisim::std::gates::AbstractGate.getInstanceFeature() (Class),1,0
KeyboardData in com::cburch::logisim::std::io (Class),180,3
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.evaluate() (Class),6,0
LogisimProjectDescriptor in com::cburch::logisim::file::LibraryManager (Class),51,0
AddSeparator in com::cburch::logisim::gui::opts::ToolbarActions (Class),31,0
State in com::cburch::logisim::in (Class),9,0
SvgReader in com::cburch::draw::shapes (Class),72,0
SimulationTreeRenderer in com::cburch::logisim::gui::main (Class),5,1
AppearanceOrigin in com::cburch::logisim::circuit::appear (Class),12,1
ComponentAttributeListener in com::cburch::logisim::gui::main::Frame (Class),7,0
AttributeHandler in com::cburch::logisim::legacy::Version1Support (Class),14,0
RadixOption in com::cburch::logisim::circuit (Class),54,0
Model in com::cburch::logisim::gui::main::AttributeTable (Class),23,0
VerticalScrollBar in com::cburch::logisim::gui::log::TablePanel (Class),32,1
Clipboard in com::cburch::logisim::gui::appear (Class),70,1
LocaleItem in com::cburch::logisim::util::LocaleManager (Class),5,0
MyComponentListener in com::cburch::logisim::circuit::CircuitPins (Class),9,0
PinAttributes in com::cburch::logisim::std::base (Class),32,1
AttributeTableListener in com::cburch::logisim::gui::generic (Class),4,0
ExpressionTab in com::cburch::logisim::analyze::gui (Class),92,0
Location in com::cburch::logisim::data (Class),140,0
RomContentsListener in com::cburch::logisim::std::memory (Class),32,0
anonymous(Visitor) in com::cburch::logisim::analyze::model::Expression.toString() (Class),7,0
SingletonSet in com::cburch::logisim::data::AttributeSets (Class),63,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.isCnf() (Class),7,0
MyListener in com::cburch::logisim::gui::main::ToolboxManip (Class),30,0
Multiplier in com::cburch::logisim::std::arith (Class),62,0
WireIterator in com::cburch::logisim::circuit (Class),31,0
ToolIcon in com::cburch::logisim::gui::opts::ToolbarList (Class),31,0
ParmsPanel in com::cburch::logisim::gui::main::Print (Class),41,0
MoveRequestHandler in com::cburch::logisim::tools::SelectTool (Class),11,0
JInputComponent in com::cburch::logisim::util (Class),19,0
Base in com::cburch::logisim::std::base (Class),32,0
anonymous(WindowFocusListener) in com::cburch::logisim::gui::menu::ProjectCircuitActions.promptForCircuitName() (Class),2,0
SelectTool in com::cburch::logisim::tools (Class),268,0
Analyzer in com::cburch::logisim::analyze::gui (Class),42,0
StateData in com::cburch::logisim::std::wiring::Probe (Class),5,0
Joystick in com::cburch::logisim::std::io (Class),42,0
anonymous(Comparator) in com::cburch::logisim::tools::move::Connector.sortConnects() (Class),1,0
anonymous(ComponentListener) in com::cburch::logisim::analyze::gui::Analyzer.addTab() (Class),4,0
anonymous(ExpressionVisitor) in com::cburch::logisim::analyze::model::Expression.replaceVariable() (Class),6,0
PrefBoolean in com::cburch::logisim::gui::prefs (Class),14,0
anonymous(Visitor) in com::cburch::logisim::analyze::model::Expression.toString() (Class),7,0
MoveResult in com::cburch::logisim::tools::move (Class),82,0
AbstractTool in com::cburch::draw::tools (Class),143,0
ClockPoker in com::cburch::logisim::std::wiring::Clock (Class),13,0
MyListener in com::cburch::logisim::gui::generic::AttributeTable (Class),9,0
ProjectActions in com::cburch::logisim::proj (Class),144,0
MyListener in com::cburch::logisim::gui::generic::ProjectExplorer (Class),10,0
ValueLog in com::cburch::logisim::gui::log (Class),42,2
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.formatter() (Class),1,0
Mem in com::cburch::logisim::std::memory (Class),134,0
anonymous(ExpressionVisitor) in com::cburch::logisim::analyze::gui::ExpressionView::ExpressionData.computeText() (Class),7,0
AppearanceSvgReader in com::cburch::logisim::circuit::appear (Class),16,0
MyCellRenderer in com::cburch::logisim::gui::generic::ProjectExplorer (Class),2,0
anonymous(ComponentListener) in com::cburch::logisim::analyze::gui::Analyzer.addTab() (Class),4,0
Subtractor in com::cburch::logisim::std::arith (Class),22,0
Clock in com::cburch::logisim::std::wiring (Class),38,1
MyListener in com::cburch::logisim::gui::menu::MenuProject (Class),23,0
MacOsAdapter in com::cburch::logisim::gui::start (Class),20,0
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::Buffer.getInstanceFeature() (Class),1,0
AnalyzeException in com::cburch::logisim::circuit (Class),2,0
GraphicsUtil in com::cburch::logisim::util (Class),81,0
CreditsLine in com::cburch::logisim::gui::start::AboutCredits (Class),3,0
DrawingMember in com::cburch::draw::model (Class),26,1
TablePanel in com::cburch::logisim::gui::log (Class),102,0
anonymous(WireRepair) in com::cburch::logisim::std::gates::AbstractGate.getInstanceFeature() (Class),1,0
MyListener in com::cburch::logisim::gui::main::ExplorerManip (Class),44,0
MenuHelp in com::cburch::logisim::gui::menu (Class),52,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.containsXor() (Class),6,0
LibraryJList in com::cburch::logisim::gui::menu::ProjectLibraryActions (Class),12,0
Action in com::cburch::draw::undo (Class),48,1
anonymous(ExpressionVisitor) in com::cburch::logisim::analyze::model::Expression.removeVariable() (Class),6,0
Delete in com::cburch::logisim::gui::main::SelectionActions (Class),25,0
Measures in com::cburch::hex (Class),171,7
anonymous(WindowFocusListener) in com::cburch::logisim::gui::menu::ProjectCircuitActions.promptForCircuitName() (Class),2,0
Toolbar in com::cburch::draw::toolbar (Class),57,0
Circular in com::cburch::logisim::circuit::AnalyzeException (Class),2,1
SelectionItem in com::cburch::logisim::gui::log (Class),123,1
ToolbarItem in com::cburch::draw::toolbar (Class),32,1
ModelTranslateAction in com::cburch::draw::actions (Class),50,0
RectangularTool in com::cburch::draw::tools (Class),113,0
Listener in com::cburch::logisim::tools::SelectionAttributes (Class),19,0
MyLayout in com::cburch::logisim::util::HorizontalSplitPane (Class),51,0
anonymous(Runnable) in com::cburch::logisim::gui::start::SplashScreen.setProgress() (Class),1,0
ComponentEvent in com::cburch::logisim::comp (Class),31,0
HexModel in com::cburch::hex (Class),91,2
anonymous(ExpressionVisitor) in com::cburch::logisim::analyze::model::Expression.removeVariable() (Class),6,0
WindowMenu in com::cburch::logisim::util (Class),76,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.formatter() (Class),1,0
MyListener in com::cburch::logisim::analyze::gui::ExpressionTab (Class),82,0
Directive in com::cburch::logisim::util::TableSorter (Class),1,0
Count in com::cburch::logisim::file::FileStatistics (Class),46,0
ComponentPoint in com::cburch::logisim::circuit::Propagator (Class),21,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.containsXor() (Class),6,0
Tty in com::cburch::logisim::std::io (Class),102,0
SimulationTreeModel in com::cburch::logisim::gui::main (Class),67,2
MergeSets in com::cburch::logisim::circuit::WireRepair (Class),21,0
PrefMonitorString in com::cburch::logisim::proj (Class),25,0
FilePanel in com::cburch::logisim::gui::log (Class),42,0
anonymous(AbstractAction) in com::cburch::hex::Caret.Caret() (Class),1,0
MyPrintable in com::cburch::logisim::gui::main::Print (Class),12,0
KarnaughMapPanel in com::cburch::logisim::analyze::gui (Class),172,0
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::AbstractGate.getInstanceFeature() (Class),1,0
anonymous(Comparator) in com::cburch::logisim::tools::move::Connector.sortConnects() (Class),1,0
ConstantConfigurator in com::cburch::logisim::std::gates (Class),13,1
CircuitPopup in com::cburch::logisim::gui::menu::Popups (Class),12,0
Conflict in com::cburch::logisim::circuit::AnalyzeException (Class),2,1
PanelThread in com::cburch::logisim::gui::start::About (Class),12,0
VariableListModel in com::cburch::logisim::analyze::gui::VariableTab (Class),44,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.containsXor() (Class),6,0
InstanceState in com::cburch::logisim::instance (Class),130,0
AttributeOptionInterface in com::cburch::logisim::data (Class),29,0
ProjectExplorer in com::cburch::logisim::gui::generic (Class),6,0
Arithmetic in com::cburch::logisim::std::arith (Class),32,0
JarFileFilter in com::cburch::logisim::file::Loader (Class),21,0
MenuProject in com::cburch::logisim::gui::menu (Class),22,0
ImageFileFilter in com::cburch::logisim::gui::main::ExportImage (Class),22,0
ProjectExplorerLibraryNode in com::cburch::logisim::gui::generic (Class),6,0
DefaultAppearance in com::cburch::logisim::circuit::appear (Class),42,0
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::Buffer.getInstanceFeature() (Class),1,0
LogisimFileActions in com::cburch::logisim::file (Class),91,0
anonymous(ExpressionVisitor) in com::cburch::logisim::analyze::model::Expression.replaceVariable() (Class),6,0
Text in com::cburch::logisim::std::base (Class),92,0
Text in com::cburch::draw::shapes (Class),129,2
MyListener in com::cburch::logisim::gui::main::LayoutToolbarModel (Class),41,0
Frame in com::cburch::logisim::gui::main (Class),166,0
