Class,Methods,Over-exposed methods
FilterDispatcherCompatWeblogic61 in org::apache::struts2::dispatcher (Class),4,0
FieldInjector in com::opensymphony::xwork2::inject::ContainerImpl (Class),2,0
InterceptorBuilder in com::opensymphony::xwork2::config::providers (Class),3,0
Person in org::apache::struts2::showcase::person (Class),11,0
TokenHelperTest in org::apache::struts2::util (Class),6,0
JspServletWrapper in org::apache::struts2::jasper::servlet (Class),24,0
anonymous(MockFilterChain) in org::apache::struts2::dispatcher::ng::StrutsPrepareAndExecuteFilterIntegrationTest.testActionMappingLookup() (Class),1,0
RadioTag in org::apache::struts2::views::jsp::ui (Class),6,0
DoBodyAction in org::apache::struts2::jasper::compiler::Node (Class),3,0
ValidateFunctionMapper in org::apache::struts2::jasper::compiler::Validator::ValidateVisitor.getFunctionMapper() (Class),4,0
TagHandlerInfo in org::apache::struts2::jasper::compiler::Generator (Class),4,0
HttpJspBase in org::apache::struts2::jasper::runtime (Class),10,4
ClearableValueStack in com::opensymphony::xwork2::util (Class),1,0
anonymous(HashMap) in com::opensymphony::xwork2::interceptor::ParametersInterceptorTest.testExcludedTrickyParameters() (Class),1,0
ChatMessage in org::apache::struts2::showcase::chat (Class),4,0
ListHolder in com::opensymphony::xwork2::util (Class),7,0
ErrorDispatcher in org::apache::struts2::jasper::compiler (Class),24,0
ActionMessageTag in org::apache::struts2::views::jsp::ui (Class),8,0
DefaultActionInvocation in com::opensymphony::xwork2 (Class),26,5
CloseHandler in org::apache::struts2::views::java::simple::FormHandler (Class),1,0
MyPackageConfig in org::apache::struts2::convention::PackageBasedActionConfigBuilderTest (Class),2,0
anonymous(LinkedHashMap) in com::opensymphony::xwork2::config::impl::LocatableFactory.toString() (Class),1,0
AbstractDoubleListTag in org::apache::struts2::views::jsp::ui (Class),65,0
Storage in org::apache::struts2::showcase::application (Class),7,0
OsgiInterceptor in org::apache::struts2::osgi::interceptor (Class),5,1
anonymous(StubConfigurationProvider) in com::opensymphony::xwork2::ognl::SetPropertiesTest.testAddingToCollectionBasedOnPermission() (Class),1,0
DefaultUnknownHandlerManager in com::opensymphony::xwork2 (Class),9,1
InnerActionMapper in org::apache::struts2::dispatcher::FilterDispatcherTest (Class),4,1
AutocompleterDirective in org::apache::struts2::dojo::views::velocity::components (Class),2,0
ListEntry in org::apache::struts2::util (Class),4,1
anonymous(HashMap) in org::apache::struts2::rest::RestWorkflowInterceptorTest.testCustomValidationFailureStatusCode() (Class),1,0
StrutsNavigationHandler in org::apache::struts2::jsf (Class),3,0
IdName in org::apache::struts2::views::jsp::ui::SelectTest (Class),3,0
anonymous(NullHandler) in com::opensymphony::xwork2::ognl::OgnlUtilTest.testCanSetADependentObject() (Class),2,0
ServletHostConfig in org::apache::struts2::dispatcher::ng::servlet (Class),5,0
PortletResultHelper in org::apache::struts2::portlet::result (Class),6,0
Collector in org::apache::struts2::jasper::compiler (Class),1,0
AuthenticationInterceptor in mailreader2 (Class),3,0
SimpleCharStream in org::apache::struts2::el::parser (Class),37,8
FieldErrorDirective in org::apache::struts2::views::velocity::components (Class),2,0
anonymous(HashMap) in org::apache::struts2::views::jsp::PropertyTagTest.testEscapeJavaScript() (Class),1,0
Cat in com::opensymphony::xwork2::util (Class),8,0
JarResourceStore in com::opensymphony::xwork2::util::classloader (Class),6,0
PortletActionConstants in org::apache::struts2::portlet (Class),3,2
PortletActionContext in org::apache::struts2::portlet::context (Class),26,2
Root in org::apache::struts2::jasper::compiler::ELNode (Class),4,0
anonymous(ParameterAction) in org::apache::struts2::dispatcher::mapper::DefaultActionMapper.DefaultActionMapper()::anonymous(PrefixTrie).<Initializer>() (Class),1,0
anonymous(InnerDispatcher) in org::apache::struts2::dispatcher::ActionContextCleanUpTest.setUp() (Class),1,0
IteratorStatus in org::apache::struts2::views::jsp (Class),8,6
AstDeferredExpression in org::apache::struts2::el::parser (Class),5,0
ParameterAction in org::apache::struts2::dispatcher::mapper (Class),1,0
RegexPatternMatcherExpression in org::apache::struts2::util (Class),3,2
anonymous(TemplateCollectionModel) in org::apache::struts2::views::freemarker::tags::TagModelTest.testUnwrapMap() (Class),1,0
ContentTypeInterceptor in org::apache::struts2::rest (Class),5,0
TestBean in org::apache::struts2::views::freemarker (Class),6,0
ByteObject in org::apache::struts2::views::jsp::ui::SelectTest (Class),3,0
StringLengthFieldValidator in com::opensymphony::xwork2::validator::validators (Class),9,0
ComponentModel in org::apache::struts2::views::freemarker::tags (Class),3,0
anonymous(ParameterAction) in org::apache::struts2::dispatcher::mapper::DefaultActionMapperTest.testCustomActionPrefix() (Class),1,0
JSONInterceptor in org::apache::struts2::json (Class),34,3
InnerActionMapper2 in org::apache::struts2::dispatcher::mapper::CompositeActionMapperTest (Class),5,1
BeanTag in org::apache::struts2::views::jsp (Class),8,0
Node in org::apache::struts2::el::parser (Class),20,3
PropertiesVocabSource in org::apache::struts2::showcase::hangman (Class),5,0
anonymous(ContextualCallable) in com::opensymphony::xwork2::inject::ContainerImpl.inject() (Class),1,0
anonymous(HashMap) in org::apache::struts2::views::jsp::ui::TooltipTest.setUp() (Class),1,0
anonymous(RequestContext) in org::apache::struts2::dispatcher::multipart::JakartaMultiPartRequest.createRequestContext() (Class),4,0
WrapperActionForward in org::apache::struts2::s1 (Class),6,0
anonymous(Entry) in org::apache::struts2::dispatcher::RequestMap.entrySet() (Class),5,0
PortletServletResponseJSR286 in org::apache::struts2::portlet::servlet (Class),18,0
TextFieldModel in org::apache::struts2::views::freemarker::tags (Class),4,0
DivTest in org::apache::struts2::views::jsp::ui (Class),3,0
XWorkListPropertyAccessor in com::opensymphony::xwork2::ognl::accessor (Class),9,0
ClassC in org::apache::struts2::json::SMDMethodInterfaceTest (Class),4,0
anonymous(Factory) in com::opensymphony::xwork2::ognl::SetPropertiesTest.testAddingToCollectionBasedOnPermission()::anonymous(StubConfigurationProvider).register() (Class),1,0
ForEach in org::apache::struts2::jasper::tagplugins::jstl::core (Class),3,0
ActionImpl in org::apache::struts2::config::cltest (Class),1,0
ServletContextAware in org::apache::struts2::util (Class),2,0
ELParserTokenManager in org::apache::struts2::el::parser (Class),37,2
PageDataImpl in org::apache::struts2::jasper::compiler (Class),3,0
Person in org::apache::struts2::oval::interceptor::domain (Class),8,0
Property in org::apache::struts2::components (Class),12,0
ClassLevelParentPackageChildAction in org::apache::struts2::convention::actions::parentpackage::sub (Class),0,0
TreeNodeTag in org::apache::struts2::dojo::views::jsp::ui (Class),7,1
ResetTag in org::apache::struts2::views::jsp::ui (Class),12,1
anonymous(URIResolver) in org::apache::struts2::views::xslt::XSLTResultTest.testTransform4WithDocumentInclude()::anonymous(XSLTResult).getURIResolver() (Class),1,0
StorageException in org::apache::struts2::showcase::exception (Class),4,0
SerializationParams in org::apache::struts2::json (Class),20,11
AbstractGxpResult in org::apache::struts2::views::gxp (Class),5,0
DOTRenderer in org::apache::struts2::sitegraph::renderers (Class),7,0
SimpleFieldsXML in org::apache::struts2::oval::interceptor (Class),4,0
ElseIfTagTest in org::apache::struts2::views::jsp (Class),5,0
ActionMessageModel in org::apache::struts2::views::freemarker::tags (Class),3,0
NamedVariablePatternMatcher in com::opensymphony::xwork2::util (Class),4,1
DojoTagLibrary in org::apache::struts2::dojo::views (Class),2,0
OptionTransferSelectDirective in org::apache::struts2::views::velocity::components (Class),2,0
Text in org::apache::struts2::components (Class),8,0
anonymous(LinkedHashMap) in com::opensymphony::xwork2::interceptor::ParameterRemoverInterceptorTest.testInterception3() (Class),2,0
AstLiteralExpression in org::apache::struts2::el::parser (Class),4,0
PropertyHolder in org::apache::struts2::views::jsp::AbstractUITagTest (Class),6,3
DateTimePicker in org::apache::struts2::dojo::components (Class),25,0
StringConverter in com::opensymphony::xwork2::conversion::impl (Class),1,0
MockActionInvocation in com::opensymphony::xwork2 (Class),0,0
TextTag in org::apache::struts2::views::jsp (Class),10,0
JasperReportConstants in org::apache::struts2::views::jasperreports (Class),1,0
anonymous(Enumeration) in com::opensymphony::xwork2::util::ClassLoaderUtilTest.testAggregateIterator() (Class),3,0
ClassPathFinder in com::opensymphony::xwork2::util (Class),8,0
anonymous(ReferenceCache) in com::opensymphony::xwork2::inject::ContainerImpl.<Initializer>() (Class),1,0
ScriptingElement in org::apache::struts2::jasper::compiler::Node (Class),4,0
AstMult in org::apache::struts2::el::parser (Class),2,0
Address in com::opensymphony::xwork2::ognl::OgnlValueStackTest (Class),6,0
Builder in com::opensymphony::xwork2::config::entities::ActionConfig (Class),23,1
PortletRequestAware in org::apache::struts2::portlet::interceptor (Class),2,0
anonymous(WrapperTemplateModel) in org::apache::struts2::views::freemarker::tags::TagModelTest.testUnwrapMap() (Class),1,0
ExceptionsMethodLevelAction in org::apache::struts2::convention::actions::exception (Class),1,0
PropertyTag in org::apache::struts2::views::jsp (Class),15,0
AnnotationTools in org::apache::struts2::convention::annotation (Class),1,0
GxpInstance in org::apache::struts2::views::gxp (Class),9,1
anonymous(HashMap) in org::apache::struts2::views::jsp::PropertyTagTest.testWithoutAltSyntax1() (Class),1,0
ConfigurationHelper in org::apache::struts2::config_browser (Class),5,2
anonymous(Test) in org::apache::struts2::convention::PackageBasedActionConfigBuilder.getClassPackageTest() (Class),1,0
Remove in org::apache::struts2::jasper::tagplugins::jstl::core (Class),1,0
ActionConfigTest in com::opensymphony::xwork2::config::entities (Class),2,0
Compiler in org::apache::struts2::jasper::compiler (Class),16,2
ContextUtil in org::apache::struts2::views::util (Class),5,0
Example5Action in org::apache::struts2::showcase::ajax (Class),6,0
anonymous(HashMap) in com::opensymphony::xwork2::interceptor::ParametersInterceptorTest.testParameterNameAware() (Class),1,0
SpringObjectFactoryTest in com::opensymphony::xwork2::spring (Class),24,0
WrapperMessageResources in org::apache::struts2::s1 (Class),2,0
OValValidationManager in org::apache::struts2::oval::interceptor (Class),2,0
AbstractTest in org::apache::struts2::views::java::simple (Class),15,0
DivTest in org::apache::struts2::dojo::views::jsp::ui (Class),1,0
ClassLevelResultsAction in org::apache::struts2::convention::actions::result (Class),1,0
anonymous(LinkedHashMap) in org::apache::struts2::views::jsp::ui::OptGroupTest.testOptGroupNumbers() (Class),1,0
TagModelTest in org::apache::struts2::views::freemarker::tags (Class),3,0
JBossFileRevision in com::opensymphony::xwork2::util::FileManager (Class),2,0
ActionMapping in org::apache::struts2::dispatcher::mapper (Class),15,1
StrutsVariableResolver in org::apache::struts2::jsf (Class),3,0
SubmitTest in org::apache::struts2::views::java::simple (Class),9,0
NamespaceActionNameTestActionProxyFactory in com::opensymphony::xwork2::ChainResultTest (Class),8,0
anonymous(ValidatorSupport) in com::opensymphony::xwork2::validator::validators::ValidatorSupportTest.testConditionalParseExpression() (Class),1,0
JSONValidationInterceptor in org::apache::struts2::json (Class),11,1
ProcessAction in org::apache::struts2::portlet::example::eventing (Class),4,0
SMDActionTest2 in org::apache::struts2::json (Class),5,2
anonymous(Object) in org::apache::struts2::util::StrutsUtilTest.testFindStringMethod() (Class),2,0
SubsetIteratorTag in org::apache::struts2::views::jsp::iterator (Class),13,0
anonymous(TemplateScalarModel) in org::apache::struts2::views::freemarker::tags::TagModelTest.testUnwrapMap() (Class),1,0
InterceptorsAction in org::apache::struts2::convention::actions::interceptor (Class),4,0
JsonLibHandler in org::apache::struts2::rest::handler (Class),8,2
Label in org::apache::struts2::components (Class),6,0
TilesResult in org::apache::struts2::views::tiles (Class),4,0
IteratorGeneratorTag in org::apache::struts2::views::jsp::iterator (Class),13,0
anonymous(PrivilegedAction) in org::apache::struts2::jasper::runtime::PageContextImpl.findAttribute() (Class),1,0
PasswordHandler in org::apache::struts2::views::java::simple (Class),1,0
TagFileDirectiveVisitor in org::apache::struts2::jasper::compiler::TagFileProcessor (Class),15,0
SubsetIteratorFilter in org::apache::struts2::util (Class),11,0
ReflectionToolsTest in org::apache::struts2::convention (Class),1,0
MockConfigurationProvider in com::opensymphony::xwork2::interceptor::annotations::AnnotationWorkflowInterceptorTest (Class),6,0
ContextUtilTest in org::apache::struts2::views::util (Class),10,0
JspUtil in org::apache::struts2::jasper::compiler (Class),48,0
anonymous(Object) in org::apache::struts2::util::StrutsUtilTest.testFindValueMethod() (Class),2,0
Token in org::apache::struts2::components (Class),7,0
WildcardHelperTest in com::opensymphony::xwork2::util (Class),1,0
LoggerUtilsTest in com::opensymphony::xwork2::util::logging (Class),1,0
EmailValidatorDescription in com::opensymphony::xwork2::validator::metadata (Class),4,0
Struts1Action in org::apache::struts2::s1 (Class),10,1
Builder in com::opensymphony::xwork2::config::entities::ResultTypeConfig (Class),10,1
MyPrincipalAction in org::apache::struts2::interceptor::ServletConfigInterceptorTest (Class),4,1
TwoResultAction in org::apache::struts2::config::cltest (Class),0,0
CompositeActionMapper in org::apache::struts2::dispatcher::mapper (Class),8,1
anonymous(com.opensymphony.xwork2.config.impl.DefaultConfiguration) in org::apache::struts2::views::jsp::ui::FormTagTest.testFormWithCustomOnsubmitEnabledWithValidateEnabled1() (Class),3,0
FieldValidator in com::opensymphony::xwork2::validator (Class),2,0
ArrayUtils in com::opensymphony::xwork2::util (Class),4,0
ValidationOrderAction in com::opensymphony::xwork2 (Class),25,0
Location in com::opensymphony::xwork2::util::location (Class),6,0
Anchor in org::apache::struts2::dojo::components (Class),8,0
anonymous(ConfigurationProvider) in com::opensymphony::xwork2::config::ConfigurationManagerTest.testDestroyConfiguration() (Class),6,0
NoAnnotationAction in org::apache::struts2::convention::actions (Class),1,0
PortletApplicationMapTest in org::apache::struts2::portlet (Class),7,0
ValidatorContext in com::opensymphony::xwork2::validator (Class),1,0
TabbedPanel in org::apache::struts2::dojo::components (Class),18,0
Include in org::apache::struts2::components (Class),11,0
User in com::opensymphony::xwork2::test (Class),13,0
ParameterUtils in it::org::apache::struts2::rest::example (Class),1,1
XHTMLTagSerializer in org::apache::struts2::views::java (Class),6,0
OldDecorator2NewStrutsFreemarkerDecorator in org::apache::struts2::sitemesh (Class),5,0
AliasInterceptor in com::opensymphony::xwork2::interceptor (Class),6,1
JUnitTestAction in org::apache::struts2 (Class),2,1
DefaultSettings in org::apache::struts2::config (Class),6,1
AbstractMessageListHandler in org::apache::struts2::views::java::simple (Class),3,2
Bean in org::apache::struts2::json (Class),27,9
anonymous(MockFilterChain) in org::apache::struts2::dispatcher::ng::StrutsPrepareAndExecuteFilterIntegrationTest.testStaticFallthrough() (Class),1,0
anonymous(Callable) in org::apache::struts2::ServletCache.get() (Class),1,0
XWorkJUnit4TestCase in com::opensymphony::xwork2 (Class),5,0
RequestMap in org::apache::struts2::dispatcher (Class),8,0
anonymous(Enumeration) in org::apache::struts2::portlet::PortletApplicationMapTest.testEntrySet() (Class),4,0
anonymous(StubConfigurationProvider) in com::opensymphony::xwork2::ognl::SetPropertiesTest.doTestAddingToListsWithObjects() (Class),1,0
BlockingByDefaultAction in com::opensymphony::xwork2::interceptor::annotations (Class),3,1
GuessCharacterAction in org::apache::struts2::showcase::hangman (Class),6,0
anonymous(RuntimeConfiguration) in org::apache::struts2::views::jsp::ui::FormTagTest.testFormWithCustomOnsubmitEnabledWithValidateEnabled2()::anonymous(DefaultConfiguration).getRuntimeConfiguration() (Class),2,0
ValidateAction in com::opensymphony::xwork2::interceptor::DefaultWorkflowInterceptorTest (Class),0,0
ParamsAction in org::apache::struts2::jasper::compiler::Node (Class),3,0
OsgiInterceptorTest in org::apache::struts2::osgi::interceptor (Class),3,0
ServletConfigInterceptor in org::apache::struts2::interceptor (Class),3,1
TestActionTagResult in org::apache::struts2 (Class),4,1
Example4ShowPanelAction in org::apache::struts2::showcase::ajax (Class),10,0
TimerInterceptor in com::opensymphony::xwork2::interceptor (Class),12,5
EmptyResourceBundle in com::opensymphony::xwork2::util::LocalizedTextUtil (Class),3,0
AnnotatedBean in org::apache::struts2::json::JSONWriterTest (Class),3,0
I18nInterceptor in com::opensymphony::xwork2::interceptor (Class),8,1
ActionLevelNamespaceAction in org::apache::struts2::convention::actions::namespace (Class),1,0
JJTELParserState in org::apache::struts2::el::parser (Class),12,4
ObjectAccessor in com::opensymphony::xwork2::ognl::accessor (Class),2,0
anonymous(ForwardingJavaFileManager) in org::apache::struts2::JSPLoader.compileJava() (Class),1,0
anonymous(LocaleProvider) in com::opensymphony::xwork2::CompositeTextProviderTest.setUp() (Class),1,0
FastByteArrayOutputStream in org::apache::struts2::util (Class),20,3
MethodFilterInterceptor in com::opensymphony::xwork2::interceptor (Class),8,0
DefaultClassnameFilterImpl in com::opensymphony::xwork2::util::finder::ClassFinder (Class),2,0
AstPlus in org::apache::struts2::el::parser (Class),2,0
JspTemplateEngine in org::apache::struts2::components::template (Class),5,0
FormTest in org::apache::struts2::components (Class),2,0
MyAction in com::opensymphony::xwork2::ognl::OgnlValueStackTest (Class),7,0
BundlesAction in org::apache::struts2::osgi::admin::actions (Class),19,1
FileUploadInterceptor in org::apache::struts2::interceptor (Class),15,1
ExampleSupport in example (Class),0,0
IfTagTest in org::apache::struts2::views::jsp (Class),11,0
CustomTag in org::apache::struts2::jasper::compiler::Node (Class),57,0
OgnlUtil in com::opensymphony::xwork2::ognl (Class),33,0
AnnotationWorkflowInterceptorTest in com::opensymphony::xwork2::interceptor::annotations (Class),4,0
anonymous(MockFilterChain) in org::apache::struts2::dispatcher::ng::StrutsPrepareAndExecuteFilterIntegrationTest.test200() (Class),1,0
anonymous(HashMap) in org::apache::struts2::views::java::simple::SimpleTheme.SimpleTheme() (Class),1,0
anonymous(HashMap) in com::opensymphony::xwork2::interceptor::ParametersInterceptorTest.testExcludedParametersAreIgnored() (Class),1,0
PropertiesReader in com::opensymphony::xwork2::util (Class),15,5
PropertiesSettings in org::apache::struts2::config (Class),7,0
Address in org::apache::struts2::oval::interceptor::domain (Class),3,1
InterceptorConfig in com::opensymphony::xwork2::config::entities (Class),7,0
PersonAction in com::opensymphony::xwork2::test::annotations (Class),7,4
Choose in org::apache::struts2::jasper::tagplugins::jstl::core (Class),1,0
ValidatorFactory in com::opensymphony::xwork2::validator (Class),3,0
ConversionErrorFieldValidator in com::opensymphony::xwork2::validator::validators (Class),2,0
Address in org::apache::struts2::showcase::conversion (Class),4,0
IntRangeFieldValidator in com::opensymphony::xwork2::validator::validators (Class),7,0
OgnlReflectionProvider in com::opensymphony::xwork2::ognl (Class),16,0
BackgroundProcess in org::apache::struts2::interceptor (Class),9,3
anonymous(HashMap) in org::apache::struts2::views::jsp::ui::FormTagTest.setUp() (Class),1,0
JspDocumentParser in org::apache::struts2::jasper::compiler (Class),31,0
TestResult in org::apache::struts2 (Class),8,0
JspFragmentHelper in org::apache::struts2::jasper::runtime (Class),3,0
XWork in com::opensymphony::xwork2 (Class),5,0
Counter in org::apache::struts2::util (Class),18,3
RefreshModelBeforeResult in com::opensymphony::xwork2::interceptor::ModelDrivenInterceptor (Class),3,0
HeadModel in org::apache::struts2::views::freemarker::tags (Class),3,0
anonymous(IAnswer) in org::apache::struts2::convention::DefaultResultMapBuilderTest.setUp() (Class),1,0
ExpressionValidator in com::opensymphony::xwork2::validator::validators (Class),4,0
Theme in org::apache::struts2::views::java (Class),2,0
PrefixMethodInvocationUtil in com::opensymphony::xwork2::interceptor (Class),4,0
ObjectProxyPropertyAccessor in com::opensymphony::xwork2::ognl::accessor (Class),5,0
ObjectFactory in com::opensymphony::xwork2 (Class),20,1
ActionErrorHandler in org::apache::struts2::views::java::simple (Class),2,0
FormResultAction in org::apache::struts2::portlet::example (Class),4,0
File in org::apache::struts2::components (Class),7,0
PackageLevelResultPathAction in org::apache::struts2::convention::actions::resultpath (Class),1,0
XMLStringBuffer in org::apache::struts2::jasper::xmlparser (Class),12,1
StrutsSpringObjectFactory in org::apache::struts2::spring (Class),3,0
SecurityMemberAccess in com::opensymphony::xwork2::ognl (Class),10,1
ContainerProperties in com::opensymphony::xwork2::config::impl::DefaultConfiguration (Class),4,0
VelocityPageFilter in org::apache::struts2::sitemesh (Class),3,0
ModelDrivenAction in com::opensymphony::xwork2 (Class),5,3
EnumTypeConverter in com::opensymphony::xwork2::conversion::impl (Class),2,0
TokenHelper in org::apache::struts2::util (Class),8,2
AnchorDirective in org::apache::struts2::dojo::views::velocity::components (Class),3,0
InnerMapper in org::apache::struts2::dispatcher::FilterTest (Class),4,1
NodeVisitor in org::apache::struts2::el::parser (Class),1,0
DeclarationVisitor in org::apache::struts2::jasper::compiler::Generator.generateDeclarations() (Class),5,0
AnchorTag in org::apache::struts2::views::jsp::ui (Class),24,0
PlexusFilter in org::apache::struts2::plexus (Class),5,1
ActionErrorModel in org::apache::struts2::views::freemarker::tags (Class),3,0
Builder in com::opensymphony::xwork2::config::entities::ExceptionMappingConfig (Class),10,1
RolesInterceptor in org::apache::struts2::interceptor (Class),10,1
ClassVisitor in org::apache::struts2::json::JSONUtil (Class),1,0
anonymous(PrivilegedExceptionAction) in org::apache::struts2::jasper::runtime::PageContextImpl.include() (Class),1,0
ContainerBuilder in com::opensymphony::xwork2::inject (Class),37,0
SiteGraphTest in org::apache::struts2::sitegraph (Class),1,0
Parser in org::apache::struts2::jasper::compiler (Class),58,1
ViewNode in org::apache::struts2::sitegraph::model (Class),2,0
EncodingMap in org::apache::struts2::jasper::xmlparser (Class),8,0
InfoBuildingVisitor in com::opensymphony::xwork2::util::finder::ClassFinder (Class),9,1
anonymous(InnerDispatcher) in org::apache::struts2::dispatcher::FilterTest.setUp() (Class),1,0
JspTemplateTest in org::apache::struts2::views::jsp::ui (Class),1,0
ComponentTagExampleTest in it::org::apache::struts2::showcase (Class),1,0
CheckboxModel in org::apache::struts2::views::freemarker::tags (Class),3,0
ActionMessage in org::apache::struts2::components (Class),6,0
TestSettings in org::apache::struts2::config (Class),3,1
ContainerProvider in com::opensymphony::xwork2::config (Class),4,2
ExampleAction in org::apache::struts2::showcase::action (Class),7,0
AnchorModel in org::apache::struts2::views::freemarker::tags (Class),3,0
AnnotatedWith in com::opensymphony::xwork2::util::ResolverUtil (Class),3,0
anonymous(LinkedHashMap) in com::opensymphony::xwork2::inject::ContainerBuilder.factory()::anonymous(InternalFactory).toString() (Class),1,0
TreeNodeModel in org::apache::struts2::dojo::views::freemarker::tags (Class),3,0
Autocompleter in org::apache::struts2::dojo::components (Class),43,0
CRUDTest in it::org::apache::struts2::showcase (Class),1,0
VariableMapperImpl in org::apache::struts2::jasper::el::ELContextImpl (Class),3,0
HeadHandler in org::apache::struts2::views::java::simple (Class),1,0
SortIteratorTag in org::apache::struts2::views::jsp::iterator (Class),11,0
anonymous(StubConfigurationProvider) in com::opensymphony::xwork2::config::ConfigurationTest.testInitOnceForConfigurationProviders() (Class),3,0
TagExtraInfoVisitor in org::apache::struts2::jasper::compiler::Validator (Class),2,0
PortletPrincipalProxy in org::apache::struts2::portlet::interceptor (Class),7,0
WildcardHelper in com::opensymphony::xwork2::util (Class),8,0
TagDirective in org::apache::struts2::jasper::compiler::Node (Class),5,0
AnotherActionComponentTest in org::apache::struts2::components (Class),2,0
CheckboxInterceptor in org::apache::struts2::interceptor (Class),4,1
anonymous(AdapterTemplateModel) in org::apache::struts2::views::freemarker::tags::TagModelTest.testUnwrapMap() (Class),1,0
LocaleAwareTest in com::opensymphony::xwork2 (Class),3,0
anonymous(ActionSupport) in org::apache::struts2::views::jsp::MergeIteratorTagTest.getAction() (Class),6,0
JSONInterceptorTest in org::apache::struts2::json (Class),20,0
Strategy in com::opensymphony::xwork2::inject::util::ReferenceMap (Class),1,0
LabelTag in org::apache::struts2::views::jsp::ui (Class),8,0
anonymous(Factory) in com::opensymphony::xwork2::config::impl::DefaultConfiguration.reloadContainer() (Class),1,0
SaveGangsterAction in org::apache::struts2::showcase::integration (Class),1,0
HelloWorldTest in example (Class),1,0
AstCompositeExpression in org::apache::struts2::el::parser (Class),3,0
anonymous(HashMap) in org::apache::struts2::views::jsp::PropertyTagTest.testWithAltSyntax1() (Class),1,0
anonymous(Filter) in org::apache::struts2::dispatcher::ng::TwoFilterIntegrationTest.setUp() (Class),3,0
ServletActionContext in org::apache::struts2 (Class),21,0
StrutsException in org::apache::struts2 (Class),8,0
ConstructorBean in com::opensymphony::xwork2::spring::SpringObjectFactoryTest (Class),3,1
TextProviderSupport in com::opensymphony::xwork2 (Class),19,2
anonymous(HashMap) in org::apache::struts2::views::java::simple::SelectTest.setUpStack() (Class),1,0
StrutsConfigRetriever in org::apache::struts2::sitegraph (Class),11,2
GxpResourceProvider in org::apache::struts2::views::gxp::AbstractGxpResult (Class),2,0
URLValidatorTest in com::opensymphony::xwork2::validator (Class),7,0
Visitor in org::apache::struts2::jasper::compiler::ELNode (Class),4,0
anonymous(ParameterAction) in org::apache::struts2::dispatcher::mapper::DefaultActionMapper.DefaultActionMapper()::anonymous(PrefixTrie).<Initializer>() (Class),1,0
DOMBuilder in com::opensymphony::xwork2::util::DomHelper (Class),18,2
StrutsServlet in org::apache::struts2::dispatcher::ng::servlet (Class),3,0
anonymous(HashMap) in com::opensymphony::xwork2::interceptor::ParametersInterceptorTest.testInternalParametersAreIgnored() (Class),1,0
ComponentDirective in org::apache::struts2::views::velocity::components (Class),3,0
StaticParametersInterceptorTest in com::opensymphony::xwork2::interceptor (Class),8,0
DefaultOValValidationManager in org::apache::struts2::oval::interceptor (Class),9,0
anonymous(TemplateHashModel) in org::apache::struts2::views::freemarker::tags::TagModelTest.testGetWriter() (Class),2,0
BlockingByDefaultModel in com::opensymphony::xwork2::interceptor::annotations (Class),3,1
PostOrderTest in it::org::apache::struts2::rest::example (Class),8,0
CrudRoomAction in org::apache::struts2::showcase::chat (Class),7,0
ClassLevelAnnotationDefaultMethodAction in org::apache::struts2::convention::actions::action (Class),1,0
FunctionMapperFactory in org::apache::struts2::el::lang (Class),6,0
anonymous(LinkedHashMap) in com::opensymphony::xwork2::interceptor::ParameterRemoverInterceptorTest.testInterception2() (Class),2,0
AnchorHandler in org::apache::struts2::views::java::simple (Class),1,0
VoidResult in com::opensymphony::xwork2 (Class),3,0
anonymous(HashMap) in org::apache::struts2::views::jsp::ui::RadioTest.testSimpleWithStringMap() (Class),1,0
anonymous(HashSet) in org::apache::struts2::views::TemplateEngineManagerTest.setUp() (Class),1,0
anonymous(Entry) in org::apache::struts2::portlet::PortletRequestMap.entrySet() (Class),5,0
anonymous(XmlConfigurationProvider) in com::opensymphony::xwork2::config::providers::XmlConfigurationProviderTest.testLoadOrder() (Class),1,0
StrutsBeanWrapper in org::apache::struts2::views::freemarker (Class),3,0
I18nModel in org::apache::struts2::views::freemarker::tags (Class),3,0
AutocompleterExampleAction in org::apache::struts2::showcase::ajax (Class),5,0
FooBarConverter in com::opensymphony::xwork2::conversion::impl (Class),3,0
Builder in com::opensymphony::xwork2::config::entities::PackageConfig (Class),33,1
URLValidatorDescription in com::opensymphony::xwork2::validator::metadata (Class),4,0
anonymous(Scope) in com::opensymphony::xwork2::inject::Scope (Class),1,0
Div in org::apache::struts2::components (Class),5,0
KeyReferenceAwareWrapper in com::opensymphony::xwork2::inject::util::ReferenceMap (Class),2,0
AnnotationParameterFilterIntereptor in com::opensymphony::xwork2::interceptor::annotations (Class),2,1
ApplicationMap in org::apache::struts2::dispatcher (Class),8,0
IdEntity in org::apache::struts2::showcase::model (Class),2,0
WrapperClassBean in org::apache::struts2::json (Class),35,15
StrutsModels in org::apache::struts2::views::freemarker::tags (Class),45,0
InvalidMetadataException in com::opensymphony::xwork2 (Class),1,0
CounterIterator in org::apache::struts2::components::IteratorComponent (Class),5,1
TextParseUtilTest in com::opensymphony::xwork2::util (Class),7,0
TestAction in org::apache::struts2::json (Class),35,14
PackageLoader in org::apache::struts2::osgi (Class),2,0
anonymous(PrivilegedAction) in org::apache::struts2::jasper::runtime::PageContextImpl.getAttribute() (Class),1,0
StrutsConversionErrorInterceptor in org::apache::struts2::interceptor (Class),4,1
