Class,Methods,Over-exposed methods
Predicate in org::argouml::util (Class),1,0
UMLExpressionLanguageField in org::argouml::uml::ui (Class),7,0
NameUmlNotation in org::argouml::notation2 (Class),4,0
ArgoTokenTable in org::argouml::persistence (Class),3,1
Params in com::nwalsh::xalan (Class),6,0
ActionClassDiagram in org::argouml::uml::ui (Class),5,0
FigGravityPoly in org::argouml::activity2::diagram (Class),4,3
anonymous(FileAction) in org::argouml::uml::generator::TempFileUtils.deleteDir() (Class),1,0
anonymous(Memento) in org::argouml::notation::NotationSettings.setShowMultiplicities() (Class),2,0
ToDoByPoster in org::argouml::cognitive::ui (Class),6,1
NonUndoableCommand in org::argouml::kernel (Class),4,0
anonymous(ModelCommand) in org::argouml::model::mdr::CoreFactoryMDRImpl.buildClass() (Class),4,0
UseCasesHelperMDRImpl in org::argouml::model::mdr (Class),24,5
UMLTemplateParameterParameterListModel in org::argouml::core::propertypanels::ui (Class),3,1
ModeCreateDependency in org::argouml::uml::diagram::ui (Class),1,0
DeleteAction in org::argouml::core::propertypanels::ui::RowSelector (Class),4,1
FigCompartment in org::argouml::uml::diagram::ui (Class),35,8
DiagramFactoryInterface2 in org::argouml::uml::diagram (Class),1,1
Table in com::nwalsh::xalan (Class),9,3
ActionAddContextSignal in org::argouml::core::propertypanels::ui::UMLSignalContextListModel (Class),5,1
UMLIncludeAdditionListModel in org::argouml::core::propertypanels::ui (Class),2,1
XtorModeler in org::argouml::language::cpp::reveng (Class),4,1
anonymous(RunnableClass) in org::argouml::model::euml::CoreFactoryEUMLImpl.buildInterface() (Class),1,0
ChildGenerator in org::argouml::util (Class),1,0
SourcePathDialog in org::argouml::uml::ui (Class),7,1
ZoomActionProxy in org::argouml::ui::cmd (Class),2,1
UndoUmlHelperDecorator in org::argouml::model::mdr (Class),1,0
UMLCheckBox2 in org::argouml::uml::ui (Class),8,4
ActivityGraphsHelperMDRImpl in org::argouml::model::mdr (Class),13,1
ActionNavigateContext in org::argouml::uml::ui (Class),1,0
MessageGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),6,1
PropPanelUMLClassDiagram in org::argouml::uml::diagram::static_structure::ui (Class),1,1
UMLCommentAnnotatedElementListModel in org::argouml::core::propertypanels::ui (Class),3,1
CSharpImport in org::argouml::language::csharp::importer (Class),13,2
ToolbarManagerMenuItemAction in org::argouml::ui::ArgoToolbarManager (Class),5,2
ArgumentNode in org::argouml::language::csharp::importer::csparser::nodes::expressions (Class),2,0
KnowledgeTypeNode in org::argouml::cognitive::ui (Class),5,3
anonymous(OSXAdapter) in org::argouml::util::osdep::OSXAdapter.setFileHandler() (Class),1,0
DnDJGraph in org::argouml::uml::diagram::ui (Class),12,1
InitProfileSubsystem in org::argouml::profile::init (Class),2,0
ActionSetAssociationEndTargetScope in org::argouml::uml::ui::foundation::core (Class),4,2
Remover in org::argouml::ui::targetmanager::TargetManager (Class),7,1
StylePanelFigMessage in org::argouml::uml::diagram::ui (Class),5,1
CtorModeler in org::argouml::language::cpp::reveng (Class),1,0
FigGeneralization in org::argouml::uml::diagram::ui (Class),10,1
DefaultUndoManager in org::argouml::kernel (Class),13,1
AddCommand in org::argouml::core::propertypanels::model::GetterSetterManagerImpl::ReceptionGetterSetter (Class),5,0
CommonBehaviorHelperEUMLImpl in org::argouml::model::euml (Class),37,1
RemoveCommand in org::argouml::core::propertypanels::model::GetterSetterManagerImpl::BaseClassGetterSetter (Class),2,0
UMLClassDiagram in org::argouml::uml::diagram::static_structure::ui (Class),46,19
DelayedChangeNotify in org::argouml::kernel (Class),2,0
anonymous(ItemListener) in org::argouml::ui::SettingsTabProfile.initDefaultStereotypeViewSelector() (Class),1,0
ModelElementNameNotationUml in org::argouml::notation::providers::uml (Class),6,0
GoDiagramToNode in org::argouml::ui::explorer::rules (Class),4,0
anonymous(Runnable) in org::argouml::ui::ProgressMonitorWindow.close() (Class),1,0
ArgoAwtExceptionHandler in org::argouml::application::security (Class),2,0
anonymous(Comparator) in org::argouml::ui::cmd::ShortcutMgr.getShortcuts() (Class),1,0
CrUnconventionalClassName in org::argouml::uml::cognitive::critics (Class),8,1
ClassdiagramLayouter in org::argouml::uml::diagram::static_structure::layout (Class),17,1
ActionAddAttribute in org::argouml::uml::ui::foundation::core (Class),5,1
anonymous(ObjectSetter) in org::argouml::model::mdr::UndoCoreHelperDecorator.setTargetScope() (Class),1,0
UMLModelElementSourceFlowListModel in org::argouml::core::propertypanels::ui (Class),3,0
AbstractStateMachinesHelperDecorator in org::argouml::model (Class),43,0
StylePanelFigNodeModelElement in org::argouml::ui (Class),7,2
ContinueStatement in org::argouml::language::csharp::importer::csparser::statements (Class),2,0
IconIdentifiable in org::argouml::core::propertypanels::model (Class),1,0
ModelManagementFactory in org::argouml::model (Class),10,2
ActionNewSignal in org::argouml::uml::ui::behavior::common_behavior (Class),2,0
GeneratorJava in org::argouml::language::java::generator (Class),67,8
XmlFilterOutputStream in org::argouml::persistence::UmlFilePersister (Class),11,4
anonymous(Runnable) in org::argouml::application::events::ArgoEventPump.handleFireDiagramAppearanceEvent() (Class),1,0
AbstractCrTooMany in org::argouml::uml::cognitive::critics (Class),3,2
PredicateType in org::argouml::util (Class),9,1
GoUseCaseToExtensionPoint in org::argouml::ui::explorer::rules (Class),4,0
UMLLinkMouseListener in org::argouml::uml::ui (Class),8,0
FigSignal in org::argouml::uml::diagram::static_structure::ui (Class),4,1
ArgoModeCreateFigText in org::argouml::uml::diagram::ui (Class),2,0
GoClassifierToInstance in org::argouml::ui::explorer::rules (Class),4,0
anonymous(Runnable) in org::argouml::uml::reveng::ui::ImportStatusScreen.updateSubTask() (Class),1,0
ActionAddClassifierRole in org::argouml::uml::diagram::collaboration::ui (Class),3,1
anonymous(RunnableClass) in org::argouml::model::euml::CoreFactoryEUMLImpl.buildUsage() (Class),1,0
CollaborationsHelper in org::argouml::model (Class),34,11
MetaTypesEUMLImpl in org::argouml::model::euml (Class),145,2
ActionSnooze in org::argouml::cognitive::ui (Class),2,1
GetterSetterManagerImpl in org::argouml::core::propertypanels::model (Class),14,1
ActionModifierLeaf in org::argouml::uml::diagram::ui (Class),4,1
anonymous(RunnableClass) in org::argouml::model::euml::CoreFactoryEUMLImpl.buildAttribute2() (Class),1,0
ActionNewUninterpretedAction in org::argouml::uml::ui::behavior::common_behavior (Class),5,1
PropPanelUMLDeploymentDiagram in org::argouml::deployment2::DeploymentDiagramPropPanelFactory (Class),1,1
FigSimpleState in org::argouml::uml::diagram::state::ui (Class),21,3
UMLGeneralizationParentListModel in org::argouml::core::propertypanels::ui (Class),3,1
UndoCommonBehaviorHelperDecorator in org::argouml::model::mdr (Class),1,0
GoClassToSummary in org::argouml::ui::explorer::rules (Class),7,0
InteractionStack in org::argouml::kernel::DefaultUndoManager (Class),5,4
anonymous(RunnableClass) in org::argouml::model::euml::CoreHelperEUMLImpl.setConcurrency() (Class),1,0
ActionSetParameterDirectionKind in org::argouml::uml::ui::foundation::core (Class),4,2
ProfileModule in org::argouml::language::cpp::profile (Class),7,2
DeploymentDiagramPropPanelFactory in org::argouml::uml::diagram::deployment::ui (Class),2,1
ModeCreatePermission in org::argouml::uml::diagram::ui (Class),1,0
ProfileConfiguration in org::argouml::kernel (Class),23,5
SelectionNodeInstance in org::argouml::uml::diagram::deployment::ui (Class),9,0
ProfileCpp in org::argouml::language::cpp::profile (Class),33,0
CrNoGuard in org::argouml::uml::cognitive::critics (Class),3,1
UMLGeneralizableElementGeneralizationListModel in org::argouml::core::propertypanels::ui (Class),3,1
LineSeparator in org::argouml::util (Class),7,1
MethodImportInterface in org::argouml::uml::reveng (Class),2,0
ActionNavigateAssociation in org::argouml::uml::ui (Class),1,0
anonymous(Runnable) in org::argouml::ui::ArgoStatusBar.showStatusOnSwingThread() (Class),1,0
CrOppEndVsAttr in org::argouml::uml::cognitive::critics (Class),4,0
BasicLinkButtonUI in org::argouml::swingext (Class),4,2
ContextApplicable in org::argouml::profile::internal::ocl (Class),6,2
ModePlaceDiagramElement in org::argouml::activity2::diagram (Class),13,3
PathComparator in org::argouml::uml::util (Class),3,0
CrOppEndConflict in org::argouml::uml::cognitive::critics (Class),3,0
anonymous(Memento) in org::argouml::notation::NotationSettings.setShowVisibilities() (Class),2,0
WizMEName in org::argouml::uml::cognitive::critics (Class),9,2
HistoryManager in org::argouml::ui::targetmanager::TargetManager (Class),13,0
RemoveCommand in org::argouml::core::propertypanels::model::GetterSetterManagerImpl::ClassifierGetterSetter (Class),2,0
GeneratorCpp in org::argouml::language::cpp::generator (Class),110,8
StylePanelFigPackage in org::argouml::uml::diagram::static_structure::ui (Class),4,0
CrCircularInheritance in org::argouml::uml::cognitive::critics (Class),4,0
AddCommand in org::argouml::core::propertypanels::model::GetterSetterManagerImpl::ClassifierGetterSetter (Class),5,0
UnaryExpression in org::argouml::language::csharp::importer::csparser::nodes::expressions (Class),5,0
PredIsStartState in org::argouml::uml::diagram::state (Class),4,0
TabDiagram in org::argouml::uml::diagram::ui (Class),22,3
LeafGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),3,0
anonymous(LambdaEvaluator) in org::argouml::profile::internal::ocl::EvaluateExpression.caseAFeatureCallParameters() (Class),1,0
AbstractActionNewModelElement in org::argouml::uml::ui (Class),5,1
AttributeNotationCpp in org::argouml::language::cpp::notation (Class),4,0
StatementNode in org::argouml::language::csharp::importer::csparser::statements (Class),2,0
ActionDeploymentDiagram in org::argouml::uml::ui (Class),6,0
anonymous(JLabel) in org::argouml::ui::SplashPanel.SplashPanel() (Class),1,0
FigAttributesCompartment in org::argouml::uml::diagram::ui (Class),7,1
anonymous(PropertyOperation) in org::argouml::notation::providers::uml::NotationUtilityUml.init() (Class),1,0
ButtonActionNewGuard in org::argouml::uml::ui::behavior::state_machines (Class),5,2
ProjectFilePersister in org::argouml::persistence (Class),4,0
GoNamespaceToOwnedElements in org::argouml::ui::explorer::rules (Class),4,0
FigRegion in org::argouml::uml::diagram::state::ui (Class),3,2
anonymous(ActionListener) in org::argouml::uml::generator::ui::ClassGenerationDialog.ClassGenerationDialog() (Class),1,0
AbstractCommand in org::argouml::kernel (Class),4,1
CrJoinIncomingTransition in org::argouml::uml::cognitive::critics (Class),3,0
FigPackageFigText in org::argouml::uml::diagram::static_structure::ui::FigPackage (Class),11,1
ArgoModeCreateFigCircle in org::argouml::gefext (Class),2,0
ConcurrencyKindEUMLImpl in org::argouml::model::euml (Class),4,0
FigPool in org::argouml::uml::diagram::activity::ui (Class),19,1
GotoDialog in org::argouml::ui (Class),4,1
Checklist in org::argouml::cognitive::checklist (Class),7,0
UseCaseDiagramRenderer in org::argouml::uml::diagram::use_case::ui (Class),4,1
CoreHelperMDRImpl in org::argouml::model::mdr (Class),179,9
anonymous(RunnableClass) in org::argouml::model::euml::ModelManagementFactoryEUMLImpl.createProfile() (Class),1,0
TodoParser in org::argouml::persistence (Class),21,17
ProblemsDialog in org::argouml::uml::reveng::ui (Class),5,0
MethodTypeSignatureLexer in org::argouml::language::java::reveng::classfile::ParserUtils (Class),2,1
GoOperationToCollaborationDiagram in org::argouml::ui::explorer::rules (Class),4,0
SelectionComponent in org::argouml::uml::diagram::deployment::ui (Class),9,0
ModelMemento in org::argouml::model (Class),3,0
anonymous(ModelCommand) in org::argouml::model::mdr::UndoCoreHelperDecorator.createCommand() (Class),4,0
FigCompositeState in org::argouml::uml::diagram::state::ui (Class),31,3
NavigateTargetForwardAction in org::argouml::ui::cmd (Class),4,1
ProfileLoader in org::argouml::profile::init (Class),7,2
SelectionClassifierRole in org::argouml::sequence2::diagram (Class),8,0
UsingStatement in org::argouml::language::csharp::importer::csparser::statements (Class),3,0
ActionVisibilityProtected in org::argouml::uml::diagram::ui (Class),4,1
LambdaEvaluator in org::argouml::profile::internal::ocl (Class),1,1
GoSummaryToAttribute in org::argouml::ui::explorer::rules (Class),4,0
AboutBox in org::argouml::ui (Class),12,1
StringPrimitive in org::argouml::language::csharp::importer::csparser::nodes::expressions::primitive (Class),3,0
ClassDiagram in org::argouml::model (Class),0,0
ActionSetAssociationEndType in org::argouml::core::propertypanels::ui::UMLAssociationEndTypeComboBoxModel (Class),3,1
ElementImportGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),9,1
SettingsTabUser in org::argouml::ui (Class),9,1
TabProps in org::argouml::uml::ui (Class),20,3
SwingUIFactory in org::argouml::core::propertypanels::ui (Class),15,2
ClassdiagramEdge in org::argouml::uml::diagram::static_structure::layout (Class),13,4
ProjectSettingsDialog in org::argouml::ui (Class),16,3
UMLExtensionPointExtendListModel in org::argouml::core::propertypanels::ui (Class),3,0
UniqueSelection2 in org::argouml::uml::reveng::SettingsTypes (Class),0,0
HeapMonitor in org::argouml::ui (Class),5,1
ActionSetActionAsynchronous in org::argouml::uml::ui::behavior::common_behavior (Class),4,2
OclEnumLiteral in org::argouml::profile::internal::ocl::uml14 (Class),3,0
MultiplicityNotation in org::argouml::notation::providers (Class),1,1
UndoCollaborationsHelperDecorator in org::argouml::model::mdr (Class),1,0
FigJunctionState in org::argouml::uml::diagram::state::ui (Class),19,0
anonymous(Runnable) in org::argouml::ui::SwingWorker.SwingWorker() (Class),1,0
Poly in org::argouml::activity2::diagram::FigNamedPentagon (Class),2,0
ModelInterpreter in org::argouml::profile::internal::ocl (Class),2,2
SelectionSignal in org::argouml::uml::diagram::static_structure::ui (Class),4,0
Func in com::nwalsh::xalan (Class),3,0
AttributeNotationJava in org::argouml::notation::providers::java (Class),5,0
Button in org::argouml::uml::diagram::ui::SelectionClassifierBox (Class),2,0
CrUselessInterface in org::argouml::uml::cognitive::critics (Class),4,1
UMLExtendBaseListModel in org::argouml::core::propertypanels::ui (Class),3,1
AbstractFigComponent in org::argouml::uml::diagram::deployment::ui (Class),16,3
ThrowsSignatureLexer in org::argouml::language::java::reveng::classfile::ParserUtils (Class),2,0
ExplorerPopup in org::argouml::ui::explorer (Class),10,0
XmlFilePersister in org::argouml::persistence (Class),3,0
UmlFilePersister in org::argouml::persistence (Class),17,3
DiagramMemberFilePersister in org::argouml::persistence (Class),8,1
FigClassifierRole in org::argouml::uml::diagram::collaboration::ui (Class),22,2
ArgoGeneratorEventListener in org::argouml::application::events (Class),3,3
GoTransitiontoEffect in org::argouml::ui::explorer::rules (Class),4,0
UMLObjectFlowStateParameterListModel in org::argouml::core::propertypanels::ui (Class),4,0
SettingsTabPreferences in org::argouml::ui (Class),9,1
ActivityDiagram in org::argouml::model (Class),0,0
ActionList in org::argouml::kernel (Class),9,0
FigSingleLineTextWithNotation in org::argouml::uml::diagram::ui (Class),27,9
ActionNewTransition in org::argouml::uml::ui::behavior::state_machines (Class),4,0
OkListener in org::argouml::ui::explorer::PerspectiveConfigurator (Class),2,0
ResourceModelLoader in org::argouml::profile (Class),4,1
UseCaseDiagramPropPanelFactory in org::argouml::uml::diagram::use_case::ui (Class),2,1
anonymous(Comparator) in org::argouml::ui::explorer::PerspectiveConfigurator.sortJListModel() (Class),1,0
TransitionNotation in org::argouml::notation::providers (Class),2,1
Setting2 in org::argouml::uml::reveng::SettingsTypes (Class),1,1
anonymous(DocumentListener) in org::argouml::core::propertypanels::ui::UMLEditableComboBox::UMLComboBoxEditor::UMLImagePanel.UMLImagePanel() (Class),3,0
ActionNewExtendExtensionPoint in org::argouml::uml::ui::behavior::use_cases (Class),3,1
GoClassifierToSequenceDiagram in org::argouml::ui::explorer::rules (Class),4,0
Context in org::argouml::language::java::reveng (Class),8,2
ActionNewOFSParameter in org::argouml::core::propertypanels::ui::UMLObjectFlowStateParameterListModel (Class),3,0
ExpressionList in org::argouml::language::csharp::importer::csparser::collections (Class),4,0
anonymous(ObjectSetter) in org::argouml::model::mdr::UndoCoreHelperDecorator.setConcurrency() (Class),1,0
anonymous(FocusListener) in org::argouml::uml::reveng::Import::ConfigPanelExtension.ConfigPanelExtension() (Class),2,0
TableModelCodeCreators in org::argouml::ui (Class),7,0
CheckedStatement in org::argouml::language::csharp::importer::csparser::statements (Class),2,0
NotationModule in org::argouml::notation2 (Class),5,0
anonymous(PropertyOperation) in org::argouml::notation::providers::uml::NotationUtilityUml.init() (Class),1,0
GoSummaryToOperation in org::argouml::ui::explorer::rules (Class),4,0
ActionSetStubStateReferenceState in org::argouml::core::propertypanels::ui::UMLStubStateComboBoxModel (Class),3,1
GoSummaryToOutgoingDependency in org::argouml::ui::explorer::rules (Class),4,0
CrMultipleInitialStates in org::argouml::uml::cognitive::critics (Class),7,2
OldScrollList in org::argouml::core::propertypanels::ui (Class),11,2
ScrollListImpl in org::argouml::core::propertypanels::ui (Class),11,2
FeaturesCompartmentContainer in org::argouml::uml::diagram::ui (Class),0,0
GoElementToMachine in org::argouml::ui::explorer::rules (Class),4,0
CommandStackImpl in org::argouml::model::euml (Class),8,2
CrSingletonViolatedMissingStaticAttr in org::argouml::pattern::cognitive::critics (Class),2,1
anonymous(BooleanSetter) in org::argouml::model::mdr::UndoCoreHelperDecorator.setNavigable() (Class),1,0
ActionNewEntryCallAction in org::argouml::uml::ui::behavior::activity_graphs (Class),2,0
PathConvPercent2 in org::argouml::uml::diagram::ui (Class),7,2
KindsMDRImpl in org::argouml::model::mdr (Class),32,0
ClAttributeCompartment in org::argouml::uml::cognitive::critics (Class),9,2
UseCaseDiagramGraphModel in org::argouml::uml::diagram::use_case (Class),13,2
TransformerManager in org::argouml::transformer (Class),6,1
anonymous(Runnable) in org::argouml::ui::ArgoToolbarManager::ToolbarManagerMenuItemAction.actionPerformed() (Class),1,0
FigProfileIcon in org::argouml::uml::diagram::ui (Class),13,1
anonymous(TargetListener) in org::argouml::uml::ui::foundation::core::ActionAddAttribute.getTargetFollower() (Class),4,0
ActionSetChangeability in org::argouml::uml::ui::foundation::core (Class),4,2
anonymous(DependencyChecker) in org::argouml::profile::internal::ProfileManagerImpl.createUserDefinedProfilesDependencyResolver() (Class),1,0
FileAction in org::argouml::uml::generator::TempFileUtils (Class),1,1
FigClassAssociationClass in org::argouml::uml::diagram::ui (Class),10,1
WeakExplorerNode in org::argouml::ui::explorer (Class),1,1
anonymous(Runnable) in org::argouml::uml::ui::UMLComboBoxModel2.propertyChange() (Class),1,0
UMLModelElementNamespaceComboBoxModel in org::argouml::core::propertypanels::ui (Class),8,1
ModelAccessModelInterpreter in org::argouml::profile::internal::ocl::uml14 (Class),5,1
FigSubsystem in org::argouml::uml::diagram::static_structure::ui (Class),2,1
ActionNewArgument in org::argouml::uml::ui::behavior::common_behavior (Class),2,0
CallStateNotationUml in org::argouml::notation::providers::uml (Class),6,1
ExceptionDialog in org::argouml::ui (Class),10,1
ScrollListFactory in org::argouml::core::propertypanels::ui (Class),1,0
ActivityDiagramFactory in org::argouml::activity2::diagram (Class),3,0
anonymous(WindowAdapter) in org::argouml::uml::reveng::ui::ProblemsDialog.ProblemsDialog() (Class),1,0
ClassdiagramInheritanceEdge in org::argouml::uml::diagram::static_structure::layout (Class),9,6
InitNotationUml in org::argouml::notation::providers::uml (Class),5,0
ActionGenerateOne in org::argouml::uml::ui (Class),4,0
NavigatePreviousAction in org::argouml::core::propertypanels::ui (Class),2,1
ActivityDiagramGraphModel in org::argouml::uml::diagram::activity (Class),3,1
FigOperation in org::argouml::uml::diagram::static_structure::ui (Class),5,0
ActionNewReturnAction in org::argouml::uml::ui::behavior::common_behavior (Class),5,1
Argo in org::argouml::application::api (Class),5,0
FigMessage in org::argouml::sequence2::diagram (Class),48,5
CheckBoxData in org::argouml::core::propertypanels::model (Class),4,1
AbstractTag in org::argouml::language::php::PHPDocumentor (Class),1,0
MemberNode in org::argouml::language::csharp::importer::csparser::members (Class),1,0
ActionNavigateOwner in org::argouml::uml::ui (Class),1,0
LayoutedNode in org::argouml::uml::diagram::layout (Class),3,0
GoClassToNavigableClass in org::argouml::ui::explorer::rules (Class),4,0
anonymous(Runnable) in org::argouml::uml::diagram::ui::FigNodeModelElement.propertyChange() (Class),1,0
ToDoItemAction in org::argouml::cognitive::ui (Class),5,3
Relocatable in org::argouml::uml::diagram (Class),5,3
anonymous(StringSetter) in org::argouml::model::mdr::UndoCoreHelperDecorator.setMultiplicity() (Class),1,0
ActionAddSupplierDependencyAction in org::argouml::uml::ui::foundation::core (Class),5,0
anonymous(RunnableClass) in org::argouml::model::euml::CoreFactoryEUMLImpl.buildAssociationEnd() (Class),1,0
UMLScriptExpressionModel in org::argouml::core::propertypanels::ui (Class),4,1
UmlHelperMDRImpl in org::argouml::model::mdr (Class),8,0
TargetRemover in org::argouml::ui::targetmanager::TargetManager (Class),2,0
UMLListCellRenderer2 in org::argouml::uml::ui (Class),6,1
SelectedListSelectionListener in org::argouml::uml::ui::TabStereotype (Class),2,0
SinceTag in org::argouml::language::php::PHPDocumentor (Class),1,0
ActionShowXMLDump in org::argouml::ui::cmd (Class),4,1
FigRole in org::argouml::uml::diagram::ui (Class),3,0
AndCM in org::argouml::cognitive (Class),1,0
SelectionInterface in org::argouml::uml::diagram::static_structure::ui (Class),9,0
AttributeNotationUml in org::argouml::notation::providers::uml (Class),16,2
TokenID in org::argouml::language::csharp::importer::csparser::enums (Class),2,0
FigInclude in org::argouml::uml::diagram::use_case::ui (Class),6,1
UMLValueSpecificationPanel in org::argouml::core::propertypanels::ui (Class),5,1
ActionUndo in org::argouml::ui (Class),4,1
DiDiagram in org::argouml::model (Class),0,0
Text in com::nwalsh::xalan (Class),4,0
anonymous(AbstractAction) in org::argouml::util::UIUtils.loadCommonKeyMap() (Class),2,0
OperationNotationUml in org::argouml::notation::providers::uml (Class),15,3
IdentifierExpression in org::argouml::language::csharp::importer::csparser::nodes::expressions (Class),5,0
ShadowFig in org::argouml::ui::ShadowComboBox (Class),9,0
AbstractFigNode in org::argouml::uml::diagram::deployment::ui (Class),22,3
StereotypeUmlNotation in org::argouml::notation2 (Class),4,0
ActionSetGeneralizableElementRoot in org::argouml::uml::ui::foundation::core (Class),4,2
GoListToPriorityToItem in org::argouml::cognitive::ui (Class),8,1
ModelManagementFactoryEUMLImpl in org::argouml::model::euml (Class),15,2
anonymous(Memento) in org::argouml::notation::NotationSettings.setShowProperties() (Class),2,0
BaseAccessExpression in org::argouml::language::csharp::importer::csparser::nodes::expressions (Class),4,0
DataTypesFactory in org::argouml::model (Class),15,0
UMLTimeExpressionModel in org::argouml::uml::ui (Class),5,0
TransformerAction in org::argouml::transformer (Class),4,2
IType in org::argouml::language::csharp::importer::csparser::interfaces (Class),2,0
ActionRemoveOFSParameter in org::argouml::core::propertypanels::ui::UMLObjectFlowStateParameterListModel (Class),2,1
MultiplicityCheckBox in org::argouml::core::propertypanels::ui::UMLMultiplicityPanel (Class),2,1
UMLUserInterfaceContainer in org::argouml::uml::ui (Class),7,2
ActionAddClientDependencyAction in org::argouml::uml::ui::foundation::core (Class),5,0
anonymous(ActionListener) in org::argouml::core::propertypanels::ui::UMLValueSpecificationValueFieldOpaqueExpressionDialog.buildBoutonPanel() (Class),1,0
WizCueCards in org::argouml::uml::cognitive::critics (Class),7,0
TransformerModule in org::argouml::transformer (Class),5,0
Offender in org::argouml::cognitive (Class),1,1
VisibilityContainer in org::argouml::uml::diagram (Class),2,1
ModeBroomMessages in org::argouml::sequence2::diagram (Class),8,0
CrNodeInstanceWithoutClassifier in org::argouml::uml::cognitive::critics (Class),5,1
SettingsTabNotation in org::argouml::notation::ui (Class),13,5
ButtonActionNewTimeEvent in org::argouml::uml::diagram::state::ui (Class),4,0
MethodDescriptorLexer in org::argouml::language::java::reveng::classfile::ParserUtils (Class),2,1
anonymous(Comparator) in org::argouml::language::php::generator::GeneratorPHP4.generateRequired() (Class),1,0
ActionAdjustSnap in org::argouml::ui::cmd (Class),6,1
UMLFeatureOwnerScopeCheckBox in org::argouml::uml::ui::foundation::core (Class),2,0
FormatUnicodeCallout in com::nwalsh::saxon (Class),4,0
CrNWayAgg in org::argouml::uml::cognitive::critics (Class),4,0
ModelValidator in org::argouml::language::sql (Class),10,2
HideStereotypeAction in org::argouml::uml::diagram::static_structure::ui::FigPackage (Class),3,0
Facade in org::argouml::model (Class),394,1
PathItemPlacement in org::argouml::uml::diagram::ui (Class),34,12
anonymous(Runnable) in org::argouml::core::propertypanels::ui::SimpleListModel.propertyChange() (Class),1,0
OCLUtil in org::argouml::ocl (Class),3,0
DefaultTypeStrategy in org::argouml::profile (Class),3,0
UMLLinkedListCellRenderer in org::argouml::uml::ui (Class),4,0
anonymous(HashMap) in org::argouml::language::cpp::profile::ProfileModule.getInfo() (Class),1,0
NotationSettings in org::argouml::notation (Class),28,2
FigPort in org::argouml::deployment2::diagram (Class),10,1
SqlInit in org::argouml::language::sql (Class),5,0
MsgPtr in org::argouml::notation::providers::uml::AbstractMessageNotationUml (Class),1,1
ActionSetAddAssociationClassMode in org::argouml::uml::diagram::ui (Class),2,1
JavaParseException in org::argouml::uml::reveng::idl (Class),1,1
CommonBehaviorFactory in org::argouml::model (Class),29,1
FigStereotypesGroup in org::argouml::uml::diagram::ui (Class),30,5
AssociationNameNotation in org::argouml::notation::providers (Class),2,1
ActionOpenDecisions in org::argouml::cognitive::ui (Class),2,0
ForStatement in org::argouml::language::csharp::importer::csparser::statements (Class),3,0
DataTypesHelperMDRImpl in org::argouml::model::mdr (Class),18,1
TryStatement in org::argouml::language::csharp::importer::csparser::statements (Class),3,0
DiagramElementSettings in org::argouml::uml::diagram (Class),2,2
ActionAddExistingNodes in org::argouml::uml::diagram::ui (Class),3,0
CrNoInitialState in org::argouml::uml::cognitive::critics (Class),3,1
GoStateToExit in org::argouml::ui::explorer::rules (Class),4,0
ClipboardObserver in org::argouml::ui::SystemInfoDialog (Class),2,0
anonymous(Runnable) in org::argouml::uml::diagram::ui::FigCompartmentBox.modelChanged() (Class),1,0
ExtensionMechanismsHelperEUMLImpl in org::argouml::model::euml (Class),34,5
GenericUMLPlainTextDocument in org::argouml::core::propertypanels::ui (Class),4,0
StateDiagramModule in org::argouml::state2 (Class),5,0
anonymous(Runnable) in org::argouml::uml::reveng::ui::ImportStatusScreen.updateMainTask() (Class),1,0
SelectCodeCreatorDialog in org::argouml::ui (Class),5,0
PrimaryExpression in org::argouml::language::csharp::importer::csparser::nodes::expressions (Class),0,0
CrAttrNameConflict in org::argouml::uml::cognitive::critics (Class),4,0
InitUmlUI in org::argouml::uml::ui (Class),5,0
GoCriticsToCritic in org::argouml::ui::explorer::rules (Class),4,0
UMLModelElementTargetFlowListModel in org::argouml::core::propertypanels::ui (Class),3,0
ActionNewSimpleState in org::argouml::uml::ui::behavior::state_machines (Class),4,1
ActionAddLiteral in org::argouml::uml::ui::foundation::core (Class),2,0
Removeable in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),1,1
anonymous(ActionListener) in org::argouml::core::propertypanels::ui::UMLValueSpecificationValueFieldOpaqueExpressionDialog.buildBoutonPanel() (Class),1,0
DocumentationManager in org::argouml::uml (Class),9,1
FigAssociation in org::argouml::uml::diagram::ui (Class),29,3
InvalidElementException in org::argouml::model (Class),4,2
FigConcurrentRegion in org::argouml::uml::diagram::state::ui (Class),41,6
PackagePortFigRect in org::argouml::uml::diagram::static_structure::ui (Class),6,2
FigNodeModelElement in org::argouml::uml::diagram::ui (Class),145,45
InitNotation in org::argouml::notation (Class),5,0
ActionAddExistingRelatedNode in org::argouml::ui::explorer::ExplorerPopup (Class),3,1
DeploymentDiagramGraphModel in org::argouml::uml::diagram::deployment (Class),12,2
Extent in org::argouml::model::mdr::MDRModelImplementation (Class),5,0
ExpressionBodyField in org::argouml::core::propertypanels::ui (Class),5,1
DeferrableEventGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),9,1
DetailsTabProvider in org::argouml::moduleloader (Class),1,1
